"utc_time","stationId","PM2.5","PM10","NO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10"
2017-01-11 04:00:00,"LW2",24.5785917037249,23,32.5,"18","1","4","2017","4",16.6,35,6.825,1003.43,96.6475,20.4625,"NW",20.5387044497691,19.4
2017-01-11 05:00:00,"LW2",24.6627560215156,20.4,46.2,"19","1","4","2017","4",38.4,44.1,7.8375,1003.185,95.92,22.225,"NW",20.6228687675599,16.1
2017-01-11 06:00:00,"LW2",24.7469203393064,23.6,52.5,"20","1","4","2017","4",29.1,34.7,8.845,1002.94,95.1925,24.5425,"NW",20.7070330853506,13
2017-01-11 07:00:00,"LW2",24.8310846570971,19.2,58.5,"21","1","4","2017","4",28,29,8.88,1003.0875,92.47,23.845,"NW",20.7911974031413,9
2017-01-11 08:00:00,"LW2",24.9152489748878,19.5,65.1,"22","1","4","2017","4",16,21.6,8.915,1003.235,89.75,23.3675,"NW",20.8753617209321,11
2017-01-11 09:00:00,"LW2",24.9994132926786,17.1,67,"23","1","4","2017","4",10.6,17.4,8.95,1003.385,87.0275,23.125,"NW",20.9595260387228,15.7
2017-01-11 10:00:00,"LW2",25.0835776104693,25.9,74.2,"0","1","5","2017","4",15,16.8,8.9025,1004.2075,83.3925,24.9675,"NW",21.0436903565136,14
2017-01-11 11:00:00,"LW2",25.1677419282601,38.5,65.7,"1","1","5","2017","4",5.3,14.8,8.855,1005.0275,79.755,26.9275,"NW",21.1278546743043,17.1
2017-01-11 12:00:00,"LW2",25.2519062460508,28.9,68.1,"2","1","5","2017","4",10.5,13.1,8.8075,1005.8475,76.12,28.97,"N",21.2120189920951,16.2
2017-01-11 13:00:00,"LW2",25.3360705638416,22.6,65.5,"3","1","5","2017","4",8.2,11.3,8.395,1006.0225,76.4675,25.8975,"N",21.2961833098858,0
2017-01-11 14:00:00,"LW2",25.4202348816323,34.7,67.3,"4","1","5","2017","4",4.6,14.3,7.98,1006.1925,76.81,22.87,"N",21.3803476276765,14.3
2017-01-11 15:00:00,"LW2",25.5043991994231,31.7560148214465,67.9,"5","1","5","2017","4",11.1,17,7.5675,1006.365,77.1575,19.9225,"N",21.4645119454673,13.3
2017-01-11 16:00:00,"LW2",25.5885635172138,31.5020987942566,69.9,"6","1","5","2017","4",6.3,19.5,7.075,1007.165,77.2375,20.94,"N",21.548676263258,11.6
2017-01-11 17:00:00,"LW2",25.6727278350046,31.2481827670668,73.1,"7","1","5","2017","4",20.3,20.3,6.5825,1007.97,77.3175,21.975,"N",21.6328405810488,7.4
2017-01-11 18:00:00,"LW2",25.7568921527953,30.994266739877,75.2,"8","1","5","2017","4",14.2,26.4,6.09,1008.7675,77.4,23.025,"N",21.7170048988395,15.1
2017-01-11 19:00:00,"LW2",25.841056470586,30.7403507126872,81.5,"9","1","5","2017","4",28.9,33.4,5.9425,1008.78,77.1425,23.16,"NW",21.8011692166303,14
2017-01-11 20:00:00,"LW2",25.9252207883768,30.4864346854974,79.7,"10","1","5","2017","4",28.1,35,5.795,1008.7925,76.8875,23.4425,"NW",21.885333534421,36.8
2017-01-11 21:00:00,"LW2",26.0093851061675,30.2325186583076,76.2,"11","1","5","2017","4",15,26.3,5.645,1008.805,76.63,23.875,"NW",21.9694978522118,17.8
2017-01-11 22:00:00,"LW2",26.0935494239583,29.9786026311178,66.6,"12","1","5","2017","4",34.1,50.7,5.2525,1008.935,77.49,23.5375,"NW",22.0536621700025,20.1
2017-01-11 23:00:00,"LW2",26.177713741749,29.7246866039279,51.7,"13","1","5","2017","4",36.3,54.8,4.8575,1009.0625,78.35,23.2025,"NW",22.1378264877932,16.1
2017-01-12 00:00:00,"LW2",26.2618780595398,29.4707705767381,52.2,"14","1","5","2017","4",28.8,41.5,4.4625,1009.1925,79.21,22.8625,"NW",22.221990805584,18.3
2017-01-12 01:00:00,"LW2",26.3460423773305,29.2168545495483,47.7,"15","1","5","2017","4",43.8,50.5,4.4275,1008.91,79.63,22.5125,"NW",22.3061551233747,19.4
2017-01-12 02:00:00,"LW2",26.4302066951213,28.9629385223585,46.4,"16","1","5","2017","4",38.8,49.8,4.4,1008.6225,80.0475,22.245,"NW",22.3903194411655,13.8
2017-01-12 03:00:00,"LW2",26.514371012912,28.7090224951687,34.3,"17","1","5","2017","4",46.2,55.2,4.37,1008.34,80.465,22.0725,"N",22.4744837589562,13.4
2017-01-12 04:00:00,"LW2",26.5985353307028,28.4551064679789,39.4,"18","1","5","2017","4",54.9,65.1,4.1025,1007.905,82.7175,20.955,"N",22.558648076747,15.3
2017-01-12 05:00:00,"LW2",26.6826996484935,28.201190440789,47.8,"19","1","5","2017","4",72.2,76.6,3.84,1007.4725,84.9675,19.9475,"N",22.6428123945377,13.7
2017-01-12 06:00:00,"LW2",26.7668639662843,27.9472744135992,53.1,"20","1","5","2017","4",73.4,78.7,3.5725,1007.0375,87.22,19.0775,"N",22.7269767123285,11.3
2017-01-12 07:00:00,"LW2",26.851028284075,27.6933583864094,47.1,"21","1","5","2017","4",79.6,87.5,3.9675,1005.9975,87.665,18.9375,"N",22.8111410301192,14.8
2017-01-12 08:00:00,"LW2",26.9351926018658,27.4394423592196,40,"22","1","5","2017","4",78.8,81.3,4.365,1004.955,88.1075,18.845,"N",22.89530534791,19.6
2017-01-12 09:00:00,"LW2",27.0193569196565,27.1855263320298,38.8,"23","1","5","2017","4",75.6,74.7,4.7575,1003.9125,88.555,18.8075,"N",22.9794696657007,22.6
2017-01-12 10:00:00,"LW2",27.1035212374472,26.93161030484,40.2,"0","1","6","2017","4",61.4,64.6,5.055,1002.445,89.2225,16.25,"N",23.0636339834914,26.1
2017-01-12 11:00:00,"LW2",27.187685555238,26.6776942776501,39.5,"1","1","6","2017","4",62.8,60.4,5.3575,1000.975,89.8925,13.7,"N",23.1477983012822,43.7
2017-01-12 12:00:00,"LW2",27.2718498730287,26.4237782504603,44.6,"2","1","6","2017","4",46.5,50.6,5.655,999.505,90.5625,11.1625,"N",23.2319626190729,37.3
2017-01-12 13:00:00,"LW2",27.3560141908195,26.1698622232705,69.3,"3","1","6","2017","4",34.9,41.5,5.31,996.5,92.64,6.46,"N",23.3161269368637,39.8
2017-01-12 14:00:00,"LW2",27.4401785086102,25.9159461960807,61,"4","1","6","2017","4",42,40.6,4.9675,993.4975,94.72,5.52,"N",23.4002912546544,41.6
2017-01-12 15:00:00,"LW2",27.524342826401,25.6620301688909,51.7,"5","1","6","2017","4",28.8,35.5,4.625,990.49,96.8,9.51,"N",23.4844555724452,46.3
2017-01-12 16:00:00,"LW2",27.6085071441917,25.4081141417011,58.9,"6","1","6","2017","4",23.7,27,4.3325,989.3575,95.225,8.5,"N",23.5686198902359,36.2
2017-01-12 17:00:00,"LW2",27.6926714619825,25.1541981145112,58,"7","1","6","2017","4",15.7,21.1,4.045,988.22,93.65,20.5225,"N",23.6527842080267,29.4
2017-01-12 18:00:00,"LW2",27.7768357797732,24.9002820873214,53.4,"8","1","6","2017","4",13.8,22.2,3.7525,987.085,92.075,33.7225,"N",23.7369485258174,45.2
2017-01-12 19:00:00,"LW2",27.861000097564,24.6463660601316,45,"9","1","6","2017","4",14.8996951577892,21.3,3.0625,988.04,90.7525,33.3575,"E",23.8211128436081,44.8
2017-01-12 20:00:00,"LW2",27.9451644153547,24.3924500329418,52.6,"10","1","6","2017","4",14.98385947558,26.1797549276621,2.375,988.9925,89.435,33.74,"SE",23.9052771613989,35.6
2017-01-12 21:00:00,"LW2",28.0293287331454,24.138534005752,63.4,"11","1","6","2017","4",15.0680237933707,29.574924609049,1.6875,989.9475,88.11,34.845,"SE",23.9894414791896,25
2017-01-12 22:00:00,"LW2",28.1134930509362,23.8846179785622,59,"12","1","6","2017","4",15.1521881111615,36.4,1.3025,991.205,87.615,32.3275,"SE",24.0736057969804,22.9
2017-01-12 23:00:00,"LW2",28.1976573687269,23.6307019513723,53.3,"13","1","6","2017","4",15.2363524289522,24.1,0.915,992.4625,87.1225,30.0225,"S",24.1577701147711,22.3
2017-01-13 00:00:00,"LW2",28.2818216865177,23.3767859241825,51.9,"14","1","6","2017","4",15.320516746743,40.9,0.5325,993.72,86.6275,27.98,"S",24.2419344325619,27.2
2017-01-13 01:00:00,"LW2",28.3659860043084,23.1228698969927,52.9,"15","1","6","2017","4",15.4046810645337,29.4,0.3075,994.6525,87.7475,26.3325,"S",24.3260987503526,19.7
2017-01-13 02:00:00,"LW2",28.4501503220992,22.8689538698029,45.7,"16","1","6","2017","4",15.4888453823244,30.7,0.08,995.5825,88.8675,24.7675,"S",24.4102630681434,16
2017-01-13 03:00:00,"LW2",28.5343146398899,22.6150378426131,44.4,"17","1","6","2017","4",15.5730097001152,26.2,-0.145,996.5175,89.9875,23.3125,"S",24.4944273859341,18.6
2017-01-13 04:00:00,"LW2",28.6184789576807,22.3611218154233,50.3,"18","1","6","2017","4",15.6571740179059,29.5,-0.0775,997.7075,88.5,23.9075,"S",24.5785917037249,23
2017-01-13 05:00:00,"LW2",28.7026432754714,22.1072057882334,48.3,"19","1","6","2017","4",15.7413383356967,32.6,-0.01,998.8925,87.0075,24.835,"S",24.6627560215156,20.4
2017-01-13 06:00:00,"LW2",28.7868075932622,21.8532897610436,62.7,"20","1","6","2017","4",15.8255026534874,40.3,0.06,1000.0825,85.5225,26.0625,"S",24.7469203393064,23.6
2017-01-13 07:00:00,"LW2",28.8709719110529,21.5993737338538,72.1,"21","1","6","2017","4",15.9096669712782,33.4,0.14,1000.315,84.5875,25.4775,"S",24.8310846570971,19.2
2017-01-13 08:00:00,"LW2",28.9551362288436,21.345457706664,67.1,"22","1","6","2017","4",15.9938312890689,13.1,0.22,1000.5525,83.655,25.555,"S",24.9152489748878,19.5
2017-01-13 09:00:00,"LW2",29.0393005466344,21.0915416794742,71.8,"23","1","6","2017","4",16.0779956068597,7.4,0.3,1000.785,82.72,26.29,"S",24.9994132926786,17.1
2017-01-13 10:00:00,"LW2",29.1234648644251,20.8376256522844,60.4,"0","1","7","2017","4",16.1621599246504,6.4,1.5925,1001.0675,82.7625,28.3925,"S",25.0835776104693,25.9
2017-01-13 11:00:00,"LW2",29.2076291822159,20.5837096250946,66.2,"1","1","7","2017","4",16.2463242424411,6.9,2.8825,1001.345,82.8025,31.93,"S",25.1677419282601,38.5
2017-01-13 12:00:00,"LW2",29.2917935000066,20.6,58.5,"2","1","7","2017","4",16.3304885602319,11.8,4.175,1001.625,82.8425,36.4875,"S",25.2519062460508,28.9
2017-01-13 13:00:00,"LW2",29.3759578177974,18.5,54.5,"3","1","7","2017","4",16.4146528780226,5.3,3.97,1002.585,82.9375,34.4075,"SW",25.3360705638416,22.6
2017-01-13 14:00:00,"LW2",29.4601221355881,17.3,52.6,"4","1","7","2017","4",16.4988171958134,10.4,3.7675,1003.535,83.025,32.325,"SW",25.4202348816323,34.7
2017-01-13 15:00:00,"LW2",29.5442864533789,30.4,53.9,"5","1","7","2017","4",16.5829815136041,16.3,3.56,1004.4925,83.1225,30.2525,"SW",25.5043991994231,31.7560148214465
2017-01-13 16:00:00,"LW2",29.6284507711696,41.4,58.3,"6","1","7","2017","4",16.6671458313949,16.3,2.9275,1005.4025,84.4975,28.7425,"SW",25.5885635172138,31.5020987942566
2017-01-13 17:00:00,"LW2",29.7126150889604,32.8,57.7,"7","1","7","2017","4",16.7513101491856,27.8,2.2975,1006.31,85.8775,27.245,"SW",25.6727278350046,31.2481827670668
2017-01-13 18:00:00,"LW2",29.7967794067511,31,60.3,"8","1","7","2017","4",16.8354744669764,29.4,1.6675,1007.2175,87.2575,25.7675,"SW",25.7568921527953,30.994266739877
2017-01-13 19:00:00,"LW2",29.8809437245419,29.6,61.6,"9","1","7","2017","4",16.9196387847671,29.9,1.3425,1007.9675,87.475,25.2325,"SW",25.841056470586,30.7403507126872
2017-01-13 20:00:00,"LW2",29.9651080423326,31.5,64.9,"10","1","7","2017","4",17.0038031025578,31.4,1.02,1008.7225,87.69,24.7275,"SW",25.9252207883768,30.4864346854974
2017-01-13 21:00:00,"LW2",30.0492723601234,31.8,57.7,"11","1","7","2017","4",17.0879674203486,26.6,0.695,1009.475,87.91,24.2475,"SW",26.0093851061675,30.2325186583076
2017-01-13 22:00:00,"LW2",30.1334366779141,33.5,58.4,"12","1","7","2017","4",17.1721317381393,20.8,0.2775,1010.0725,87.755,22.9525,"SW",26.0935494239583,29.9786026311178
2017-01-13 23:00:00,"LW2",30.2176009957049,27.9,59.1,"13","1","7","2017","4",17.2562960559301,16.1,-0.145,1010.6725,87.6075,21.6525,"SW",26.177713741749,29.7246866039279
2017-01-14 00:00:00,"LW2",30.3017653134956,23.3,58.7,"14","1","7","2017","4",17.3404603737208,16.4,-0.56,1011.275,87.455,20.3575,"SW",26.2618780595398,29.4707705767381
2017-01-14 01:00:00,"LW2",30.3859296312864,21.6,59.6,"15","1","7","2017","4",17.4246246915116,34.6,-0.66,1011.46,88.23,19.685,"SW",26.3460423773305,29.2168545495483
2017-01-14 02:00:00,"LW2",30.4700939490771,12.5,52.8,"16","1","7","2017","4",17.5087890093023,48.9,-0.7625,1011.6425,89.0025,19.24,"SW",26.4302066951213,28.9629385223585
2017-01-14 03:00:00,"LW2",30.5542582668679,10.8,52.8,"17","1","7","2017","4",17.5929533270931,35.4,-0.8675,1011.825,89.775,19.0375,"SW",26.514371012912,28.7090224951687
2017-01-14 04:00:00,"LW2",30.6384225846586,9,54.8,"18","1","7","2017","4",17.6771176448838,39.5,-0.4975,1011.7875,89.605,19.48,"W",26.5985353307028,28.4551064679789
2017-01-14 05:00:00,"LW2",30.7225869024494,12.6,62.1,"19","1","7","2017","4",17.7612819626746,29.6,-0.13,1011.7525,89.4325,19.9475,"W",26.6826996484935,28.201190440789
2017-01-14 06:00:00,"LW2",30.8067512202401,11.3,58.9,"20","1","7","2017","4",17.8454462804653,27.7,0.24,1011.715,89.26,20.435,"W",26.7668639662843,27.9472744135992
2017-01-14 07:00:00,"LW2",30.8909155380309,14.3,71,"21","1","7","2017","4",17.929610598256,40.5,0.7025,1011.9975,88.83,21.32,"W",26.851028284075,27.6933583864094
2017-01-14 08:00:00,"LW2",30.9750798558216,12.6,76.2,"22","1","7","2017","4",18.0137749160468,46.9,1.1675,1012.285,88.4025,22.315,"W",26.9351926018658,27.4394423592196
2017-01-14 09:00:00,"LW2",31.0592441736124,18.2,80.1,"23","1","7","2017","4",18.0979392338375,39.5,1.6325,1012.5675,87.9725,23.3975,"NW",27.0193569196565,27.1855263320298
2017-01-14 10:00:00,"LW2",31.1434084914031,18.6,79.7,"0","1","1","2017","4",18.1821035516283,37.6,2.735,1012.81,84.3675,23.3575,"NW",27.1035212374472,26.93161030484
2017-01-14 11:00:00,"LW2",31.2275728091939,15,70.5,"1","1","1","2017","4",18.266267869419,35.9,3.835,1013.0525,80.76,23.7275,"NW",27.187685555238,26.6776942776501
2017-01-14 12:00:00,"LW2",31.3117371269846,11.8,61,"2","1","1","2017","4",18.3504321872098,30.3,4.935,1013.2925,77.16,24.485,"NW",27.2718498730287,26.4237782504603
2017-01-14 13:00:00,"LW2",31.3959014447754,16.5,66.9,"3","1","1","2017","4",18.4345965050005,25.1,4.61,1013.5475,79.935,20.325,"NW",27.3560141908195,26.1698622232705
2017-01-14 14:00:00,"LW2",31.4800657625661,20.4,68.4,"4","1","1","2017","4",18.5187608227912,29.7,4.29,1013.8,82.7075,16.1675,"NW",27.4401785086102,25.9159461960807
2017-01-14 15:00:00,"LW2",31.5642300803569,23.4,75.7,"5","1","1","2017","4",18.602925140582,23.7,3.9625,1014.055,85.485,12.02,"NW",27.524342826401,25.6620301688909
2017-01-14 16:00:00,"LW2",31.6483943981476,20.5,67,"6","1","1","2017","4",18.6870894583727,23.8,3.1575,1014.53,88.065,12.35,"NW",27.6085071441917,25.4081141417011
2017-01-14 17:00:00,"LW2",31.7325587159384,28.7,71.2,"7","1","1","2017","4",18.7712537761635,25.3,2.355,1015.005,90.65,12.71,"NW",27.6926714619825,25.1541981145112
2017-01-14 18:00:00,"LW2",31.8167230337291,32.8,82.1,"8","1","1","2017","4",18.8554180939542,20.9,1.5475,1015.48,93.235,13.095,"NW",27.7768357797732,24.9002820873214
2017-01-14 19:00:00,"LW2",31.9008873515199,50.5,89.2,"9","1","1","2017","4",18.939582411745,27.2,1.14,1015.925,93.81,13.515,"NW",27.861000097564,24.6463660601316
2017-01-14 20:00:00,"LW2",31.9850516693106,52.5,89.7,"10","1","1","2017","4",19.0237467295357,30.7,0.7325,1016.37,94.3875,13.9375,"NW",27.9451644153547,24.3924500329418
2017-01-14 21:00:00,"LW2",32.0692159871014,42.3,76,"11","1","1","2017","4",19.1079110473265,26.8,0.3225,1016.8125,94.9625,14.3675,"NW",28.0293287331454,24.138534005752
2017-01-14 22:00:00,"LW2",32.1533803048921,51.7,90.8,"12","1","1","2017","4",19.1920753651172,25.5,0.1,1017.11,95.015,13.6025,"NW",28.1134930509362,23.8846179785622
2017-01-14 23:00:00,"LW2",32.2375446226829,43.9,80.8,"13","1","1","2017","4",19.2762396829079,20,-0.1225,1017.4,95.0625,12.8325,"NW",28.1976573687269,23.6307019513723
2017-01-15 00:00:00,"LW2",32.3217089404736,39.3,85.1,"14","1","1","2017","4",19.3604040006987,29.1,-0.345,1017.6975,95.115,12.07,"NW",28.2818216865177,23.3767859241825
2017-01-15 01:00:00,"LW2",32.4058732582644,29.3,67.6,"15","1","1","2017","4",19.4445683184894,27,-3.46944695195361e-18,1017.68,94.185,11.3825,"NW",28.3659860043084,23.1228698969927
2017-01-15 02:00:00,"LW2",32.4900375760551,27.6,69.8,"16","1","1","2017","4",19.5287326362802,17,0.345,1017.6675,93.2525,10.725,"W",28.4501503220992,22.8689538698029
2017-01-15 03:00:00,"LW2",32.5742018938459,21.5,56.5,"17","1","1","2017","4",19.6128969540709,15.4,0.69,1017.655,92.32,10.09,"W",28.5343146398899,22.6150378426131
2017-01-15 04:00:00,"LW2",32.6583662116366,17.2,57.1,"18","1","1","2017","4",19.6970612718617,15.1,1.04,1017.4325,93.635,8.8225,"W",28.6184789576807,22.3611218154233
2017-01-15 05:00:00,"LW2",32.7425305294274,14.9,65.1,"19","1","1","2017","4",19.7812255896524,19.2,1.39,1017.2125,94.945,8.235,"W",28.7026432754714,22.1072057882334
2017-01-15 06:00:00,"LW2",32.8266948472181,13.1,57.5,"20","1","1","2017","4",19.8653899074432,12.2,1.7425,1016.9875,96.2625,8.4775,"W",28.7868075932622,21.8532897610436
2017-01-15 07:00:00,"LW2",32.9108591650089,14.9,46.9,"21","1","1","2017","4",19.9495542252339,26.3,1.97,1016.7325,96.6475,9.08,"NW",28.8709719110529,21.5993737338538
2017-01-15 08:00:00,"LW2",32.9950234827996,16,48.3,"22","1","1","2017","4",20.0337185430246,26.5,2.195,1016.4775,97.0375,9.94,"NW",28.9551362288436,21.345457706664
2017-01-15 09:00:00,"LW2",33.0791878005904,14.8,49,"23","1","1","2017","4",20.1178828608154,27.1,2.4225,1016.2225,97.425,11,"NW",29.0393005466344,21.0915416794742
2017-01-15 10:00:00,"LW2",33.1633521183811,11.5,53.6,"0","1","2","2017","4",20.2020471786061,25.1,3.085,1015.6675,97.5275,10.7725,"NW",29.1234648644251,20.8376256522844
2017-01-15 11:00:00,"LW2",33.2475164361719,15.3,71.2,"1","1","2","2017","4",20.2862114963969,16.2,3.745,1015.115,97.625,11.175,"N",29.2076291822159,20.5837096250946
2017-01-15 12:00:00,"LW2",33.3316807539626,17.5,77.6,"2","1","2","2017","4",20.3703758141876,14.1,4.41,1014.5625,97.7275,12.1425,"N",29.2917935000066,20.6
2017-01-15 13:00:00,"LW2",33.4158450717534,17.4,77,"3","1","2","2017","4",20.4545401319784,15.2,5.2,1014.2725,96.83,13.8875,"NW",29.3759578177974,18.5
2017-01-15 14:00:00,"LW2",33.5000093895441,22.4,72.1,"4","1","2","2017","4",20.5387044497691,19.4,5.9925,1013.9825,95.9375,17.72,"SW",29.4601221355881,17.3
2017-01-15 15:00:00,"LW2",33.5841737073349,20.7,67.4,"5","1","2","2017","4",20.6228687675599,16.1,6.78,1013.6875,95.04,22.5875,"SW",29.5442864533789,30.4
2017-01-15 16:00:00,"LW2",33.6683380251256,13.2,66,"6","1","2","2017","4",20.7070330853506,13,6.6125,1014.2875,95.8025,19.445,"SW",29.6284507711696,41.4
2017-01-15 17:00:00,"LW2",33.7525023429164,12.7,62.2,"7","1","2","2017","4",20.7911974031413,9,6.445,1014.88,96.5625,16.785,"SW",29.7126150889604,32.8
2017-01-15 18:00:00,"LW2",33.8366666607072,11.5,55.8,"8","1","2","2017","4",20.8753617209321,11,6.275,1015.4725,97.3275,14.86,"S",29.7967794067511,31
2017-01-15 19:00:00,"LW2",33.9208309784979,10.1,53.2,"9","1","2","2017","4",20.9595260387228,15.7,5.8925,1015.9725,97.7025,13.185,"S",29.8809437245419,29.6
2017-01-15 20:00:00,"LW2",34.0049952962887,13,53.3,"10","1","2","2017","4",21.0436903565136,14,5.505,1016.47,98.0775,11.5975,"S",29.9651080423326,31.5
2017-01-15 21:00:00,"LW2",34.0891596140794,12.9,57.2,"11","1","2","2017","4",21.1278546743043,17.1,5.12,1016.9675,98.4525,10.1325,"S",30.0492723601234,31.8
2017-01-15 22:00:00,"LW2",34.1733239318702,17.9,53.3,"12","1","2","2017","4",21.2120189920951,16.2,4.875,1017.4475,98.415,9.2,"S",30.1334366779141,33.5
2017-01-15 23:00:00,"LW2",34.2574882496609,16,50.1,"13","1","2","2017","4",21.2961833098858,0,4.6275,1017.9275,98.3775,8.49,"S",30.2176009957049,27.9
2017-01-16 00:00:00,"LW2",34.3416525674517,18.1,46.7,"14","1","2","2017","4",21.3803476276765,14.3,4.3825,1018.4075,98.3425,8.07,"SW",30.3017653134956,23.3
2017-01-16 01:00:00,"LW2",34.4258168852424,11.2,45,"15","1","2","2017","4",21.4645119454673,13.3,4.085,1018.745,97.71,7.68,"SW",30.3859296312864,21.6
2017-01-16 02:00:00,"LW2",34.5099812030332,15.3,43,"16","1","2","2017","4",21.548676263258,11.6,3.79,1019.0825,97.08,7.67,"SW",30.4700939490771,12.5
2017-01-16 03:00:00,"LW2",34.5941455208239,15.8,38.5,"17","1","2","2017","4",21.6328405810488,7.4,3.495,1019.42,96.4475,8.045,"SW",30.5542582668679,10.8
2017-01-16 04:00:00,"LW2",34.6783098386147,23.2,39.3,"18","1","2","2017","4",21.7170048988395,15.1,3.375,1019.645,95.7725,6.94,"SW",30.6384225846586,9
2017-01-16 05:00:00,"LW2",34.7624741564054,21.9,42.5,"19","1","2","2017","4",21.8011692166303,14,3.2525,1019.8675,95.1,6.2325,"SW",30.7225869024494,12.6
