"utc_time","stationId","PM2.5","PM10","NO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10"
2017-01-11 07:00:00,"ST5",13,13,54.3,"21","1","4","2017","4",19,31,8.6875,998.6975,93.67,22.9775,"NW",13,12
2017-01-11 08:00:00,"ST5",10,19,55.8,"22","1","4","2017","4",18,29,8.6575,998.8425,91.2775,22.345,"NW",11,11
2017-01-11 09:00:00,"ST5",13,17,43.8,"23","1","4","2017","4",18,24,8.625,998.9875,88.8925,21.9325,"NW",12,15
2017-01-11 10:00:00,"ST5",10,24,38.6,"0","1","5","2017","4",17,24,8.605,999.805,85.065,24.2175,"NW",11,15
2017-01-11 11:00:00,"ST5",9,55,37.1,"1","1","5","2017","4",15,25,8.58,1000.625,81.235,26.61,"NW",10,19
2017-01-11 12:00:00,"ST5",15,53,31,"2","1","5","2017","4",14,18,8.555,1001.445,77.405,29.08,"NW",14,23
2017-01-11 13:00:00,"ST5",8,42,30.6,"3","1","5","2017","4",15,16,8.145,1001.585,78.055,25.5975,"N",11,20
2017-01-11 14:00:00,"ST5",8,40,36.6,"4","1","5","2017","4",18,19,7.7375,1001.725,78.705,22.16,"N",9,21
2017-01-11 15:00:00,"ST5",12,40,37.6,"5","1","5","2017","4",18,19,7.325,1001.87,79.355,18.8125,"N",8,13
2017-01-11 16:00:00,"ST5",11,37,34.2,"6","1","5","2017","4",24,31,6.7725,1002.6775,79.3475,19.85,"N",7,11
2017-01-11 17:00:00,"ST5",13,35,40.6,"7","1","5","2017","4",20,26,6.2175,1003.49,79.34,20.9,"N",14,18
2017-01-11 18:00:00,"ST5",14,32,38.6,"8","1","5","2017","4",34,50,5.66,1004.2975,79.3325,21.9575,"N",11,11
2017-01-11 19:00:00,"ST5",16,32,36.3,"9","1","5","2017","4",24,57,5.4825,1004.3025,79.17,21.955,"N",11,13
2017-01-11 20:00:00,"ST5",34,32,30.9,"10","1","5","2017","4",26,42,5.31,1004.31,79.0025,22.1375,"NW",17,13
2017-01-11 21:00:00,"ST5",12,29,21.7,"11","1","5","2017","4",24,44,5.13,1004.3125,78.835,22.5025,"NW",7,13
2017-01-11 22:00:00,"ST5",12,24,20.1,"12","1","5","2017","4",21,42,4.8275,1004.4325,79.455,22.225,"NW",11,15
2017-01-11 23:00:00,"ST5",9,23,14.6,"13","1","5","2017","4",31,43,4.5225,1004.5525,80.0775,21.945,"NW",12,16
2017-01-12 00:00:00,"ST5",7,23,11.4,"14","1","5","2017","4",32,51,4.22,1004.67,80.6975,21.6675,"NW",12,16
2017-01-12 01:00:00,"ST5",8,18,8.4,"15","1","5","2017","4",43,57,4.22,1004.3725,81.04,21.255,"NW",12,19
2017-01-12 02:00:00,"ST5",7,15,5.9,"16","1","5","2017","4",57,74,4.23,1004.07,81.385,20.925,"N",7,14
2017-01-12 03:00:00,"ST5",5,14,5.7,"17","1","5","2017","4",53,70,4.2325,1003.7675,81.73,20.69,"N",6,11
2017-01-12 04:00:00,"ST5",8,17,8.7,"18","1","5","2017","4",56,71,3.9475,1003.3225,84.1375,19.5,"N",9,10
2017-01-12 05:00:00,"ST5",8,23,21.4,"19","1","5","2017","4",48,65,3.665,1002.88,86.5425,18.4325,"N",8,11
2017-01-12 06:00:00,"ST5",6,29,43.5,"20","1","5","2017","4",52,63,3.38,1002.435,88.9525,17.515,"N",9,14
2017-01-12 07:00:00,"ST5",14,43,57.4,"21","1","5","2017","4",47,62,3.8,1001.3625,89.2525,17.3075,"N",16,19
2017-01-12 08:00:00,"ST5",11,42,62.9,"22","1","5","2017","4",52,59,4.2225,1000.29,89.5575,17.135,"N",7,18
2017-01-12 09:00:00,"ST5",11,49,63.9,"23","1","5","2017","4",56,72,4.6425,999.2175,89.8575,17.005,"N",11,19
2017-01-12 10:00:00,"ST5",15,37,72.7,"0","1","6","2017","4",41,55,4.9,997.7175,90.735,14.7675,"N",11,31
2017-01-12 11:00:00,"ST5",14,32,72.4,"1","1","6","2017","4",29,36,5.16,996.21,91.6075,12.5525,"N",12,26
2017-01-12 12:00:00,"ST5",13,26,86.9,"2","1","6","2017","4",25,30,5.4175,994.7075,92.4875,10.3725,"N",11,30
2017-01-12 13:00:00,"ST5",14,30,91.6,"3","1","6","2017","4",15,38,5.1025,991.63,94.3275,5.73,"N",10,35
2017-01-12 14:00:00,"ST5",15,17,88,"4","1","6","2017","4",9,18,4.79,988.5525,96.1675,5.5925,"N",14,48
2017-01-12 15:00:00,"ST5",8,16,74.3,"5","1","6","2017","4",18,16,4.475,985.4775,98.0075,10.13,"N",19,61
2017-01-12 16:00:00,"ST5",4,6,51.5,"6","1","6","2017","4",16,31,4.16,984.41,96.1225,9.84,"N",17,55
2017-01-12 17:00:00,"ST5",12,9,69.6,"7","1","6","2017","4",17,25,3.8475,983.3425,94.2375,21.97,"N",20,54
2017-01-12 18:00:00,"ST5",14,9,65.1,"8","1","6","2017","4",23,25,3.535,982.275,92.3525,35.4975,"NE",17,46
2017-01-12 19:00:00,"ST5",11,8,42.8,"9","1","6","2017","4",19,32,2.825,983.3275,91.2725,34.6575,"E",18,36
2017-01-12 20:00:00,"ST5",9,8,34.2,"10","1","6","2017","4",24,34,2.1125,984.375,90.1925,34.555,"E",18,22
2017-01-12 21:00:00,"ST5",12,16,26.3,"11","1","6","2017","4",24,35,1.4025,985.4275,89.1075,35.21,"SE",11,18
2017-01-12 22:00:00,"ST5",9,14,19.2,"12","1","6","2017","4",24,42,0.9775,986.6825,88.7175,32.3525,"SE",16,19
2017-01-12 23:00:00,"ST5",8,10,16.4,"13","1","6","2017","4",15,26,0.555,987.9325,88.325,29.6825,"SE",9,16
2017-01-13 00:00:00,"ST5",6,5,11.6,"14","1","6","2017","4",21,44,0.13,989.185,87.9325,27.24,"S",11,20
2017-01-13 01:00:00,"ST5",11,9,8.6,"15","1","6","2017","4",26,39,-0.085,990.0925,89.075,25.2625,"S",12,18
2017-01-13 02:00:00,"ST5",8,8,10,"16","1","6","2017","4",25,37,-0.3025,991.0025,90.2175,23.3675,"S",12,16
2017-01-13 03:00:00,"ST5",6,9,11.8,"17","1","6","2017","4",22,35,-0.5175,991.9125,91.36,21.58,"S",13,18
2017-01-13 04:00:00,"ST5",6,8,15.4,"18","1","6","2017","4",15,26,-0.4,993.0975,90.0125,22.75,"S",15,21
2017-01-13 05:00:00,"ST5",5,8,21.2,"19","1","6","2017","4",11,19,-0.2875,994.2825,88.6675,24.3075,"S",6,17
2017-01-13 06:00:00,"ST5",7,13,46,"20","1","6","2017","4",14,16,-0.17,995.47,87.325,26.1875,"S",11,13
2017-01-13 07:00:00,"ST5",8,14,56,"21","1","6","2017","4",12,13,-0.1225,995.765,86.2,25.34,"S",13,13
2017-01-13 08:00:00,"ST5",5,10,55.6,"22","1","6","2017","4",8,11,-0.075,996.0675,85.0775,25.105,"S",10,19
2017-01-13 09:00:00,"ST5",4,8,35.7,"23","1","6","2017","4",8,8,-0.025,996.3625,83.9525,25.5,"S",13,17
2017-01-13 10:00:00,"ST5",4,13,33.6,"0","1","7","2017","4",9,6,1.215,996.64,84.18,28.1,"S",10,24
2017-01-13 11:00:00,"ST5",9,13,39.2,"1","1","7","2017","4",9,5,2.455,996.9225,84.4075,31.83,"S",9,55
2017-01-13 12:00:00,"ST5",7,19,40,"2","1","7","2017","4",9,7,3.6925,997.2,84.6325,36.355,"SW",15,53
2017-01-13 13:00:00,"ST5",6,20,33.9,"3","1","7","2017","4",7,7,3.6125,998.0975,84.58,34.34,"SW",8,42
2017-01-13 14:00:00,"ST5",10,20,31.2,"4","1","7","2017","4",6,13,3.53,998.9925,84.525,32.34,"SW",8,40
2017-01-13 15:00:00,"ST5",9,35,42.5,"5","1","7","2017","4",10,9,3.45,999.89,84.4725,30.3575,"SW",12,40
2017-01-13 16:00:00,"ST5",10,37,37.2,"6","1","7","2017","4",9,13,2.7825,1000.79,85.8275,28.765,"SW",11,37
2017-01-13 17:00:00,"ST5",10,15,42.9,"7","1","7","2017","4",13,13,2.11,1001.6875,87.1875,27.1925,"SW",13,35
2017-01-13 18:00:00,"ST5",11,13,36.1,"8","1","7","2017","4",20,21,1.4375,1002.585,88.5425,25.645,"SW",14,32
2017-01-13 19:00:00,"ST5",10,15,42,"9","1","7","2017","4",19,26,1.11,1003.31,88.6925,25.2525,"SW",16,32
2017-01-13 20:00:00,"ST5",12,17,37.7,"10","1","7","2017","4",18,19,0.7825,1004.035,88.8425,24.88,"SW",34,32
2017-01-13 21:00:00,"ST5",9,16,31.3,"11","1","7","2017","4",24,26,0.455,1004.7575,88.99,24.5325,"SW",12,29
2017-01-13 22:00:00,"ST5",12,16,26.2,"12","1","7","2017","4",21,25,0.0425,1005.35,89.0825,23.16,"SW",12,24
2017-01-13 23:00:00,"ST5",8,13,28.6,"13","1","7","2017","4",17,17,-0.37,1005.945,89.175,21.785,"SW",9,23
2017-01-14 00:00:00,"ST5",7,11,27.5,"14","1","7","2017","4",20,17,-0.775,1006.5325,89.27,20.415,"SW",7,23
2017-01-14 01:00:00,"ST5",10,12,24.6,"15","1","7","2017","4",16,19,-0.905,1006.735,89.9575,19.5675,"SW",8,18
2017-01-14 02:00:00,"ST5",8,9,21,"16","1","7","2017","4",19,20,-1.0325,1006.935,90.645,18.925,"SW",7,15
2017-01-14 03:00:00,"ST5",4,7,11,"17","1","7","2017","4",18,21,-1.16,1007.1375,91.3325,18.5,"SW",5,14
2017-01-14 04:00:00,"ST5",5,5,21,"18","1","7","2017","4",23,27,-0.8225,1007.1225,91.1375,18.8,"SW",8,17
2017-01-14 05:00:00,"ST5",4,5,31.7,"19","1","7","2017","4",27,29,-0.4875,1007.11,90.9375,19.1225,"W",8,23
2017-01-14 06:00:00,"ST5",2,10,33.4,"20","1","7","2017","4",25,26,-0.1475,1007.1,90.7425,19.4625,"W",6,29
2017-01-14 07:00:00,"ST5",6,12,36.7,"21","1","7","2017","4",27,27,0.3325,1007.3825,90.2525,20.6675,"W",14,43
2017-01-14 08:00:00,"ST5",9,13,52.2,"22","1","7","2017","4",29,32,0.815,1007.6625,89.7575,21.955,"W",11,42
2017-01-14 09:00:00,"ST5",7,13,56.1,"23","1","7","2017","4",27,29,1.2975,1007.9425,89.2675,23.3225,"NW",11,49
2017-01-14 10:00:00,"ST5",7,16,47.8,"0","1","1","2017","4",27,31,2.48,1008.16,85.7425,23.7275,"NW",15,37
2017-01-14 11:00:00,"ST5",4,14,50.7,"1","1","1","2017","4",27,31,3.6625,1008.3775,82.22,24.545,"NW",14,32
2017-01-14 12:00:00,"ST5",5,11,38.1,"2","1","1","2017","4",23,27,4.8475,1008.5875,78.695,25.7325,"NW",13,26
2017-01-14 13:00:00,"ST5",7,14,41.6,"3","1","1","2017","4",21,22,4.57,1008.8225,81.5925,21.4625,"NW",14,30
2017-01-14 14:00:00,"ST5",7,10,42.9,"4","1","1","2017","4",18,23,4.295,1009.0525,84.49,17.1925,"NW",15,17
2017-01-14 15:00:00,"ST5",10,12,52.4,"5","1","1","2017","4",22,23,4.02,1009.28,87.39,12.9275,"NW",8,16
2017-01-14 16:00:00,"ST5",19,18,67.6,"6","1","1","2017","4",25,22,3.36,1009.75,89.455,13.0825,"NW",4,6
2017-01-14 17:00:00,"ST5",23,24,91.8,"7","1","1","2017","4",20,22,2.695,1010.215,91.5175,13.27,"NW",12,9
2017-01-14 18:00:00,"ST5",32,43,96.5,"8","1","1","2017","4",16,26,2.0325,1010.68,93.5825,13.4925,"NW",14,9
2017-01-14 19:00:00,"ST5",37,44,82.3,"9","1","1","2017","4",24,29,1.4375,1011.1275,94.47,13.8125,"NW",11,8
2017-01-14 20:00:00,"ST5",32,31,79.9,"10","1","1","2017","4",29,30,0.8425,1011.5775,95.355,14.14,"NW",9,8
2017-01-14 21:00:00,"ST5",29,37,68.2,"11","1","1","2017","4",16,22,0.2475,1012.02,96.24,14.4725,"NW",12,16
2017-01-14 22:00:00,"ST5",27,32,55.4,"12","1","1","2017","4",18,21,0.0025,1012.3175,96.425,13.6125,"NW",9,14
2017-01-14 23:00:00,"ST5",32,38,62.5,"13","1","1","2017","4",21,22,-0.2425,1012.6075,96.605,12.7575,"NW",8,10
2017-01-15 00:00:00,"ST5",25,29,56.7,"14","1","1","2017","4",14,19,-0.4875,1012.905,96.7875,11.91,"NW",6,5
2017-01-15 01:00:00,"ST5",19,25,49.2,"15","1","1","2017","4",20,29,-0.13,1012.8875,96.13,11.155,"NW",11,9
2017-01-15 02:00:00,"ST5",16,18,43.4,"16","1","1","2017","4",23,22,0.23,1012.875,95.4675,10.415,"W",8,8
2017-01-15 03:00:00,"ST5",14,12,36.2,"17","1","1","2017","4",16,20,0.59,1012.8575,94.8075,9.6875,"W",6,9
2017-01-15 04:00:00,"ST5",10,15,25.5,"18","1","1","2017","4",19,23,0.975,1012.645,95.8475,8.4425,"W",6,8
2017-01-15 05:00:00,"ST5",14,10,24.4,"19","1","1","2017","4",17,24,1.36,1012.435,96.8875,7.8325,"W",5,8
2017-01-15 06:00:00,"ST5",12,16,42.5,"20","1","1","2017","4",30,28,1.745,1012.225,97.9275,8.0075,"W",7,13
2017-01-15 07:00:00,"ST5",11,15,43.1,"21","1","1","2017","4",23,25,1.9625,1011.9775,98.0875,8.6,"NW",8,14
2017-01-15 08:00:00,"ST5",9,11,41.7,"22","1","1","2017","4",25,24,2.175,1011.7375,98.2475,9.3725,"NW",5,10
2017-01-15 09:00:00,"ST5",8,9,37,"23","1","1","2017","4",28,31,2.3925,1011.4925,98.41,10.275,"NW",4,8
2017-01-15 10:00:00,"ST5",6,5,30.4,"0","1","2","2017","4",12,15,3.08,1010.955,98.2975,10.365,"NW",4,13
2017-01-15 11:00:00,"ST5",6,13,38.1,"1","1","2","2017","4",18,14,3.765,1010.415,98.1825,11.255,"N",9,13
2017-01-15 12:00:00,"ST5",11,13,42.5,"2","1","2","2017","4",13,13,4.4525,1009.88,98.0725,12.785,"NE",7,19
2017-01-15 13:00:00,"ST5",11,10,49,"3","1","2","2017","4",15,13,5.175,1009.5775,97.23,15.31,"E",6,20
2017-01-15 14:00:00,"ST5",10,10,57.1,"4","1","2","2017","4",12,17,5.9,1009.2775,96.385,19.2,"S",10,20
2017-01-15 15:00:00,"ST5",7,10,42.3,"5","1","2","2017","4",15,10,6.6175,1008.975,95.5425,23.7875,"S",9,35
2017-01-15 16:00:00,"ST5",6,10,37.7,"6","1","2","2017","4",11,11,6.5525,1009.53,96.2325,20.815,"S",10,37
2017-01-15 17:00:00,"ST5",8,11,43.4,"7","1","2","2017","4",13,12,6.4875,1010.08,96.915,18.3475,"S",10,15
2017-01-15 18:00:00,"ST5",14,17,53.2,"8","1","2","2017","4",11,11,6.42,1010.635,97.6075,16.6075,"S",11,13
2017-01-15 19:00:00,"ST5",14,14,41.7,"9","1","2","2017","4",12,15,6.0825,1011.1175,97.95,14.565,"S",10,15
2017-01-15 20:00:00,"ST5",14,13,42.7,"10","1","2","2017","4",11,15,5.745,1011.5975,98.2925,12.58,"S",12,17
2017-01-15 21:00:00,"ST5",14,10,37.1,"11","1","2","2017","4",10,19,5.405,1012.0775,98.635,10.6875,"S",9,16
2017-01-15 22:00:00,"ST5",18,13,32.4,"12","1","2","2017","4",14,23,5.125,1012.5425,98.64,9.58,"S",12,16
2017-01-15 23:00:00,"ST5",19,18,49.9,"13","1","2","2017","4",11,20,4.85,1013.0075,98.6425,8.665,"S",8,13
2017-01-16 00:00:00,"ST5",17,14,26,"14","1","2","2017","4",9,21,4.5725,1013.4725,98.6475,8.005,"SW",7,11
2017-01-16 01:00:00,"ST5",6,14,25.6,"15","1","2","2017","4",8,13,4.245,1013.8025,98.3075,7.6225,"SW",10,12
2017-01-16 02:00:00,"ST5",12,17,21.4,"16","1","2","2017","4",7,11,3.92,1014.1275,97.97,7.745,"SW",8,9
2017-01-16 03:00:00,"ST5",15,18,20.6,"17","1","2","2017","4",14,18,3.595,1014.4575,97.6275,8.345,"SW",4,7
2017-01-16 04:00:00,"ST5",19,21,21.9,"18","1","2","2017","4",11,11,3.45,1014.6975,96.995,7.13,"SW",5,5
2017-01-16 05:00:00,"ST5",16,18,24.9,"19","1","2","2017","4",11,13,3.3,1014.9325,96.365,6.2625,"SW",4,5
2017-01-16 06:00:00,"ST5",24,27,40.9,"20","1","2","2017","4",17,13,3.1575,1015.1725,95.7325,5.9025,"SW",2,10
2017-01-16 07:00:00,"ST5",17,26,53.6,"21","1","2","2017","4",7,13,3.245,1015.52,95.045,5.5675,"SW",6,12
2017-01-16 08:00:00,"ST5",19,29,82.6,"22","1","2","2017","4",11,15,3.33,1015.8725,94.36,5.3725,"SW",9,13
2017-01-16 09:00:00,"ST5",22,20,71.5,"23","1","2","2017","4",12,16,3.415,1016.225,93.6725,5.3325,"SW",7,13
2017-01-16 10:00:00,"ST5",14,16,57.3,"0","1","3","2017","4",12,16,3.5775,1016.43,93.0225,5.3725,"SW",7,16
2017-01-16 11:00:00,"ST5",12,15,50.8,"1","1","3","2017","4",12,19,3.74,1016.6375,92.375,5.4325,"SW",4,14
2017-01-16 12:00:00,"ST5",9,23,54,"2","1","3","2017","4",7,14,3.9,1016.8425,91.725,5.51,"SW",5,11
2017-01-16 13:00:00,"ST5",11,19,55.1,"3","1","3","2017","4",6,11,3.9175,1016.8275,91.1675,5.43,"SW",7,14
2017-01-16 14:00:00,"ST5",15,19,41.1,"4","1","3","2017","4",9,10,3.9325,1016.8125,90.6125,5.5425,"SW",7,10
2017-01-16 15:00:00,"ST5",14,24,52.1,"5","1","3","2017","4",8,11,3.95,1016.795,90.06,5.8225,"SW",10,12
2017-01-16 16:00:00,"ST5",10,17,57.4,"6","1","3","2017","4",9,14,3.2325,1017.3425,91.425,6.44,"SW",19,18
2017-01-16 17:00:00,"ST5",18,17,56.6,"7","1","3","2017","4",16,19,2.5125,1017.89,92.79,7.06,"W",23,24
2017-01-16 18:00:00,"ST5",16,17,64,"8","1","3","2017","4",7,18,1.7925,1018.44,94.1575,7.6775,"W",32,43
2017-01-16 19:00:00,"ST5",25,31,64.3,"9","1","3","2017","4",11,19,1.4225,1018.9925,94.625,7.4275,"W",37,44
2017-01-16 20:00:00,"ST5",33,40,58.1,"10","1","3","2017","4",11,31,1.0475,1019.54,95.0925,7.1925,"W",32,31
2017-01-16 21:00:00,"ST5",25,26,51.5,"11","1","3","2017","4",12,26,0.675,1020.095,95.56,6.9675,"W",29,37
2017-01-16 22:00:00,"ST5",21,30,56.2,"12","1","3","2017","4",11,30,0.5825,1020.6325,95.4775,6.845,"W",27,32
2017-01-16 23:00:00,"ST5",25,29,59.1,"13","1","3","2017","4",10,35,0.4925,1021.175,95.3975,6.735,"W",32,38
2017-01-17 00:00:00,"ST5",26,22,58.8,"14","1","3","2017","4",14,48,0.4,1021.7125,95.3175,6.6375,"W",25,29
2017-01-17 01:00:00,"ST5",24,26,49.9,"15","1","3","2017","4",19,61,0.32,1021.965,95.2675,7.085,"W",19,25
2017-01-17 02:00:00,"ST5",13,13,44.5,"16","1","3","2017","4",17,55,0.2425,1022.2175,95.2125,7.56,"W",16,18
2017-01-17 03:00:00,"ST5",16,16,40.6,"17","1","3","2017","4",20,54,0.1625,1022.4725,95.1625,8.0525,"W",14,12
2017-01-17 04:00:00,"ST5",19,20,33.7,"18","1","3","2017","4",17,46,-0.0525,1022.8725,94.81,7.6,"W",10,15
2017-01-17 05:00:00,"ST5",21,21,45.5,"19","1","3","2017","4",18,36,-0.2725,1023.28,94.455,7.15,"W",14,10
2017-01-17 06:00:00,"ST5",25,27,45.3,"20","1","3","2017","4",18,22,-0.4875,1023.6825,94.1,6.7,"W",12,16
2017-01-17 07:00:00,"ST5",23,27,67.5,"21","1","3","2017","4",11,18,-0.2775,1024.0325,93.3425,7.3125,"W",11,15
2017-01-17 08:00:00,"ST5",31,40,71,"22","1","3","2017","4",16,19,-0.07,1024.3825,92.585,7.9325,"W",9,11
2017-01-17 09:00:00,"ST5",42,50,83.8,"23","1","3","2017","4",9,16,0.14,1024.7325,91.8275,8.5625,"W",8,9
2017-01-17 10:00:00,"ST5",33,59,60.5,"0","1","4","2017","4",11,20,1.2525,1025.05,85.19,8.675,"W",6,5
2017-01-17 11:00:00,"ST5",22,54,77.1,"1","1","4","2017","4",12,18,2.3625,1025.375,78.555,8.8225,"W",6,13
2017-01-17 12:00:00,"ST5",25,80,NA,"2","1","4","2017","4",12,16,3.475,1025.6925,71.92,9.0125,"NW",11,13
2017-01-17 13:00:00,"ST5",16,93,62.5,"3","1","4","2017","4",13,18,3.36,1025.6625,72.5675,7.9775,"NW",11,10
2017-01-17 14:00:00,"ST5",59,61,59.8,"4","1","4","2017","4",15,21,3.245,1025.6275,73.2125,6.955,"W",10,10
2017-01-17 15:00:00,"ST5",27,89,73.6,"5","1","4","2017","4",6,17,3.125,1025.5925,73.8575,5.955,"W",7,10
2017-01-17 16:00:00,"ST5",33,103,99.9,"6","1","4","2017","4",11,13,1.9275,1025.8225,76.42,6.5775,"W",6,10
2017-01-17 17:00:00,"ST5",41,100,98.5,"7","1","4","2017","4",13,13,0.7325,1026.0475,78.9825,7.2175,"W",8,11
2017-01-17 18:00:00,"ST5",45,84,101.7,"8","1","4","2017","4",10,19,-0.4625,1026.275,81.545,7.8675,"W",14,17
2017-01-17 19:00:00,"ST5",35,62,75.5,"9","1","4","2017","4",13,17,-0.6525,1026.5475,80.325,7.8725,"SW",14,14
2017-01-17 20:00:00,"ST5",41,82,75,"10","1","4","2017","4",10,24,-0.835,1026.8225,79.1025,7.8825,"SW",14,13
2017-01-17 21:00:00,"ST5",44,57,60.4,"11","1","4","2017","4",9,55,-1.02,1027.0925,77.8825,7.8925,"SW",14,10
2017-01-17 22:00:00,"ST5",42,35,62.1,"12","1","4","2017","4",15,53,-1.0525,1027.2875,76.4675,7.7,"SW",18,13
2017-01-17 23:00:00,"ST5",28,37,59.1,"13","1","4","2017","4",8,42,-1.0775,1027.48,75.05,7.5525,"SW",19,18
2017-01-18 00:00:00,"ST5",44,33,59.9,"14","1","4","2017","4",8,40,-1.105,1027.675,73.6325,7.455,"W",17,14
2017-01-18 01:00:00,"ST5",21,32,54.4,"15","1","4","2017","4",12,40,-1.145,1027.675,73.9375,7.435,"SW",6,14
2017-01-18 02:00:00,"ST5",22,34,52.5,"16","1","4","2017","4",11,37,-1.19,1027.675,74.24,7.43,"SW",12,17
2017-01-18 03:00:00,"ST5",24,24,51.4,"17","1","4","2017","4",13,35,-1.225,1027.675,74.545,7.4325,"SW",15,18
2017-01-18 04:00:00,"ST5",27,31,49.3,"18","1","4","2017","4",14,32,-1.2925,1027.6925,74.1475,6.9075,"W",19,21
2017-01-18 05:00:00,"ST5",27,82,54.3,"19","1","4","2017","4",16,32,-1.36,1027.7125,73.75,6.3875,"W",16,18
2017-01-18 06:00:00,"ST5",23,40,76.8,"20","1","4","2017","4",34,32,-1.43,1027.7275,73.355,5.875,"W",24,27
2017-01-18 07:00:00,"ST5",34,50,88.7,"21","1","4","2017","4",12,29,-1.12,1027.9025,72.53,5.165,"W",17,26
2017-01-18 08:00:00,"ST5",41,67,126.1,"22","1","4","2017","4",12,24,-0.8125,1028.0725,71.71,4.6975,"W",19,29
2017-01-18 09:00:00,"ST5",30,53,119.5,"23","1","4","2017","4",9,23,-0.505,1028.2475,70.89,4.535,"W",22,20
