"stationId","utc_time","PM2.5","PM10","NO2","CO","O3","SO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","lwO3","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10","tdO3"
"dongsihuan_aq",2017-01-12 10:00:00,108,115,65,2.0741482886238,26,26,"10","1","5","2017","4",208,259.378640776699,3,-0.8075,1015.0525,35.2925,7.21,"SE",10,21,46
"dongsihuan_aq",2017-01-12 11:00:00,122,124,92,2.06332852122598,19,33,"11","1","5","2017","4",201,257.087378640777,3,-1.23,1015.56,35.2525,7.9875,"SE",14,24,31
"dongsihuan_aq",2017-01-12 12:00:00,97,109,78,2.05250875382816,24,18,"12","1","5","2017","4",197,254.796116504855,3,-1.65,1016.0675,35.215,11.1475,"SE",64,81,7
"dongsihuan_aq",2017-01-12 13:00:00,29,57,25,2.04168898643034,49,19,"13","1","5","2017","4",180,252.504854368932,4,-1.8725,1016.4475,37.005,12.0775,"S",85,107,2
"dongsihuan_aq",2017-01-12 14:00:00,6,47,11,2.03086921903252,73,7,"14","1","5","2017","4",191,250.21359223301,4,-2.0925,1016.83,38.7925,13.0675,"S",63,76,2
"dongsihuan_aq",2017-01-12 15:00:00,17,32,19,2.0200494516347,73,10,"15","1","5","2017","4",212,247.922330097088,4,-2.3125,1017.21,40.58,14.1075,"S",81,93,2
"dongsihuan_aq",2017-01-12 16:00:00,4,29,9,2.00922968423688,63,10,"16","1","5","2017","4",225,245.631067961166,4,-3.0325,1017.825,40.585,12.635,"S",82,87,3
"dongsihuan_aq",2017-01-12 17:00:00,20,29,33,1.99840991683906,48,12,"17","1","5","2017","4",224,243.339805825243,3.48955167218612,-3.745,1018.4425,40.5925,11.28,"S",78,79,4
"dongsihuan_aq",2017-01-12 18:00:00,12,25,23,1.98759014944124,55,13,"18","1","5","2017","4",223,241.048543689321,3,-4.465,1019.0575,40.6,10.1,"SE",81,89,2
"dongsihuan_aq",2017-01-12 19:00:00,6,27,15,1.97677038204343,58,1,"19","1","5","2017","4",245,238.757281553399,4,-4.8975,1019.465,39.9675,10.1375,"SE",83,99,2
"dongsihuan_aq",2017-01-12 20:00:00,12,18,26,1.96595061464561,59,12,"20","1","5","2017","4",228,236.466019417476,3.503653919326,-5.3275,1019.8725,39.34,10.2,"E",95,109,2
"dongsihuan_aq",2017-01-12 21:00:00,15,11,19,1.95513084724779,65,6,"21","1","5","2017","4",241,234.174757281554,3,-5.7575,1020.28,38.7075,10.285,"E",97,110,2
"dongsihuan_aq",2017-01-12 22:00:00,7,21,25,1.94431107984997,54,10,"22","1","5","2017","4",265,231.883495145632,3,-6.065,1020.8175,38.13,10.105,"E",82,98,2
"dongsihuan_aq",2017-01-12 23:00:00,15,19,32,1.93349131245215,47,11,"23","1","5","2017","4",252,229.592233009709,3,-6.37,1021.3525,37.545,9.93,"E",74,83,2
"dongsihuan_aq",2017-01-13 00:00:00,19,18,52,1.92267154505433,35,17,"0","1","6","2017","4",258,227.300970873787,3,-6.6775,1021.885,36.9675,9.77,"E",64,71,2
"dongsihuan_aq",2017-01-13 01:00:00,16,18,26,1.91185177765651,49,10,"1","1","6","2017","4",285,225.009708737865,4,-4.9025,1022.305,30.775,13.445,"SE",62,80,2
"dongsihuan_aq",2017-01-13 02:00:00,12,33,20,1.90103201025869,62,15,"2","1","6","2017","4",313,222.718446601943,4,-3.125,1022.725,24.5875,17.485,"SE",63,89,2
"dongsihuan_aq",2017-01-13 03:00:00,17,53,11,1.89021224286087,65,15,"3","1","6","2017","4",300,220.42718446602,3,-1.35,1023.1425,18.4,21.6825,"SE",69,98,2
"dongsihuan_aq",2017-01-13 04:00:00,7,16,18,1.87939247546305,61,14,"4","1","6","2017","4",267,218.135922330098,3,-0.4525,1022.755,16.4275,21.1325,"SE",74,82,7
"dongsihuan_aq",2017-01-13 05:00:00,10,30,10,1.86857270806523,75,14,"5","1","6","2017","4",211,215.844660194176,5,0.44,1022.37,14.455,20.5775,"SE",87,93,16
"dongsihuan_aq",2017-01-13 06:00:00,11,27,6,1.85775294066742,74,2,"6","1","6","2017","4",200,213.553398058253,8,1.335,1021.985,12.485,20.0325,"SE",70,77,19
"dongsihuan_aq",2017-01-13 07:00:00,15,33,10,1.8469331732696,77,11,"7","1","6","2017","4",209,211.262135922331,7,0.115,1022.0425,14.245,17.2825,"SE",51,61,23
"dongsihuan_aq",2017-01-13 08:00:00,13,35,12,1.83611340587178,63,15,"8","1","6","2017","4",226,208.970873786409,4,-1.1,1022.105,16.0075,14.5775,"SE",51,45,21
"dongsihuan_aq",2017-01-13 09:00:00,6,37,10,1.82529363847396,72,11,"9","1","6","2017","4",223,206.679611650486,2,-2.3225,1022.1675,17.765,11.9425,"SE",88,119,11
"dongsihuan_aq",2017-01-13 10:00:00,13,28,20,1.81447387107614,60,15,"10","1","6","2017","4",229,204.388349514564,2,-3.2275,1022.675,19.7525,11.7875,"SE",105,115,9
"dongsihuan_aq",2017-01-13 11:00:00,16,26,28,1.80365410367832,55.6610003815622,14,"11","1","6","2017","4",235,202.097087378642,2,-4.135,1023.1875,21.7375,11.6775,"E",86,100,9
"dongsihuan_aq",2017-01-13 12:00:00,19,24,36,1.7928343362805,51,13,"12","1","6","2017","4",241,199.805825242719,2,-5.0375,1023.695,23.725,11.6075,"E",74,71,11
"dongsihuan_aq",2017-01-13 13:00:00,25,36,28,1.78201456888268,40,19,"13","1","6","2017","4",247,197.514563106797,2,-5.445,1024.23,25.2825,11.095,"E",28,42,19
"dongsihuan_aq",2017-01-13 14:00:00,17,35,37,1.77119480148486,45,16,"14","1","6","2017","4",278,195.223300970875,3,-5.8475,1024.77,26.8425,10.6575,"E",30,22,28
"dongsihuan_aq",2017-01-13 15:00:00,13,28,38,1.76037503408704,38,20,"15","1","6","2017","4",291,192.932038834952,3,-6.2525,1025.305,28.4025,10.315,"E",65,86,1
"dongsihuan_aq",2017-01-13 16:00:00,20,18,45,1.74955526668922,24,21,"16","1","6","2017","4",279,190.64077669903,3,-6.6025,1025.675,28.2925,10.5575,"E",60,84,12
"dongsihuan_aq",2017-01-13 17:00:00,24,22,38,1.73873549929141,26,19,"17","1","6","2017","4",282,188.349514563108,3,-6.955,1026.0425,28.1825,10.8025,"NE",50,74,4
"dongsihuan_aq",2017-01-13 18:00:00,14,28,42,1.72791573189359,14,19,"18","1","6","2017","4",280,186.058252427185,3,-7.305,1026.415,28.07,11.05,"NE",28,26,28
"dongsihuan_aq",2017-01-13 19:00:00,24,30,62,1.71709596449577,13,18,"19","1","6","2017","4",289,183.766990291263,4,-7.675,1026.7225,27.93,10.7075,"NE",46,55,9
"dongsihuan_aq",2017-01-13 20:00:00,21,12,69,1.70627619709795,12.5243605095196,16,"20","1","6","2017","4",306,181.475728155341,3,-8.045,1027.0325,27.7825,10.365,"N",49,53,4.38859363252538
"dongsihuan_aq",2017-01-13 21:00:00,30,20.8,62,1.69545642970013,13,13,"21","1","6","2017","4",306,179.184466019418,3,-8.41,1027.3425,27.6375,10.035,"N",44,54,1
"dongsihuan_aq",2017-01-13 22:00:00,30,29.6,55,1.68463666230231,19,21,"22","1","6","2017","4",272,176.893203883496,2,-8.63,1027.9125,27.4975,9.5375,"N",45,57,6
"dongsihuan_aq",2017-01-13 23:00:00,28,38.4,77,1.67381689490449,11,17,"23","1","6","2017","4",271,174.601941747574,3,-8.8475,1028.4825,27.355,9.04,"N",23,40,17
"dongsihuan_aq",2017-01-14 00:00:00,37,47.2,63,1.66299712750667,14,23,"0","1","7","2017","4",234,172.310679611651,2,-9.065,1029.0525,27.2125,8.5525,"N",28,38,32
"dongsihuan_aq",2017-01-14 01:00:00,38,56,72,1.65217736010885,10,21,"1","1","7","2017","4",199,170.019417475729,2,-6.9775,1029.26,23.7375,7.29,"N",39,50,23
"dongsihuan_aq",2017-01-14 02:00:00,33,43,55,1.64135759271103,19,12,"2","1","7","2017","4",172,167.728155339807,2,-4.8925,1029.47,20.26,6.6425,"N",40,77,15
"dongsihuan_aq",2017-01-14 03:00:00,21,32,45,1.63053782531321,43,6,"3","1","7","2017","4",189,165.436893203884,2,-2.805,1029.68,16.7825,6.7975,"N",29,28,55
"dongsihuan_aq",2017-01-14 04:00:00,20,45,39,1.61971805791539,46,14,"4","1","7","2017","4",214,163.145631067962,2,-1.9275,1029.375,16.2525,7.0175,"N",23,38,61
"dongsihuan_aq",2017-01-14 05:00:00,16,19,39,1.60889829051758,50,8,"5","1","7","2017","4",183,160.85436893204,3,-1.05,1029.065,15.72,7.85,"NE",39,41,46
"dongsihuan_aq",2017-01-14 06:00:00,17,37,43,1.59807852311976,39,10,"6","1","7","2017","4",133,158.563106796117,3,-0.1725,1028.76,15.1925,9.13,"E",73,57,49
"dongsihuan_aq",2017-01-14 07:00:00,18,38,46,1.58725875572194,38,13,"7","1","7","2017","4",110,156.271844660195,2,-1.58,1028.8625,18.3275,8.355,"E",69,73,44
"dongsihuan_aq",2017-01-14 08:00:00,26,36,54,1.57643898832412,37,16,"8","1","7","2017","4",120,153.980582524273,2,-2.985,1028.965,21.47,7.5775,"E",90,94,37
"dongsihuan_aq",2017-01-14 09:00:00,25,65,55,1.5656192209263,34,15,"9","1","7","2017","4",122,151.68932038835,2,-4.3925,1029.07,24.6075,6.805,"SE",108,115,31
"dongsihuan_aq",2017-01-14 10:00:00,37,65,70,1.55479945352848,17,20,"10","1","7","2017","4",129,149.398058252428,2,-4.8925,1029.79,25.6925,7.335,"SE",108,115,26
"dongsihuan_aq",2017-01-14 11:00:00,31,65,78,1.54397968613066,16,32,"11","1","7","2017","4",129,147.106796116506,2,-5.395,1030.5125,26.775,7.88,"SE",122,124,19
"dongsihuan_aq",2017-01-14 12:00:00,55,77,74,1.53315991873284,3,35,"12","1","7","2017","4",150,144.815533980583,2,-5.8975,1031.2325,27.86,8.435,"SE",97,109,24
"dongsihuan_aq",2017-01-14 13:00:00,51,83,75,1.52234015133502,9,9,"13","1","7","2017","4",169,142.524271844661,2,-6.2425,1031.3575,37.985,7.9625,"S",29,57,49
"dongsihuan_aq",2017-01-14 14:00:00,42,82,72,1.5115203839372,10,6,"14","1","7","2017","4",186,140.233009708739,2,-6.5875,1031.4775,48.1125,7.59,"SW",6,47,73
"dongsihuan_aq",2017-01-14 15:00:00,44,83,68,1.50070061653938,7,5,"15","1","7","2017","4",194,137.941747572816,2,-6.9325,1031.6025,58.235,7.3525,"W",17,32,73
"dongsihuan_aq",2017-01-14 16:00:00,45,61,68,1.48988084914157,9,13,"16","1","7","2017","4",151,135.650485436894,2,-7.245,1031.79,65.9575,6.6725,"W",4,29,63
"dongsihuan_aq",2017-01-14 17:00:00,34,54,66,1.47906108174375,7,15,"17","1","7","2017","4",43,133.359223300972,9,-7.555,1031.9775,73.675,6.05,"W",20,29,48
"dongsihuan_aq",2017-01-14 18:00:00,54,83,67,1.46824131434593,13,19,"18","1","7","2017","4",27,131.067961165049,16,-7.865,1032.165,81.395,5.4975,"NW",12,25,55
"dongsihuan_aq",2017-01-14 19:00:00,60,88,52,1.45742154694811,7,11,"19","1","7","2017","4",23,128.776699029127,24,-8.135,1032.035,83.785,5.2325,"NW",6,27,58
"dongsihuan_aq",2017-01-14 20:00:00,61,73,52,1.44660177955029,2,15,"20","1","7","2017","4",22,126.485436893204,27.1660898691499,-8.4025,1031.91,86.17,4.97,"NW",12,18,59
"dongsihuan_aq",2017-01-14 21:00:00,54,68,57,1.43578201215247,12,18,"21","1","7","2017","4",18,124.194174757282,30,-8.67,1031.78,88.5625,4.715,"NW",15,11,65
"dongsihuan_aq",2017-01-14 22:00:00,60,68,49,1.42496224475465,9,8,"22","1","7","2017","4",20,121.90291262136,35,-8.7925,1031.5325,88.5725,4.4675,"NW",7,21,54
"dongsihuan_aq",2017-01-14 23:00:00,48,58,63,1.41414247735683,9,9,"23","1","7","2017","4",17,119.611650485437,37,-8.915,1031.2825,88.58,4.285,"NW",15,19,47
"dongsihuan_aq",2017-01-15 00:00:00,41,33,59,1.40332270995901,18,6,"0","1","1","2017","4",20,117.320388349515,38,-9.0375,1031.03,88.5875,4.1875,"NW",19,18,35
"dongsihuan_aq",2017-01-15 01:00:00,31,31.3333333333333,49,1.39250294256119,18,6,"1","1","1","2017","4",18,115.029126213593,37,-7.1525,1030.67,78.845,4.1,"NW",16,18,49
"dongsihuan_aq",2017-01-15 02:00:00,32,29.6666666666667,34,1.38168317516337,32,7,"2","1","1","2017","4",24,112.73786407767,41,-5.26,1030.31,69.1025,4.4225,"NW",12,33,62
"dongsihuan_aq",2017-01-15 03:00:00,39,28,30,1.37086340776556,36,9,"3","1","1","2017","4",22,110.446601941748,46,-3.3725,1029.95,59.3625,5.0775,"NW",17,53,65
"dongsihuan_aq",2017-01-15 04:00:00,39,43,34,1.36004364036774,42,18,"4","1","1","2017","4",23,108.155339805826,50,-2.55,1028.895,54.62,5.995,"NW",7,16,61
"dongsihuan_aq",2017-01-15 05:00:00,35,48,27,1.34922387296992,48,19,"5","1","1","2017","4",21,105.864077669903,55,-1.72,1027.8375,49.8775,7.0475,"NW",10,30,75
"dongsihuan_aq",2017-01-15 06:00:00,50,53,42,1.3384041055721,43,19,"6","1","1","2017","4",21,103.572815533981,57,-0.8975,1026.7775,45.135,8.1775,"NW",11,27,74
"dongsihuan_aq",2017-01-15 07:00:00,58,53,29,1.32758433817428,40,14,"7","1","1","2017","4",19,101.281553398059,56,-2.2,1026.4425,49.5425,6.3975,"NW",15,33,77
"dongsihuan_aq",2017-01-15 08:00:00,58,75,50,1.31676457077646,29,14,"8","1","1","2017","4",20,98.9902912621364,61,-3.505,1026.1125,53.9475,4.7575,"NW",13,35,63
"dongsihuan_aq",2017-01-15 09:00:00,66,85,53,1.30594480337864,21,20,"9","1","1","2017","4",17,96.699029126214,56,-4.8075,1025.7775,58.355,3.45,"NW",6,37,72
"dongsihuan_aq",2017-01-15 10:00:00,77,81,60,1.29512503598082,10,15,"10","1","1","2017","4",16,94.4077669902917,50,-5.1175,1025.9675,60.1375,2.4675,"NW",13,28,60
"dongsihuan_aq",2017-01-15 11:00:00,64,73,55,1.284305268583,7,19,"11","1","1","2017","4",18,92.1165048543693,47,-5.4275,1026.1525,61.9175,3.9125,"NW",16,26,55.6610003815622
"dongsihuan_aq",2017-01-15 12:00:00,76,99,57,1.27348550118518,11,16,"12","1","1","2017","4",16,89.825242718447,43,-5.7375,1026.3375,63.7,6.2325,"NW",19,24,51
"dongsihuan_aq",2017-01-15 13:00:00,90,90,62,1.26266573378736,10,8,"13","1","1","2017","4",12,87.5339805825246,41,-5.9525,1026.5,65.805,6.39,"NW",25,36,40
"dongsihuan_aq",2017-01-15 14:00:00,84,94,56,1.25184596638955,13,16,"14","1","1","2017","4",14,85.2427184466023,42,-6.1675,1026.665,67.9075,6.5775,"NW",17,35,45
"dongsihuan_aq",2017-01-15 15:00:00,101,114,58,1.24102619899173,13,16,"15","1","1","2017","4",13,82.9514563106799,45,-6.38,1026.8325,70.0125,6.7875,"NW",13,28,38
"dongsihuan_aq",2017-01-15 16:00:00,99,109,60,1.23020643159391,13,24,"16","1","1","2017","4",11,80.6601941747575,49,-6.5525,1026.8575,70.9375,6.435,"NW",20,18,24
"dongsihuan_aq",2017-01-15 17:00:00,104,107,58,1.21938666419609,7,12,"17","1","1","2017","4",9,78.3689320388351,53,-6.7275,1026.8825,71.8575,6.0875,"NW",24,22,26
"dongsihuan_aq",2017-01-15 18:00:00,100,111,50,1.20856689679827,9,13,"18","1","1","2017","4",7,76.0776699029127,50,-6.9025,1026.905,72.78,5.7425,"N",14,28,14
"dongsihuan_aq",2017-01-15 19:00:00,112,109,46,1.19774712940045,7,19,"19","1","1","2017","4",10,73.7864077669904,45,-6.935,1026.8975,72.4275,5.63,"N",24,30,13
"dongsihuan_aq",2017-01-15 20:00:00,122,106.25,60,1.18692736200263,7.90573434469558,26,"20","1","1","2017","4",12,71.4951456310681,50,-6.9675,1026.89,72.0775,5.595,"N",21,12,12.5243605095196
"dongsihuan_aq",2017-01-15 21:00:00,119,103.5,62,1.17610759460481,9,22,"21","1","1","2017","4",9,69.2038834951458,50,-6.9975,1026.8775,71.725,5.63,"N",30,20.8,13
"dongsihuan_aq",2017-01-15 22:00:00,109,100.75,66,1.16528782720699,12,28,"22","1","1","2017","4",12,66.9126213592235,50,-7.0625,1027.15,72.21,5.4775,"N",30,29.6,19
"dongsihuan_aq",2017-01-15 23:00:00,107,98,73,1.15446805980917,6,26,"23","1","1","2017","4",11,64.6213592233012,40,-7.125,1027.4225,72.6925,5.345,"N",28,38.4,11
"dongsihuan_aq",2017-01-16 00:00:00,93,97,70,1.14364829241136,6,24,"0","1","2","2017","4",9.66666666666667,62.3300970873788,40.3868076982218,-7.1925,1027.69,73.1775,5.2225,"N",37,47.2,14
"dongsihuan_aq",2017-01-16 01:00:00,81,82,71,1.13282852501354,12,18,"1","1","2","2017","4",8.33333333333334,60.0388349514565,41.3349634242069,-5.375,1028.0275,66.575,4.81,"N",38,56,10
"dongsihuan_aq",2017-01-16 02:00:00,60,73,60,1.12200875761572,11,25,"2","1","2","2017","4",7.00000000000001,57.7475728155341,42.6588682502243,-3.56,1028.36,59.9775,4.7925,"N",33,43,19
"dongsihuan_aq",2017-01-16 03:00:00,68,64,66,1.1111889902179,10,29,"3","1","2","2017","4",5.66666666666667,55.4563106796118,44.1729232485432,-1.7425,1028.6975,53.37,5.1775,"N",21,32,43
"dongsihuan_aq",2017-01-16 04:00:00,74,78,64,1.10036922282008,17,35,"4","1","2","2017","4",4.33333333333334,53.1650485436894,45.6915294914327,-1.0125,1027.94,51.0425,5.0975,"N",20,45,46
"dongsihuan_aq",2017-01-16 05:00:00,82,92,66,1.08954945542226,6,38,"5","1","2","2017","4",3,50.8737864077671,47.0290880511619,-0.28,1027.1875,48.715,5.435,"SW",16,19,50
"dongsihuan_aq",2017-01-16 06:00:00,95,106,61,1.07872968802444,17,29,"6","1","2","2017","4",11,48.5825242718447,48,0.4525,1026.435,46.3875,6.11,"S",17,37,39
"dongsihuan_aq",2017-01-16 07:00:00,108,108,69,1.06790992062662,10,22,"7","1","2","2017","4",22,46.2912621359223,50,-1.025,1026.3525,52.8175,5.1175,"S",18,38,38
"dongsihuan_aq",2017-01-16 08:00:00,115,113.75,63,1.0570901532288,3,26,"8","1","2","2017","4",30,44,54,-2.5025,1026.27,59.2475,4.3,"S",26,36,37
"dongsihuan_aq",2017-01-16 09:00:00,123,119.5,78,1.04627038583098,10,25,"9","1","2","2017","4",36,40,42,-3.9825,1026.1875,65.68,3.78,"S",25,65,34
"dongsihuan_aq",2017-01-16 10:00:00,128,125.25,73,1.03545061843316,1,23,"10","1","2","2017","4",48,55,38,-4.165,1026.52,67.1425,5.015,"SW",37,65,17
"dongsihuan_aq",2017-01-16 11:00:00,136,131,80,1.02463085103534,1,22,"11","1","2","2017","4",62,63,30,-4.345,1026.8525,68.6075,6.37,"SW",31,65,16
"dongsihuan_aq",2017-01-16 12:00:00,145,132.583333333333,75,1.01381108363753,6,37,"12","1","2","2017","4",86,90,20,-4.5275,1027.1875,70.0675,7.795,"SW",55,77,3
