"utc_time","stationId","PM2.5","PM10","NO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10"
2017-01-10 21:00:00,"CD9",9.6,18.2,92,"11","1","4","2017","4",13,16.2,5.9575,1007.31,95.8525,14.415,"W",26,29.1
2017-01-10 22:00:00,"CD9",19.1,27.5,93.4,"12","1","4","2017","4",9.7,18.6,5.7125,1007.16,96.315,14.51,"W",19.8,22.4
2017-01-10 23:00:00,"CD9",9.9,16.8,77.4,"13","1","4","2017","4",8.7,30.3,5.47,1007.0075,96.775,14.67,"W",21,22.4
2017-01-11 00:00:00,"CD9",14.4,19.6,63.8,"14","1","4","2017","4",8.5,37.7,5.225,1006.8575,97.235,14.8975,"W",16.7,17.5
2017-01-11 01:00:00,"CD9",14.8,19.1,58.7,"15","1","4","2017","4",7.7,29.4,5.4025,1006.085,97.155,16.295,"W",14.3,14.7
2017-01-11 02:00:00,"CD9",7.4,12.6,44.6,"16","1","4","2017","4",8.1,26.2,5.5775,1005.3075,97.0775,17.8225,"W",11.9,12.7
2017-01-11 03:00:00,"CD9",10.4,16.6,41.7,"17","1","4","2017","4",5.3,21.4,5.755,1004.5325,96.9975,19.4475,"W",10.3,11.9
2017-01-11 04:00:00,"CD9",7.8,15.9,47.8,"18","1","4","2017","4",6.5,18.4,6.8275,1004.3025,96.19,20.5125,"NW",11.6,12.9
2017-01-11 05:00:00,"CD9",3.4,12.4,57.6,"19","1","4","2017","4",10.4,22.1,7.9025,1004.0725,95.38,22.3625,"NW",14.3,17.2
2017-01-11 06:00:00,"CD9",6.3,13.7,83.5,"20","1","4","2017","4",8.8,20.5,8.9725,1003.84,94.5725,24.8325,"NW",10.6,15.1
2017-01-11 07:00:00,"CD9",11.3,16.3,98.2,"21","1","4","2017","4",13.4,23.9,8.9425,1004.0175,91.6375,23.8375,"NW",13.8,16.6
2017-01-11 08:00:00,"CD9",18.2,24,108.6,"22","1","4","2017","4",7.4,19.3,8.91,1004.1875,88.71,23.0575,"NW",15,18.5
2017-01-11 09:00:00,"CD9",10,14.6,90.2,"23","1","4","2017","4",5.1,12.9,8.8775,1004.3625,85.7775,22.505,"NW",19,23.4
2017-01-11 10:00:00,"CD9",8.4,16.1,71.2,"0","1","5","2017","4",5.8,12.5,8.865,1005.185,82.2525,24.51,"NW",22.8,28.1
2017-01-11 11:00:00,"CD9",5.6,15.1,37.7,"1","1","5","2017","4",6.1,13.2,8.85,1006.0075,78.725,26.645,"NW",10,18.4
2017-01-11 12:00:00,"CD9",5.9,14.8,33.2,"2","1","5","2017","4",6.3,14.1,8.835,1006.8225,75.2025,28.8825,"N",19,26.5
2017-01-11 13:00:00,"CD9",0.7,9.6,26.5,"3","1","5","2017","4",3.4,14.4,8.44,1007.0025,75.415,26.0825,"N",22,30
2017-01-11 14:00:00,"CD9",4,11.5,31.6,"4","1","5","2017","4",5.4,14.3,8.0425,1007.18,75.6275,23.3425,"N",18.9,24.1
2017-01-11 15:00:00,"CD9",1.9,13.3,44.3,"5","1","5","2017","4",6.7,15.5,7.6525,1007.36,75.8425,20.695,"N",14.2,21.5
2017-01-11 16:00:00,"CD9",9.1,20,72.5,"6","1","5","2017","4",3.5,13.2,7.1425,1008.155,76.065,21.6375,"N",19,23.4
2017-01-11 17:00:00,"CD9",8.2,19.8,66.4,"7","1","5","2017","4",6.7,15.2,6.635,1008.955,76.29,22.5975,"N",16.9,20.8
2017-01-11 18:00:00,"CD9",11.9,25.5,112.3,"8","1","5","2017","4",11.8,20.5,6.1275,1009.75,76.5125,23.58,"N",6.8,9
2017-01-11 19:00:00,"CD9",13.2,27.8,114,"9","1","5","2017","4",13.2,22.3,6.0425,1009.7425,76.1625,23.6675,"NW",10.2,13
2017-01-11 20:00:00,"CD9",8.9,21.7,99.8,"10","1","5","2017","4",18.7,36.3,5.9625,1009.7375,75.81,23.895,"NW",13.3,18
2017-01-11 21:00:00,"CD9",14.9,26.4,91.2,"11","1","5","2017","4",13.1,34.5,5.8775,1009.7325,75.46,24.2575,"NW",8.2,13.5
2017-01-11 22:00:00,"CD9",12.3,22.8,86.2,"12","1","5","2017","4",17.2,32.2,5.4025,1009.8625,76.5525,23.8,"NW",14.8,21.3
2017-01-11 23:00:00,"CD9",13,23,86.6,"13","1","5","2017","4",19.1,60.2,4.925,1009.99,77.65,23.3425,"NW",12.5,20.6
2017-01-12 00:00:00,"CD9",8.7,17.8,64.1,"14","1","5","2017","4",15.8,49.2,4.45,1010.12,78.7425,22.885,"NW",7.3,14.1
2017-01-12 01:00:00,"CD9",5,13.2,57.8,"15","1","5","2017","4",23.4,72.1,4.4125,1009.8275,79.2375,22.54,"NW",5.7,11.5
2017-01-12 02:00:00,"CD9",3.7,11.7,40.4,"16","1","5","2017","4",24.4,63.8,4.3775,1009.5325,79.7325,22.29,"N",3.6,10.3
2017-01-12 03:00:00,"CD9",1.9,9.5,42.4,"17","1","5","2017","4",23.1,42.5,4.34,1009.2425,80.2275,22.1375,"N",5.3,11.2
2017-01-12 04:00:00,"CD9",3.1,11.5,51.4,"18","1","5","2017","4",30.5,45.4,4.0775,1008.8025,82.33,21.1075,"N",3.5,9.5
2017-01-12 05:00:00,"CD9",7.4,18.4,79.8,"19","1","5","2017","4",34.4,46.9,3.82,1008.3625,84.4325,20.1825,"N",7.2,13.8
2017-01-12 06:00:00,"CD9",8.7,23.3,113.7,"20","1","5","2017","4",39.1,49.3,3.56,1007.925,86.535,19.3775,"N",11.7,21.4
2017-01-12 07:00:00,"CD9",11.9,29.7,123.1,"21","1","5","2017","4",47.9,59.8,3.9275,1006.9025,87.155,19.4825,"N",11.4,21.6
2017-01-12 08:00:00,"CD9",15.8,32.6,145.4,"22","1","5","2017","4",52.7,63,4.2975,1005.8825,87.7775,19.65,"N",16.5,27.7
2017-01-12 09:00:00,"CD9",17,30.5,157,"23","1","5","2017","4",55.9,67,4.6675,1004.8575,88.4,19.8775,"N",14.4,26.4
2017-01-12 10:00:00,"CD9",10.4,25.6,139.6,"0","1","6","2017","4",58.3,67.6,5.0125,1003.4125,88.705,17.175,"N",9.6,20
2017-01-12 11:00:00,"CD9",17.9,35.5,150.3,"1","1","6","2017","4",58.8,69,5.36,1001.96,89.015,14.4825,"N",10.8,19.2
2017-01-12 12:00:00,"CD9",11.8,24.2,146.5,"2","1","6","2017","4",51.1,60.5,5.705,1000.5125,89.325,11.8,"N",4.6,14.7
2017-01-12 13:00:00,"CD9",9,14.3,135.4,"3","1","6","2017","4",47.2,55.3,5.335,997.6025,91.69,7.05,"N",9.6,20.6
2017-01-12 14:00:00,"CD9",13.1,18.1,142.3,"4","1","6","2017","4",43.4,51.4,4.9675,994.6925,94.05,4.9525,"N",0,13.6
2017-01-12 15:00:00,"CD9",27.8,31.2,178,"5","1","6","2017","4",47.7,55.3,4.5975,991.78,96.415,7.96,"N",8,24.3
2017-01-12 16:00:00,"CD9",10.9,12.6,101.6,"6","1","6","2017","4",39.7,49.4,4.31,990.78,94.59,8.75,"N",17.4,33.7
2017-01-12 17:00:00,"CD9",6.5,8.5,86.8,"7","1","6","2017","4",25.2,36.2,4.0225,989.7825,92.7625,21.325,"N",12,30.4
2017-01-12 18:00:00,"CD9",5.2,5.4,53.4,"8","1","6","2017","4",37.9,48.4,3.735,988.785,90.9325,34.625,"N",14,30.4
2017-01-12 19:00:00,"CD9",4.9,0,37.1,"9","1","6","2017","4",23.9,38,3.0725,989.6375,89.6725,33.575,"E",21.6,35.8
2017-01-12 20:00:00,"CD9",8.3,9.2,40.3,"10","1","6","2017","4",27.7,39.1,2.415,990.49,88.42,33.2275,"SE",24,31.9
2017-01-12 21:00:00,"CD9",9,9.8,31.3,"11","1","6","2017","4",27.1,41.2,1.75,991.3425,87.16,33.61,"SE",9.6,18.2
2017-01-12 22:00:00,"CD9",5.2,5.4,30,"12","1","6","2017","4",27.5,48.6,1.36,992.5225,86.7575,31.17,"SE",19.1,27.5
2017-01-12 23:00:00,"CD9",4.1,7.4,34.1,"13","1","6","2017","4",23.6,119.3,0.96,993.7,86.355,28.94,"S",9.9,16.8
2017-01-13 00:00:00,"CD9",3.4,6.7,48.5,"14","1","6","2017","4",19.7,98.9,0.5675,994.88,85.95,26.9675,"S",14.4,19.6
2017-01-13 01:00:00,"CD9",7.8,10.2,46.7,"15","1","6","2017","4",19.8,41.6,0.4025,995.81,87.0175,25.8725,"S",14.8,19.1
2017-01-13 02:00:00,"CD9",2.1,4.8,44.5,"16","1","6","2017","4",21.8,40.1,0.24,996.74,88.085,24.835,"S",7.4,12.6
2017-01-13 03:00:00,"CD9",1.9,4.6,45.4,"17","1","6","2017","4",19.7,33,0.0775,997.675,89.1475,23.86,"S",10.4,16.6
2017-01-13 04:00:00,"CD9",3.7,6,28.7,"18","1","6","2017","4",21.7,31.2,0.105,998.8725,87.3825,24.19,"S",7.8,15.9
2017-01-13 05:00:00,"CD9",4.1,5.3,19.9,"19","1","6","2017","4",20,27.9,0.13,1000.0675,85.6175,24.7725,"S",3.4,12.4
2017-01-13 06:00:00,"CD9",4.8,6.5,63,"20","1","6","2017","4",15.1,20.4,0.1575,1001.27,83.85,25.5875,"S",6.3,13.7
2017-01-13 07:00:00,"CD9",3.8,6.2,64.5,"21","1","6","2017","4",12.4,16.7,0.3025,1001.4175,82.92,25.695,"S",11.3,16.3
2017-01-13 08:00:00,"CD9",3.2,9.6,75.3,"22","1","6","2017","4",10.5,14.2,0.4525,1001.5675,81.9825,26.4325,"S",18.2,24
2017-01-13 09:00:00,"CD9",7.7,15.6,108.8,"23","1","6","2017","4",11.6,14.2,0.595,1001.72,81.0525,27.7475,"S",10,14.6
2017-01-13 10:00:00,"CD9",7.3,11.4,67.1,"0","1","7","2017","4",8.8,11.5,1.9125,1002.0875,80.8,29.395,"S",8.4,16.1
2017-01-13 11:00:00,"CD9",5.5,10.3,62,"1","1","7","2017","4",7.8,10.5,3.225,1002.455,80.5475,32.6625,"S",5.6,15.1
2017-01-13 12:00:00,"CD9",8.8,15.6,35.7,"2","1","7","2017","4",3.9,5.6,4.54,1002.8225,80.295,37.125,"SW",5.9,14.8
2017-01-13 13:00:00,"CD9",5.4,11.6,32.6,"3","1","7","2017","4",5.4,7.3,4.255,1003.805,80.8175,34.525,"SW",0.7,9.6
2017-01-13 14:00:00,"CD9",7.6,13.1,34.2,"4","1","7","2017","4",11,12.3,3.9675,1004.785,81.335,31.92,"SW",4,11.5
2017-01-13 15:00:00,"CD9",5.1,14.5,46.8,"5","1","7","2017","4",6.7,8.4,3.6825,1005.765,81.855,29.315,"SW",1.9,13.3
2017-01-13 16:00:00,"CD9",4.4,13.2,43.1,"6","1","7","2017","4",8.5,11.2,3.045,1006.655,83.2975,28.0975,"SW",9.1,20
2017-01-13 17:00:00,"CD9",7.1,15.1,51.3,"7","1","7","2017","4",12.2,16.2,2.405,1007.5475,84.74,26.9,"SW",8.2,19.8
2017-01-13 18:00:00,"CD9",7.3,13.3,62.9,"8","1","7","2017","4",11.9,16,1.765,1008.4375,86.1825,25.71,"SW",11.9,25.5
2017-01-13 19:00:00,"CD9",5.9,12.6,76.2,"9","1","7","2017","4",11.6,14.7,1.415,1009.1925,86.3975,25.1375,"SW",13.2,27.8
2017-01-13 20:00:00,"CD9",8.7,14.3,56.8,"10","1","7","2017","4",11.4,15.6,1.065,1009.945,86.6125,24.5975,"SW",8.9,21.7
2017-01-13 21:00:00,"CD9",5.6,11.6,46.7,"11","1","7","2017","4",16.2,18.6,0.715,1010.7025,86.8275,24.0825,"SW",14.9,26.4
2017-01-13 22:00:00,"CD9",5.7,11.7,47,"12","1","7","2017","4",12.2,14,0.3175,1011.29,86.6125,22.7025,"SW",12.3,22.8
2017-01-13 23:00:00,"CD9",5.6,10.6,37.8,"13","1","7","2017","4",7.9,9.5,-0.085,1011.8725,86.395,21.32,"SW",13,23
2017-01-14 00:00:00,"CD9",5.7,10.6,39.6,"14","1","7","2017","4",12.8,13.9,-0.485,1012.46,86.1825,19.935,"SW",8.7,17.8
2017-01-14 01:00:00,"CD9",3.3,9.2,35.1,"15","1","7","2017","4",7.6,9.1,-0.55,1012.6225,87.05,19.44,"SW",5,13.2
2017-01-14 02:00:00,"CD9",2.6,6.7,33.2,"16","1","7","2017","4",13.2,15.6,-0.615,1012.7775,87.915,19.1925,"SW",3.7,11.7
2017-01-14 03:00:00,"CD9",0.2,3.8,32.9,"17","1","7","2017","4",16.7,18.9,-0.6825,1012.9375,88.785,19.2025,"SW",1.9,9.5
2017-01-14 04:00:00,"CD9",1.5,5.6,49.1,"18","1","7","2017","4",19.8,21.9,-0.245,1012.8775,88.5375,19.7725,"W",3.1,11.5
2017-01-14 05:00:00,"CD9",3.9,8.3,61,"19","1","7","2017","4",20.7,23.6,0.19,1012.825,88.29,20.35,"W",7.4,18.4
2017-01-14 06:00:00,"CD9",4.4,8.4,71.1,"20","1","7","2017","4",22.1,23.9,0.6275,1012.765,88.04,20.94,"W",8.7,23.3
2017-01-14 07:00:00,"CD9",4.9,8.7,87.9,"21","1","7","2017","4",23.9,26.4,1.0225,1013.07,87.7475,21.6,"W",11.9,29.7
2017-01-14 08:00:00,"CD9",9.8,14.3,103.1,"22","1","7","2017","4",23,25.4,1.4225,1013.37,87.455,22.36,"NW",15.8,32.6
2017-01-14 09:00:00,"CD9",9.4,14.9,108.6,"23","1","7","2017","4",20.7,24.2,1.8175,1013.675,87.1625,23.205,"NW",17,30.5
2017-01-14 10:00:00,"CD9",7.6,14.6,82.1,"0","1","1","2017","4",23.1,25,2.8825,1013.935,83.4525,23.0325,"NW",10.4,25.6
2017-01-14 11:00:00,"CD9",4.7,11.2,48.4,"1","1","1","2017","4",15.9,18.7,3.9475,1014.195,79.74,23.24,"NW",17.9,35.5
2017-01-14 12:00:00,"CD9",3.6,5.6,53.1,"2","1","1","2017","4",15.1,16.8,5.0125,1014.4575,76.03,23.825,"NW",11.8,24.2
2017-01-14 13:00:00,"CD9",6,7.2,68.5,"3","1","1","2017","4",13.7,15.3,4.6875,1014.7075,78.8325,19.845,"NW",9,14.3
2017-01-14 14:00:00,"CD9",7.8,9,70.3,"4","1","1","2017","4",16.9,18.2,4.37,1014.955,81.6275,15.87,"NW",13.1,18.1
2017-01-14 15:00:00,"CD9",9.9,11.3,85.3,"5","1","1","2017","4",22.7,28.9,4.0475,1015.205,84.43,11.91,"NW",27.8,31.2
2017-01-14 16:00:00,"CD9",8.3,9.9,88.1,"6","1","1","2017","4",17.6,20.5,3.24,1015.69,87.1325,12.3675,"NW",10.9,12.6
2017-01-14 17:00:00,"CD9",10.4,12,94,"7","1","1","2017","4",17.4,21,2.43,1016.1775,89.8375,12.845,"NW",6.5,8.5
2017-01-14 18:00:00,"CD9",21.2,22.7,107.6,"8","1","1","2017","4",24.3,27.2,1.62,1016.66,92.54,13.3425,"NW",5.2,5.4
2017-01-14 19:00:00,"CD9",19.7,21.3,102.9,"9","1","1","2017","4",17.5,19.5,1.2225,1017.105,93.1025,13.6375,"NW",4.9,0
2017-01-14 20:00:00,"CD9",18.6,20.8,99.3,"10","1","1","2017","4",22.3,26.6,0.8275,1017.5525,93.6625,13.9375,"NW",8.3,9.2
2017-01-14 21:00:00,"CD9",20.4,23,93.9,"11","1","1","2017","4",26.4,31.5,0.4275,1018,94.225,14.245,"NW",9,9.8
2017-01-14 22:00:00,"CD9",23.3,25.4,95.5,"12","1","1","2017","4",23.9,25.5,0.2125,1018.285,94.3025,13.51,"NW",5.2,5.4
2017-01-14 23:00:00,"CD9",22.6,24.6,90.7,"13","1","1","2017","4",15,18.2,-0.0025,1018.5725,94.3825,12.7725,"NW",4.1,7.4
2017-01-15 00:00:00,"CD9",20.5,23.4,89.3,"14","1","1","2017","4",15.6,19.1,-0.22,1018.86,94.4625,12.04,"NW",3.4,6.7
2017-01-15 01:00:00,"CD9",14.7,17.2,79.9,"15","1","1","2017","4",15.7,19.4,0.1475,1018.83,93.6375,11.24,"NW",7.8,10.2
2017-01-15 02:00:00,"CD9",8.3,9.9,64.8,"16","1","1","2017","4",21,26.8,0.515,1018.8,92.81,10.48,"W",2.1,4.8
2017-01-15 03:00:00,"CD9",12.1,13.3,57.8,"17","1","1","2017","4",18.2,22.4,0.88,1018.775,91.9875,9.76,"W",1.9,4.6
2017-01-15 04:00:00,"CD9",8.3,9.6,53.1,"18","1","1","2017","4",19.6,25.9,1.2725,1018.5175,93.435,8.6025,"W",3.7,6
2017-01-15 05:00:00,"CD9",6.6,8,48.5,"19","1","1","2017","4",21.3,26.9,1.67,1018.2625,94.885,8.2325,"W",4.1,5.3
2017-01-15 06:00:00,"CD9",5.4,9.8,66.5,"20","1","1","2017","4",23.8,28.2,2.065,1018.005,96.3325,8.7525,"W",4.8,6.5
2017-01-15 07:00:00,"CD9",11,15.6,82.5,"21","1","1","2017","4",26,29.1,2.2775,1017.73,96.6575,9.5625,"NW",3.8,6.2
2017-01-15 08:00:00,"CD9",9.3,12.3,85.2,"22","1","1","2017","4",19.8,22.4,2.49,1017.455,96.985,10.525,"NW",3.2,9.6
2017-01-15 09:00:00,"CD9",13,15.6,102.4,"23","1","1","2017","4",21,22.4,2.705,1017.18,97.3075,11.6,"NW",7.7,15.6
2017-01-15 10:00:00,"CD9",14.7,16.2,109.9,"0","1","2","2017","4",16.7,17.5,3.4375,1016.635,97.215,11.2475,"NW",7.3,11.4
2017-01-15 11:00:00,"CD9",13.3,14.7,123.6,"1","1","2","2017","4",14.3,14.7,4.1675,1016.09,97.125,11.9075,"NW",5.5,10.3
2017-01-15 12:00:00,"CD9",6.4,8.3,105.9,"2","1","2","2017","4",11.9,12.7,4.8975,1015.5425,97.035,13.425,"N",8.8,15.6
2017-01-15 13:00:00,"CD9",2.7,3.7,53.5,"3","1","2","2017","4",10.3,11.9,5.615,1015.32,96.1375,15.4,"NW",5.4,11.6
2017-01-15 14:00:00,"CD9",3.3,3.7,60,"4","1","2","2017","4",11.6,12.9,6.3275,1015.0925,95.2475,18.725,"SW",7.6,13.1
2017-01-15 15:00:00,"CD9",3.1,3.7,48.4,"5","1","2","2017","4",14.3,17.2,7.0425,1014.8675,94.3525,22.805,"SW",5.1,14.5
2017-01-15 16:00:00,"CD9",5.5,5.7,53.2,"6","1","2","2017","4",10.6,15.1,6.875,1015.48,95.1875,19.665,"SW",4.4,13.2
2017-01-15 17:00:00,"CD9",6.8,7,56,"7","1","2","2017","4",13.8,16.6,6.71,1016.095,96.0225,17.0125,"SW",7.1,15.1
2017-01-15 18:00:00,"CD9",9.8,9.7,68.7,"8","1","2","2017","4",15,18.5,6.55,1016.7075,96.86,15.1,"SW",7.3,13.3
2017-01-15 19:00:00,"CD9",4.1,5.2,59.3,"9","1","2","2017","4",19,23.4,6.1775,1017.2,97.3125,13.335,"S",5.9,12.6
2017-01-15 20:00:00,"CD9",8.9,9,80.9,"10","1","2","2017","4",22.8,28.1,5.8075,1017.685,97.7625,11.6125,"S",8.7,14.3
2017-01-15 21:00:00,"CD9",10,11.1,63.8,"11","1","2","2017","4",10,18.4,5.4375,1018.175,98.2175,9.97,"S",5.6,11.6
2017-01-15 22:00:00,"CD9",13.8,14.6,80.3,"12","1","2","2017","4",19,26.5,5.22,1018.645,98.23,9.0575,"SW",5.7,11.7
2017-01-15 23:00:00,"CD9",16.6,18.1,81.6,"13","1","2","2017","4",22,30,5,1019.1125,98.2425,8.3925,"SW",5.6,10.6
2017-01-16 00:00:00,"CD9",15,15.7,62.6,"14","1","2","2017","4",18.9,24.1,4.78,1019.5825,98.255,8.035,"SW",5.7,10.6
2017-01-16 01:00:00,"CD9",14.6,14.6,56.3,"15","1","2","2017","4",14.2,21.5,4.4525,1019.915,97.55,7.565,"SW",3.3,9.2
2017-01-16 02:00:00,"CD9",7.8,7.9,44.3,"16","1","2","2017","4",19,23.4,4.1325,1020.25,96.85,7.6975,"SW",2.6,6.7
2017-01-16 03:00:00,"CD9",12.8,12.5,41.6,"17","1","2","2017","4",16.9,20.8,3.805,1020.5825,96.145,8.4075,"SW",0.2,3.8
2017-01-16 04:00:00,"CD9",14.3,14.1,67.5,"18","1","2","2017","4",6.8,9,3.685,1020.805,95.3725,7.315,"SW",1.5,5.6
2017-01-16 05:00:00,"CD9",20.3,19.7,74.1,"19","1","2","2017","4",10.2,13,3.565,1021.0275,94.6,6.6475,"SW",3.9,8.3
2017-01-16 06:00:00,"CD9",18.8,20.8,93.1,"20","1","2","2017","4",13.3,18,3.4475,1021.2525,93.8275,6.5325,"SW",4.4,8.4
2017-01-16 07:00:00,"CD9",23.4,26.5,149.3,"21","1","2","2017","4",8.2,13.5,3.5625,1021.605,93.21,6.045,"SW",4.9,8.7
2017-01-16 08:00:00,"CD9",21.1,24.6,164.1,"22","1","2","2017","4",14.8,21.3,3.6825,1021.955,92.595,5.715,"SW",9.8,14.3
2017-01-16 09:00:00,"CD9",28.6,32.8,169,"23","1","2","2017","4",12.5,20.6,3.7975,1022.31,91.98,5.5775,"SW",9.4,14.9
2017-01-16 10:00:00,"CD9",19,22.5,157.5,"0","1","3","2017","4",7.3,14.1,3.945,1022.5325,91.2875,5.62,"SW",7.6,14.6
2017-01-16 11:00:00,"CD9",16.8,20.9,166.2,"1","1","3","2017","4",5.7,11.5,4.0925,1022.7525,90.595,5.6975,"SW",4.7,11.2
2017-01-16 12:00:00,"CD9",14.8,18.9,156.5,"2","1","3","2017","4",3.6,10.3,4.24,1022.975,89.9,5.8075,"SW",3.6,5.6
2017-01-16 13:00:00,"CD9",23.6,24.8,159.9,"3","1","3","2017","4",5.3,11.2,4.2625,1022.965,89.19,5.6875,"SW",6,7.2
2017-01-16 14:00:00,"CD9",21.7,25.7,150.1,"4","1","3","2017","4",3.5,9.5,4.285,1022.9525,88.48,5.8025,"SW",7.8,9
2017-01-16 15:00:00,"CD9",21.8,26.2,145.8,"5","1","3","2017","4",7.2,13.8,4.305,1022.945,87.7675,6.1325,"SW",9.9,11.3
2017-01-16 16:00:00,"CD9",18.4,27.2,142.2,"6","1","3","2017","4",11.7,21.4,3.6475,1023.5025,89.25,6.79,"SW",8.3,9.9
2017-01-16 17:00:00,"CD9",22,30.8,138.3,"7","1","3","2017","4",11.4,21.6,2.9875,1024.055,90.735,7.4425,"W",10.4,12
2017-01-16 18:00:00,"CD9",23.3,33.2,135.6,"8","1","3","2017","4",16.5,27.7,2.33,1024.6125,92.2175,8.1025,"W",21.2,22.7
2017-01-16 19:00:00,"CD9",28,42.9,132.2,"9","1","3","2017","4",14.4,26.4,1.9625,1025.16,92.7725,7.9175,"W",19.7,21.3
2017-01-16 20:00:00,"CD9",22.2,32.3,117.5,"10","1","3","2017","4",9.6,20,1.595,1025.71,93.325,7.775,"W",18.6,20.8
2017-01-16 21:00:00,"CD9",26.7,35.1,110.5,"11","1","3","2017","4",10.8,19.2,1.2275,1026.2625,93.875,7.67,"W",20.4,23
2017-01-16 22:00:00,"CD9",22.7,29.7,111,"12","1","3","2017","4",4.6,14.7,1.04,1026.8125,93.985,7.4075,"W",23.3,25.4
2017-01-16 23:00:00,"CD9",22.1,25.8,102.4,"13","1","3","2017","4",9.6,20.6,0.8575,1027.3575,94.09,7.1625,"W",22.6,24.6
2017-01-17 00:00:00,"CD9",12.7,17.7,94.7,"14","1","3","2017","4",0,13.6,0.67,1027.9075,94.2,6.9375,"W",20.5,23.4
2017-01-17 01:00:00,"CD9",9.2,13,86.4,"15","1","3","2017","4",8,24.3,0.5975,1028.165,94.1975,7.305,"W",14.7,17.2
2017-01-17 02:00:00,"CD9",12.1,14.5,76.1,"16","1","3","2017","4",17.4,33.7,0.53,1028.415,94.1925,7.715,"W",8.3,9.9
2017-01-17 03:00:00,"CD9",13.3,17.4,73.2,"17","1","3","2017","4",12,30.4,0.4575,1028.6725,94.1925,8.1625,"W",12.1,13.3
2017-01-17 04:00:00,"CD9",19.6,24.8,89.9,"18","1","3","2017","4",14,30.4,0.23,1029.0725,93.92,7.6275,"W",8.3,9.6
2017-01-17 05:00:00,"CD9",14.6,19.9,89.8,"19","1","3","2017","4",21.6,35.8,0.005,1029.4775,93.645,7.115,"W",6.6,8
