"stationId","utc_time","PM2.5","PM10","NO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","tdPM2.5","tdPM10","temperature","pressure","humidity","windSpeed","windDir","weather"
"BL0",2018-03-31 21:00:00,9.7,11.5,33.3,"21","3","7",2018,1,28.8,39.2,4.2,8.7,5.815,997.7603,83.5,18.58,"NW","clear"
"BL0",2018-03-31 22:00:00,6.7,11.2,31.2,"22","3","7",2018,1,33.1,41.2,3.2,8.4,5.8275,999.7614,84,18.2025,"NW","cloudy"
"BL0",2018-03-31 23:00:00,7.3,12.1,38.6,"23","3","7",2018,1,32.3,40.2,3,8,5.755,1000.48455,84,18.08,"NW","cloudy"
"BL0",2018-04-01 00:00:00,7.3,9.5,36.7,"0","4","1",2018,1,30.2,39.8,3.1,5.9,5.6975,1001.1136,83.5,17.58,"NW","cloudy"
"BL0",2018-04-01 01:00:00,6.9,11.7,42.5,"1","4","1",2018,1,34.8,44.9,4.5,8.3,5.5425,1001.74415,83.25,16.6025,"NW","cloudy"
"BL0",2018-04-01 02:00:00,6.8,9.8,35,"2","4","1",2018,1,38.9,48.9,3.7,8.1,5.2325,1002.36855,83.75,15.2875,"NW","cloudy"
"BL0",2018-04-01 03:00:00,7.1,11.9,34.4,"3","4","1",2018,1,35.6,46.2,2.7,8.2,4.73,1002.9531,84.75,13.89,"NW","cloudy"
"BL0",2018-04-01 04:00:00,10.9,12.1,36.5,"4","4","1",2018,1,32.4,39.8,2.5,9.3,4.31,1003.799125,83,14.2775,"NW","cloudy"
"BL0",2018-04-01 05:00:00,5.2,8,34.2,"5","4","1",2018,1,38.1,43.9,2.9,10.2,4.27,1005.4277,82.75,12.7625,"NW","cloudy"
"BL0",2018-04-01 06:00:00,6,9.8,38.1,"6","4","1",2018,1,35.1,40.8,7.2,13.3,3.6875,1004.946575,85.25,11.1025,"NW","cloudy"
"BL0",2018-04-01 07:00:00,12.6,13.6,47.4,"7","4","1",2018,1,31.1,41.9,9.2,16.9,4.105,1005.5489,83,9.9775,"NW","cloudy"
"BL0",2018-04-01 08:00:00,14.3,17.7,52.8,"8","4","1",2018,1,29,39.1,6.2,14.8,4.9625,1006.14065,78.75,9.3975,"NW","cloudy"
"BL0",2018-04-01 09:00:00,7.3,12.2,42.1,"9","4","1",2018,1,31.3,40.4,5.7,16.1,6.0425,1006.667725,73.25,9.0725,"NW","cloudy"
"BL0",2018-04-01 10:00:00,9.3,12.5,40.4,"10","4","1",2018,1,29.2,35.2,8.5,15.4,7.0775,1007.08065,66.5,8.39,"NW","cloudy"
"BL0",2018-04-01 11:00:00,12.9,16.6,53,"11","4","1",2018,1,27.3,37,8,13.1,7.9525,1007.352975,60,7.3525,"NW","cloudy"
"BL0",2018-04-01 12:00:00,13.3,18.2,48,"12","4","1",2018,1,24.4,33.5,8.5,11.5,8.54,1007.463525,55.75,5.8175,"NW","cloudy"
"BL0",2018-04-01 13:00:00,9,11.5,25.8,"13","4","1",2018,1,19,30.2,6.4,12.1,8.7425,1007.333425,54.25,3.665,"NW","cloudy"
"BL0",2018-04-01 14:00:00,6.4,8.2,20.5,"14","4","1",2018,1,11.6,19.5,4.4,8.3,9.0125,1007.397975,52,2.4825,"W","cloudy"
"BL0",2018-04-01 15:00:00,10.1,7.2,32.5,"15","4","1",2018,1,10,15.5,6.3,8.6,8.54,1006.883725,55.5,3.775,"SW","cloudy"
"BL0",2018-04-01 16:00:00,9.3,7.4,50.9,"16","4","1",2018,1,10.9,17.3,8.2,11.3,20,940,22,18,"NO","cloudy"
"BL0",2018-04-01 17:00:00,7,8.6,39.8,"17","4","1",2018,1,16.9,22.9,7.7,13.4,20,940,22,18,"NO","cloudy"
"BL0",2018-04-01 18:00:00,8.3,10,24.3,"18","4","1",2018,1,13.4,22.8,5.1,11.4,7.3625,1006.19575,61.5,6.75,"S","cloudy"
"BL0",2018-04-01 19:00:00,7,5.6,22.6,"19","4","1",2018,1,15.4,22.5,5.4,7.2,7.105,1005.98315,64,7.1,"S","cloudy"
"BL0",2018-04-01 20:00:00,6.6,2.9,26.4,"20","4","1",2018,1,14.6,21.5,3.4,5.9,6.725,1005.817375,67,7.7175,"SE","cloudy"
"BL0",2018-04-01 21:00:00,3.1,6.1,23.5,"21","4","1",2018,1,19.7,27.6,5.7,4.8,6.535,1005.74185,66.75,9.3075,"SE","cloudy"
"BL0",2018-04-01 22:00:00,3.8,7.7,26.6,"22","4","1",2018,1,28.9,36.9,6,7.5,6.005,1005.67485,70,11.925,"SE","rainy"
"BL0",2018-04-01 23:00:00,1.8,9.3,29.3,"23","4","1",2018,1,23.1,36,7.8,8,5.28,1004.510275,76.25,14.15,"SE","rainy"
"BL0",2018-04-02 00:00:00,6.2,10.9,25.8,"0","4","2",2018,1,9.5,15.1,7.66510814509519,7.83498909703275,5.1275,1003.309775,80,16.0425,"SE","rainy"
"BL0",2018-04-02 01:00:00,5.9,11,31.6,"1","4","2",2018,1,5.1,10.8,7.6629350812372,7.83282643921997,5.3575,1001.960125,84,17.0175,"SE","rainy"
"BL0",2018-04-02 02:00:00,4.7,10.5,26.6,"2","4","2",2018,1,7.2,12.9,7.66076201737921,7.83066378140719,5.85,1000.60975,87.5,17.5525,"SE","rainy"
"BL0",2018-04-02 03:00:00,6.8,10.5,29.1,"3","4","2",2018,1,3.7,11.5,7.65858895352122,7.8285011235944,6.43,999.41605,90.5,18.0475,"SE","rainy"
"BL0",2018-04-02 04:00:00,7.7,11.6,35.6,"4","4","2",2018,1,1.5,9.4,7.65641588966323,7.82633846578162,6.2175,999.3487,90,19.11,"S","rainy"
"BL0",2018-04-02 05:00:00,1.4,10.3,29.6,"5","4","2",2018,1,2,9.7,7.65424282580524,7.82417580796883,6.785,999.5306,89.25,18.4775,"S","rainy"
"BL0",2018-04-02 06:00:00,5.8,10.6,34.6,"6","4","2",2018,1,4.4,12.3,7.65206976194725,7.82201315015605,7.0425,997.61745,90,19.695,"S","rainy"
"BL0",2018-04-02 07:00:00,10,11.4,29.8,"7","4","2",2018,1,5.9,17,7.64989669808926,7.81985049234327,7.355,996.75825,90,20.15,"S","rainy"
"BL0",2018-04-02 08:00:00,12.6,14.2,32.3,"8","4","2",2018,1,6.7,17.4,7.64772363423127,7.81768783453048,7.6825,995.9565,88.75,20.6025,"S","rainy"
"BL0",2018-04-02 09:00:00,8.9,11.1,32.7,"9","4","2",2018,1,2.3,12.1,7.64555057037328,7.8155251767177,8.1975,996.325775,85.5,19.895,"S","rainy"
"BL0",2018-04-02 10:00:00,11.2,14.7,36.9,"10","4","2",2018,1,4.3,8.6,7.64337750651529,7.81336251890491,9.1075,994.98505,85.5,18.4925,"S","rainy"
"BL0",2018-04-02 11:00:00,9.8,16.9,41.1,"11","4","2",2018,1,5.1,13,7.64120444265729,7.81119986109213,9.35,994.306275,84.25,19.5975,"S","rainy"
"BL0",2018-04-02 12:00:00,10.3,13.4,35.6,"12","4","2",2018,1,5.2,15,7.6390313787993,7.80903720327935,9.5025,993.66255,83.25,20.44,"S","rainy"
"BL0",2018-04-02 13:00:00,9.4,8.6,26.4,"13","4","2",2018,1,5.3,13.8,7.63685831494131,7.80687454546656,9.6175,993.0845,83.5,20.4775,"S","rainy"
"BL0",2018-04-02 14:00:00,5.8,7.9,21,"14","4","2",2018,1,5.1,12.1,7.63468525108332,7.80471188765378,9.8675,992.76675,82.5,19.3025,"S","rainy"
"BL0",2018-04-02 15:00:00,5.1,8.4,18,"15","4","2",2018,1,3.9,8.8,7.63251218722533,7.80254922984099,9.86,992.0038,85.25,18.9475,"S","cloudy"
"BL0",2018-04-02 16:00:00,4.5,8.3,15.3,"16","4","2",2018,1,1.2,9.9,7.63033912336734,7.80038657202821,9.48,992.22465,87.5,15.1,"S","rainy"
"BL0",2018-04-02 17:00:00,3.4,7.2,10.5,"17","4","2",2018,1,4.9,11.1,7.62816605950935,7.79822391421543,9.5575,990.748225,90,14.55,"S","rainy"
"BL0",2018-04-02 18:00:00,3.3,7.8,16.3,"18","4","2",2018,1,6.8,12.5,7.62599299565136,7.79606125640264,9.865,991.679375,90,13.0125,"S","cloudy"
"BL0",2018-04-02 19:00:00,3.4,7.2,13.2,"19","4","2",2018,1,9,11,7.62381993179337,7.79389859858986,9.765,990.492275,92.25,13.3425,"S","cloudy"
"BL0",2018-04-02 20:00:00,1.8,5,12.6,"20","4","2",2018,1,11.6,18,7.62164686793538,7.79173594077707,9.6975,991.263025,93.5,13.37,"S","cloudy"
"BL0",2018-04-02 21:00:00,5.9,8.3,20.8,"21","4","2",2018,1,7.4,17.6,7.61947380407739,7.78957328296429,9.385,990.478825,94.75,14.0625,"S","cloudy"
"BL0",2018-04-02 22:00:00,6.1,9.5,30.8,"22","4","2",2018,1,6.2,13.8,7.6173007402194,7.78741062515151,9.035,991.831125,95.75,14.24,"S","cloudy"
"BL0",2018-04-02 23:00:00,4.3,9.2,39.4,"23","4","2",2018,1,4.7,10.7,7.6151276763614,7.78524796733872,8.575,990.453975,96,14.6475,"S","cloudy"
"BL0",2018-04-03 00:00:00,4.6,11.7,32.9,"0","4","3",2018,1,6,8.2,7.3,9.5,8.615,990.254225,96,14.795,"S","cloudy"
"BL0",2018-04-03 01:00:00,4,12.2,28.1,"1","4","3",2018,1,5.4,9.9,6.9,11.7,8.8625,990.0151,95,15.3225,"S","cloudy"
"BL0",2018-04-03 02:00:00,6.4,11.6,24.1,"2","4","3",2018,1,3.8,9.6,6.8,9.8,9.2375,990.80585,94,15.345,"S","cloudy"
"BL0",2018-04-03 03:00:00,8,14.2,24.3,"3","4","3",2018,1,4.1,9.4,7.1,11.9,9.56,989.558525,92.5,17.285,"S","cloudy"
"BL0",2018-04-03 04:00:00,3.8,10.8,22.2,"4","4","3",2018,1,3,5.4,10.9,12.1,9.7675,989.722275,90.5,17.685,"S","cloudy"
"BL0",2018-04-03 05:00:00,5.1,11.6,18,"5","4","3",2018,1,4.2,8.2,5.2,8,9.9075,990.360375,88.5,17.9875,"S","cloudy"
"BL0",2018-04-03 06:00:00,6.6,14.8,18.9,"6","4","3",2018,1,2.7,6.5,6,9.8,9.9625,990.253375,87.75,18.415,"S","cloudy"
"BL0",2018-04-03 07:00:00,8.3,15.3,21,"7","4","3",2018,1,5,7.6,12.6,13.6,9.95,989.22965,88.25,19.2575,"S","cloudy"
"BL0",2018-04-03 08:00:00,7.9,12.9,31.7,"8","4","3",2018,1,5.4,9.7,14.3,17.7,10.2525,990.373825,87,18.4,"S","cloudy"
"BL0",2018-04-03 09:00:00,8.9,20.3,27.9,"9","4","3",2018,1,5.4,10.7,7.3,12.2,10.7925,989.622825,84.5,19.685,"S","cloudy"
"BL0",2018-04-03 10:00:00,7.7,18.1,25.6,"10","4","3",2018,1,7.7,11.7,9.3,12.5,11.5325,990.1321,79.25,20.615,"S","cloudy"
"BL0",2018-04-03 11:00:00,5.1,13.5,23,"11","4","3",2018,1,9.5,12.3,12.9,16.6,12.46,990.05225,74,23.0825,"SW","cloudy"
"BL0",2018-04-03 12:00:00,5.85,13.3896090255235,NA,"12","4","3",2018,1,7.8,8.7,13.3,18.2,13.27,990.113075,67.75,24.5225,"SW","cloudy"
"BL0",2018-04-03 13:00:00,6.6,13.2,30.2,"13","4","3",2018,1,2.5,8.9,9,11.5,13.63,990.0971,63.5,24.885,"SW","cloudy"
"BL0",2018-04-03 14:00:00,6,14,31.4,"14","4","3",2018,1,5.1,13.6,6.4,8.2,13.5825,990.042225,60.25,24.3325,"SW","cloudy"
"BL0",2018-04-03 15:00:00,4.9,13.2,30.4,"15","4","3",2018,1,7.5,14.3,10.1,7.2,13.3825,990.214925,56.75,22.495,"SW","cloudy"
"BL0",2018-04-03 16:00:00,5.4,11.5,23.7,"16","4","3",2018,1,2.6,10.3,9.3,7.4,12.7475,991.07505,59.25,22.165,"SW","cloudy"
"BL0",2018-04-03 17:00:00,5.8,10.8,17.4,"17","4","3",2018,1,2.6,9.6,7,8.6,11.865,990.2087,65.5,21.8075,"SW","cloudy"
"BL0",2018-04-03 18:00:00,6.6,10.1,16.1,"18","4","3",2018,1,1.5,6.7,8.3,10,11.215,990.438725,69.5,20.7125,"SW","cloudy"
"BL0",2018-04-03 19:00:00,3.5,7.3,13.8,"19","4","3",2018,1,2,8.6,7,5.6,11.0625,991.731225,70,20.29,"SW","cloudy"
"BL0",2018-04-03 20:00:00,5.4,8.2,22.8,"20","4","3",2018,1,0.2,5.1,6.6,2.9,10.545,991.992725,74,18.95,"S","cloudy"
"BL0",2018-04-03 21:00:00,3,8.7,39.6,"21","4","3",2018,1,1.5,7.8,3.1,6.1,9.5525,991.20235,80.5,16.7625,"S","clear"
"BL0",2018-04-03 22:00:00,2.5,8.6,44.6,"22","4","3",2018,1,4,10.5,3.8,7.7,8.935,991.4497,85.5,14.815,"S","cloudy"
"BL0",2018-04-03 23:00:00,2.4,10.3,40.2,"23","4","3",2018,1,6.8,14.7,1.8,9.3,8.7025,991.55255,87.5,14.57,"S","cloudy"
"BL0",2018-04-04 00:00:00,5.5,18.4,27.9,"0","4","4",2018,1,4.1,11.3,6.2,10.9,8.5025,991.492675,88,14.51,"S","cloudy"
"BL0",2018-04-04 01:00:00,9.6,19.9,21.8,"1","4","4",2018,1,4.5,13.6,5.9,11,8.2625,991.2325,87.75,14.4575,"S","cloudy"
"BL0",2018-04-04 02:00:00,5.6,21.5,22.4,"2","4","4",2018,1,4.1,11.6,4.7,10.5,8.02,990.8161,87.5,14.46,"S","cloudy"
"BL0",2018-04-04 03:00:00,6,21.1,24.1,"3","4","4",2018,1,5.8,12.8,6.8,10.5,7.8475,990.308225,88.75,14.4775,"S","cloudy"
"BL0",2018-04-04 04:00:00,9.9,19.6,26,"4","4","4",2018,1,7.2,11.9,7.7,11.6,7.535,989.96885,90.25,17.0225,"SE","cloudy"
"BL0",2018-04-04 05:00:00,6.7,12.6,22.6,"5","4","4",2018,1,5.2,9.9,1.4,10.3,7.6275,989.5601,90.75,17.085,"S","cloudy"
"BL0",2018-04-04 06:00:00,6.7,14.9,22.8,"6","4","4",2018,1,1.1,6.7,5.8,10.6,8.185,989.148175,88.25,18.55,"S","cloudy"
"BL0",2018-04-04 07:00:00,6.3,16,22.8,"7","4","4",2018,1,2.9,5.8,10,11.4,9.4975,988.9665,79.5,22.085,"S","cloudy"
"BL0",2018-04-04 08:00:00,6.9,13.9,21.6,"8","4","4",2018,1,4.2,8.7,12.6,14.2,10.525,988.373725,72,26.73,"S","cloudy"
"BL0",2018-04-04 09:00:00,7.8,16.2,28.5,"9","4","4",2018,1,3.9,7.5,8.9,11.1,11.3825,988.161475,66,30.27,"S","cloudy"
"BL0",2018-04-04 10:00:00,6.9,13.9,31.7,"10","4","4",2018,1,3.9,9.7,11.2,14.7,11.535,988.696825,65.25,31.8225,"S","cloudy"
"BL0",2018-04-04 11:00:00,4.2,9.2,26.8,"11","4","4",2018,1,0.6,7.4,9.8,16.9,11.1925,988.7793,67.5,31.4125,"S","cloudy"
"BL0",2018-04-04 12:00:00,5.2,8.2,27.3,"12","4","4",2018,1,1.4,6.5,10.3,13.4,10.85,988.98915,69.25,29.8525,"S","cloudy"
"BL0",2018-04-04 13:00:00,0,5.1,46.3,"13","4","4",2018,1,5.1,7.7,9.4,8.6,10.82,988.46885,70.75,30.1175,"S","rainy"
"BL0",2018-04-04 14:00:00,0.4,5.4,65.6,"14","4","4",2018,1,1.5,4.1,5.8,7.9,11.04,988.0605,70.25,29.8875,"S","rainy"
"BL0",2018-04-04 15:00:00,0,3.7,51.1,"15","4","4",2018,1,7.4,8.1,5.1,8.4,11.4,988.691375,67.5,28.2375,"S","rainy"
"BL0",2018-04-04 16:00:00,0,4.9,55.5,"16","4","4",2018,1,2.9,7.4,4.5,8.3,11.075,987.927,71,28.925,"SW","rainy"
"BL0",2018-04-04 17:00:00,0.9,4.5,39.6,"17","4","4",2018,1,2.3,6.6,3.4,7.2,11.2325,988.9662,71,25.9025,"SW","rainy"
"BL0",2018-04-04 18:00:00,0,2.1,24.7,"18","4","4",2018,1,0.3,2.9,3.3,7.8,11.0325,989.35925,73.5,22.8275,"SW","rainy"
"BL0",2018-04-04 19:00:00,1.8,3.7,29.8,"19","4","4",2018,1,4.6,6.9,3.4,7.2,10.2425,989.249875,78.5,20.66,"SW","rainy"
"BL0",2018-04-04 20:00:00,1,3.7,33.7,"20","4","4",2018,1,5.9,10.9,1.8,5,9.545,990.487675,80,20.4775,"W","cloudy"
"BL0",2018-04-04 21:00:00,0,1.7,37.5,"21","4","4",2018,1,6.6,10.1,5.9,8.3,9.13,992.943875,78.25,21.9875,"W","clear"
"BL0",2018-04-04 22:00:00,1.5,5.7,54.5,"22","4","4",2018,1,4.6,7.4,6.1,9.5,7.8,994.177325,79,23.045,"W","clear"
"BL0",2018-04-04 23:00:00,3.6,7.8,52.6,"23","4","4",2018,1,5.8,9.1,4.3,9.2,7.3825,996.6623,75.75,23.5925,"W","clear"
"BL0",2018-04-05 00:00:00,1.6,8.5,49.7,"0","4","5",2018,1,7.8,12.5,4.6,11.7,6.4475,996.9434,77,23.615,"W","cloudy"
"BL0",2018-04-05 01:00:00,0,6.9,47.6,"1","4","5",2018,1,8.5,11,4,12.2,6.3375,999.30245,72.5,22.9925,"W","cloudy"
"BL0",2018-04-05 02:00:00,0.2,7.1,35,"2","4","5",2018,1,6.1,9.5,6.4,11.6,5.885,999.77705,72,23.2775,"NW","cloudy"
"BL0",2018-04-05 03:00:00,1.8,8.5,29.1,"3","4","5",2018,1,1.7,8.5,8,14.2,5.2975,1001.0093,73,23.415,"NW","cloudy"
"BL0",2018-04-05 04:00:00,0.2,6.2,29.5,"4","4","5",2018,1,4.4,6.7,3.8,10.8,4.6825,1002.5873,75.5,21.3325,"NW","cloudy"
"BL0",2018-04-05 05:00:00,3.3,12.7,24.1,"5","4","5",2018,1,2.1,8.8,5.1,11.6,4,1004.2436,74.75,19.3425,"NW","cloudy"
"BL0",2018-04-05 06:00:00,4.3,8.7,23.7,"6","4","5",2018,1,3,12.7,6.6,14.8,3.715,1005.87565,73,17.0575,"NW","cloudy"
"BL0",2018-04-05 07:00:00,0.9,6.5,24.5,"7","4","5",2018,1,5.3,16.7,8.3,15.3,4.3075,1007.61245,66,15.165,"NW","cloudy"
"BL0",2018-04-05 08:00:00,6.5,11.6,26,"8","4","5",2018,1,3.2,16.8,7.9,12.9,5.2325,1009.832475,58.5,13.07,"NW","clear"
"BL0",2018-04-05 09:00:00,10.2,10.9,27.5,"9","4","5",2018,1,3.9,12.9,8.9,20.3,6.3725,1009.974325,54,12.0075,"NW","clear"
"BL0",2018-04-05 10:00:00,6.2,10.2,31.2,"10","4","5",2018,1,3.9,12.7,7.7,18.1,8.21,1011.049325,48,9.6375,"NW","clear"
"BL0",2018-04-05 11:00:00,7.2,10.7,30.8,"11","4","5",2018,1,5.4,14.2,5.1,13.5,9.585,1011.716075,40.5,8.0875,"NW","clear"
"BL0",2018-04-05 12:00:00,4.8,10.3,30.2,"12","4","5",2018,1,6.7,15,5.85,13.3896090255235,10.775,1012.121625,34.5,5.9,"NW","clear"
"BL0",2018-04-05 13:00:00,5.7,9.8,36.3,"13","4","5",2018,1,3.1,10.1,6.6,13.2,11.685,1012.294675,29.75,3.2575,"W","clear"
"BL0",2018-04-05 14:00:00,3.5,8.2,30.8,"14","4","5",2018,1,1.4,4.2,6,14,12.2175,1012.323225,28,3.775,"S","clear"
"BL0",2018-04-05 15:00:00,6.1,6.4,33.1,"15","4","5",2018,1,0.8,5.1,4.9,13.2,12.2575,1012.310075,30.5,7.0075,"S","cloudy"
"BL0",2018-04-05 16:00:00,3.4,7.2,28.5,"16","4","5",2018,1,2.2,7.3,5.4,11.5,11.7325,1012.941925,37,12.215,"S","cloudy"
"BL0",2018-04-05 17:00:00,5.5,7.9,20.5,"17","4","5",2018,1,4.8,10.1,5.8,10.8,10.5525,1012.807775,48,13.7725,"S","cloudy"
"BL0",2018-04-05 18:00:00,6.7,11.3,17.2,"18","4","5",2018,1,5.4,11.9,6.6,10.1,9.76,1013.181025,51.5,14.3975,"S","cloudy"
"BL0",2018-04-05 19:00:00,5.4,12.2,17.6,"19","4","5",2018,1,2.3,8.9,3.5,7.3,8.225,1013.206225,58.5,14.44,"S","cloudy"
"BL0",2018-04-05 20:00:00,5.9,12.3,23.5,"20","4","5",2018,1,5.8,7.6,5.4,8.2,7.215,1013.471925,60.25,14.5225,"S","cloudy"
"BL0",2018-04-05 21:00:00,7.4,16.9,36,"21","4","5",2018,1,4.2,8.7,3,8.7,6.5275,1013.65745,62,14.79,"SE","cloudy"
"BL0",2018-04-05 22:00:00,15.2,18.3,49.5,"22","4","5",2018,1,3.2,8.4,2.5,8.6,6.3575,1013.592325,62.25,15.79,"SE","cloudy"
"BL0",2018-04-05 23:00:00,11.2,18.8,47,"23","4","5",2018,1,3,8,2.4,10.3,6.26,1013.169825,66.5,16.1625,"SE","cloudy"
"BL0",2018-04-06 00:00:00,11.6,19.1,43.8,"0","4","6",2018,1,3.1,5.9,5.5,18.4,6.265,1012.605,70.5,16.3925,"SE","cloudy"
"BL0",2018-04-06 01:00:00,7.2,15.2,40,"1","4","6",2018,1,4.5,8.3,9.6,19.9,6.2575,1011.99675,72.5,16.48,"SE","cloudy"
"BL0",2018-04-06 02:00:00,7.2,20.6,35.4,"2","4","6",2018,1,3.7,8.1,5.6,21.5,6.5325,1011.612525,71.5,16.4425,"SE","cloudy"
"BL0",2018-04-06 03:00:00,8.6,14.8,30,"3","4","6",2018,1,2.7,8.2,6,21.1,6.055,1010.832625,74.5,16.535,"SE","cloudy"
"BL0",2018-04-06 04:00:00,8.2,18.5,29.5,"4","4","6",2018,1,2.5,9.3,9.9,19.6,5.7575,1010.251975,75.75,17.1125,"SE","cloudy"
"BL0",2018-04-06 05:00:00,7.7,16.6,27,"5","4","6",2018,1,2.9,10.2,6.7,12.6,5.685,1009.613125,76.5,17.4825,"SE","cloudy"
"BL0",2018-04-06 06:00:00,7.6,14.3,31.9,"6","4","6",2018,1,7.2,13.3,6.7,14.9,6.1325,1009.248475,74.25,18.01,"SE","cloudy"
"BL0",2018-04-06 07:00:00,7.9,15.1281717787728,NA,"7","4","6",2018,1,9.2,16.9,6.3,16,6.8725,1008.729875,71.5,19.1925,"SE","cloudy"
"BL0",2018-04-06 08:00:00,8.2,15.9,33.7,"8","4","6",2018,1,6.2,14.8,6.9,13.9,7.9525,1008.0026,69,21.495,"SE","cloudy"
"BL0",2018-04-06 09:00:00,10.9,17.4,42.8,"9","4","6",2018,1,5.7,16.1,7.8,16.2,9.2925,1007.470725,65,23.165,"SE","cloudy"
"BL0",2018-04-06 10:00:00,11.9,19.2,61,"10","4","6",2018,1,8.5,15.4,6.9,13.9,10.4775,1006.9709,60,23.5,"SE","cloudy"
"BL0",2018-04-06 11:00:00,12.7,21.9,57.2,"11","4","6",2018,1,8,13.1,4.2,9.2,11.9575,1007.5268,50.75,21.565,"SE","cloudy"
"BL0",2018-04-06 12:00:00,13.9,25.5,58.3,"12","4","6",2018,1,8.5,11.5,5.2,8.2,12.935,1005.489125,54.5,25.28,"SE","cloudy"
"BL0",2018-04-06 13:00:00,15.1,25.1,65.6,"13","4","6",2018,1,6.4,12.1,0,5.1,14.18,1004.877075,49.75,24.3175,"SE","cloudy"
"BL0",2018-04-06 14:00:00,17.8,25.7,69.6,"14","4","6",2018,1,4.4,8.3,0.4,5.4,14.9,1003.89965,51.5,24.62,"S","cloudy"
"BL0",2018-04-06 15:00:00,14.1,22.1,58.5,"15","4","6",2018,1,6.3,8.6,0,3.7,15.38,1003.311175,52.5,22.8475,"S","cloudy"
"BL0",2018-04-06 16:00:00,13.6,19.2,47.2,"16","4","6",2018,1,8.2,11.3,0,4.9,15.5525,1003.234425,51.25,18.7775,"S","cloudy"
"BL0",2018-04-06 17:00:00,22,31.6,79.4,"17","4","6",2018,1,7.7,13.4,0.9,4.5,14.8125,1002.9468,58.5,16.0675,"S","cloudy"
"BL0",2018-04-06 18:00:00,18.3,28.3,74,"18","4","6",2018,1,5.1,11.4,0,2.1,13.9925,1002.989575,64,13.17,"S","cloudy"
"BL0",2018-04-06 19:00:00,17.9,27.6,66.2,"19","4","6",2018,1,5.4,7.2,1.8,3.7,12.9925,1003.071225,69.5,10.93,"S","cloudy"
"BL0",2018-04-06 20:00:00,19.6,26.4,63.9,"20","4","6",2018,1,3.4,5.9,1,3.7,11.9875,1003.142775,74.75,9.325,"S","cloudy"
"BL0",2018-04-06 21:00:00,20.1,29.1,64.3,"21","4","6",2018,1,5.7,4.8,0,1.7,11.15,1003.164325,79.25,8.2375,"S","cloudy"
"BL0",2018-04-06 22:00:00,25.6,30.1,69.6,"22","4","6",2018,1,6,7.5,1.5,5.7,10.685,1002.872675,83,7.76,"SE","cloudy"
"BL0",2018-04-06 23:00:00,25.4,38.6,75.4,"23","4","6",2018,1,7.8,8,3.6,7.8,10.735,1002.929125,84,6.9375,"SE","cloudy"
"BL0",2018-04-07 00:00:00,23.1,42.9,69.8,"0","4","7",2018,1,7.66510814509519,7.83498909703275,1.6,8.5,10.6725,1003.4358,85.5,6.785,"SE","cloudy"
