"stationId","utc_time","PM2.5","PM10","NO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","tdPM2.5","tdPM10","temperature","pressure","humidity","windSpeed","windDir","weather"
"KF1",2018-03-31 17:00:00,9.1,10.2,NA,"17","3","7",2018,1,23.5,28.9,3.9,7.1,8.4025,995.309475,67.75,15.6775,"NW","rainy"
"KF1",2018-03-31 18:00:00,8.9,10.4,NA,"18","3","7",2018,1,24.4,29.4,3.8,6.7,7.76,995.067125,72.5,17.315,"NW","rainy"
"KF1",2018-03-31 19:00:00,10.6,12.1,NA,"19","3","7",2018,1,28.3,33.8,3.3,5.6,6.9325,995.78625,77.25,17.9675,"NW","cloudy"
"KF1",2018-03-31 20:00:00,10.5,11.9,NA,"20","3","7",2018,1,29.1,34.4,3.8,6,6.855,997.93545,77.5,19.0525,"NW","cloudy"
"KF1",2018-03-31 21:00:00,9.3,11,NA,"21","3","7",2018,1,26.2,31,3.9,6.5,5.735,997.6259,83.75,18.9,"NW","clear"
"KF1",2018-03-31 22:00:00,8.8,10.3,NA,"22","3","7",2018,1,28.7,34.3,4.3,7.8,5.8025,999.620525,84,18.425,"NW","cloudy"
"KF1",2018-03-31 23:00:00,9,10.6,NA,"23","3","7",2018,1,30,35.2,3.3,5.7,5.7125,1000.33175,84,18.1725,"NW","cloudy"
"KF1",2018-04-01 00:00:00,8.2,10,NA,"0","4","1",2018,1,32.8,38.2,2.6,4.9,5.86,1001.7432,82.5,17.435,"NW","cloudy"
"KF1",2018-04-01 01:00:00,6.9,8.3,NA,"1","4","1",2018,1,34.6,40.7,3.2,6.6,5.43,1001.565575,83.75,16.4875,"NW","cloudy"
"KF1",2018-04-01 02:00:00,6.7,8.2,NA,"2","4","1",2018,1,37,42.5,3.9,7.2,5.33,1002.972925,82.75,15.085,"NW","cloudy"
"KF1",2018-04-01 03:00:00,6.5,7.9,NA,"3","4","1",2018,1,35.2,39.9,4.4,7.6,4.545,1002.7573,85.25,13.7275,"NW","cloudy"
"KF1",2018-04-01 04:00:00,6,7.6,NA,"4","4","1",2018,1,37.7,42.8,4.8,8.3,4.12,1003.605375,83.5,14.1525,"NW","cloudy"
"KF1",2018-04-01 05:00:00,6.5,8.1,NA,"5","4","1",2018,1,38.3,43.9,5.4,9.7,4.3325,1006.01375,81.5,12.725,"NW","cloudy"
"KF1",2018-04-01 06:00:00,6.5,8,NA,"6","4","1",2018,1,30,33.5,7.3,12.2,3.42,1004.74435,85.75,11.0425,"NW","cloudy"
"KF1",2018-04-01 07:00:00,7.1,9,NA,"7","4","1",2018,1,25,28.2,8.5,12.7,3.9375,1005.43835,82.75,9.8625,"NW","cloudy"
"KF1",2018-04-01 08:00:00,7.5,8.9,NA,"8","4","1",2018,1,20.6,23.9,8.4,12.9,4.7725,1006.030225,78.5,9.24,"NW","cloudy"
"KF1",2018-04-01 09:00:00,7.9,9.8,NA,"9","4","1",2018,1,23,26.2,7.9,13.1,5.8675,1006.453975,73.75,9.0075,"NW","cloudy"
"KF1",2018-04-01 10:00:00,9.9,11.8,NA,"10","4","1",2018,1,22.4,26.2,8.2,12.8,6.9925,1006.84555,67,8.3,"NW","cloudy"
"KF1",2018-04-01 11:00:00,10.9,13.1,NA,"11","4","1",2018,1,23.2,28.8,8,10.9,7.955,1007.0914,60,7.2725,"NW","cloudy"
"KF1",2018-04-01 12:00:00,12.3,14.9,NA,"12","4","1",2018,1,18.1,23.5,6.8,8.9,8.86,1007.2656,53.5,5.6075,"NW","cloudy"
"KF1",2018-04-01 13:00:00,7.4,8.7,NA,"13","4","1",2018,1,12.8,17.8,5.8,7.3,8.8175,1007.104975,53.75,3.525,"NW","cloudy"
"KF1",2018-04-01 14:00:00,6.4,7.4,NA,"14","4","1",2018,1,9.9,12.7,4.3,5.4,9.015,1007.0971,52,2.2625,"W","cloudy"
"KF1",2018-04-01 15:00:00,7.1,7.9,NA,"15","4","1",2018,1,8.3,10.4,4.3,5.5,8.5,1006.580375,56,3.6975,"SW","cloudy"
"KF1",2018-04-01 16:00:00,7.3,8.1,NA,"16","4","1",2018,1,10.1,13.5,5.7,6.9,20,940,22,18,"NO","cloudy"
"KF1",2018-04-01 17:00:00,7.9,8.7,NA,"17","4","1",2018,1,13.3,16.9,8.8,10.9,20,940,22,18,"NO","cloudy"
"KF1",2018-04-01 18:00:00,8.1,8.9,NA,"18","4","1",2018,1,14.6,18.1,7.6,9.2,7.3775,1005.87065,61,6.95,"S","cloudy"
"KF1",2018-04-01 19:00:00,6.3,6.9,NA,"19","4","1",2018,1,15.3,19.3,4.6,5.6,7.1075,1005.63835,63.75,7.26,"S","cloudy"
"KF1",2018-04-01 20:00:00,3.2,3.8,NA,"20","4","1",2018,1,17.9,22.2,3.1,3.6,6.725,1005.446925,67,7.865,"SE","cloudy"
"KF1",2018-04-01 21:00:00,4.1,5.4,NA,"21","4","1",2018,1,23.4,30.7,4.5,5.2,6.73,1005.44505,64.5,9.545,"SE","rainy"
"KF1",2018-04-01 22:00:00,5.4,7.5,NA,"22","4","1",2018,1,27.5,35.1,4.6,5.2,6.0125,1005.286575,69.5,12.2925,"SE","rainy"
"KF1",2018-04-01 23:00:00,5.3,7.8,NA,"23","4","1",2018,1,27.6,36.2,4.8,5.3,5.2925,1004.11045,76,14.5225,"SE","rainy"
"KF1",2018-04-02 00:00:00,5.2,7.8,NA,"0","4","2",2018,1,14.1,18.5,4.79964216900658,5.29902743371059,5.15,1002.896325,79.75,16.3575,"SE","rainy"
"KF1",2018-04-02 01:00:00,5,7.6,NA,"1","4","2",2018,1,8.7,13.2,4.79928433801316,5.29805486742117,5.385,1001.52895,83.75,17.2475,"SE","rainy"
"KF1",2018-04-02 02:00:00,4.7,7.3,NA,"2","4","2",2018,1,6.9,10.6,4.79892650701973,5.29708230113176,5.8875,1000.16215,87.5,17.735,"SE","rainy"
"KF1",2018-04-02 03:00:00,4.6,7.2,NA,"3","4","2",2018,1,6.4,9.9,4.79856867602631,5.29610973484234,6.475,998.960375,91,18.2475,"SE","rainy"
"KF1",2018-04-02 04:00:00,5.1,6.9,NA,"4","4","2",2018,1,4.9,8,4.79821084503289,5.29513716855293,6.285,998.910575,90,19.3825,"S","rainy"
"KF1",2018-04-02 05:00:00,5.2,7.1,NA,"5","4","2",2018,1,4.5,9.5,4.79785301403947,5.29416460226351,6.865,999.0989,89.5,18.8825,"S","rainy"
"KF1",2018-04-02 06:00:00,5.3,7.7,NA,"6","4","2",2018,1,7,17.6,4.79749518304605,5.2931920359741,7.105,997.192525,90.25,20.205,"S","rainy"
"KF1",2018-04-02 07:00:00,6.2,9.3,NA,"7","4","2",2018,1,8.6,18.5,4.79713735205263,5.29221946968468,7.36,996.337425,90,20.68,"S","rainy"
"KF1",2018-04-02 08:00:00,6.7,9.3,NA,"8","4","2",2018,1,8.7,19.7,4.7967795210592,5.29124690339527,7.63,995.630275,88.75,20.7475,"S","rainy"
"KF1",2018-04-02 09:00:00,5.9,7.7,NA,"9","4","2",2018,1,5.3,12,4.79642169006578,5.29027433710586,8.1525,995.9136,86,20.345,"S","rainy"
"KF1",2018-04-02 10:00:00,7,9.1,NA,"10","4","2",2018,1,4.5,11,4.79606385907236,5.28930177081644,9.0975,994.57545,85.5,18.83,"S","rainy"
"KF1",2018-04-02 11:00:00,8.1,11,NA,"11","4","2",2018,1,4.1,8.9,4.79570602807894,5.28832920452703,9.39,993.909,84,20.105,"S","rainy"
"KF1",2018-04-02 12:00:00,8,10.1,NA,"12","4","2",2018,1,4.9,11.4,4.79534819708552,5.28735663823761,9.6075,993.27345,83,21.06,"S","rainy"
"KF1",2018-04-02 13:00:00,5.3,6.6,NA,"13","4","2",2018,1,4.5,11.7,4.79499036609209,5.2863840719482,9.9375,993.4705,80.75,20.195,"S","rainy"
"KF1",2018-04-02 14:00:00,5.2,6.9,NA,"14","4","2",2018,1,4,10.7,4.79463253509867,5.28541150565878,10.065,992.37155,81.75,19.7475,"S","rainy"
"KF1",2018-04-02 15:00:00,4.1,5.4,NA,"15","4","2",2018,1,4.8,8.5,4.79427470410525,5.28443893936937,10.06,991.603125,84.75,19.26,"S","cloudy"
"KF1",2018-04-02 16:00:00,3.9,5.8,NA,"16","4","2",2018,1,5.4,9.3,4.79391687311183,5.28346637307995,9.5475,991.854225,87.5,15.2225,"S","rainy"
"KF1",2018-04-02 17:00:00,3.8,5.7,NA,"17","4","2",2018,1,4.5,8.3,4.79355904211841,5.28249380679054,9.62,990.375675,90,14.765,"S","rainy"
"KF1",2018-04-02 18:00:00,3.8,5.6,NA,"18","4","2",2018,1,4.4,7.7,4.79320121112499,5.28152124050113,9.9925,992.066425,89.75,12.9925,"S","rainy"
"KF1",2018-04-02 19:00:00,3,4.3,NA,"19","4","2",2018,1,7.5,12.4,4.79284338013156,5.28054867421171,9.78,990.119875,92.25,13.685,"S","cloudy"
"KF1",2018-04-02 20:00:00,3.3,4.9,NA,"20","4","2",2018,1,9.3,14.4,4.79248554913814,5.2795761079223,9.6725,990.893425,93.5,13.685,"S","cloudy"
"KF1",2018-04-02 21:00:00,3.5,5.2,NA,"21","4","2",2018,1,8.7,13.3,4.79212771814472,5.27860354163288,9.33,990.1115,94.75,14.31,"S","cloudy"
"KF1",2018-04-02 22:00:00,4.5,7.2,NA,"22","4","2",2018,1,9.2,13.4,4.7917698871513,5.27763097534347,9.085,991.558775,95.75,14.3325,"S","cloudy"
"KF1",2018-04-02 23:00:00,4.2,6.9,NA,"23","4","2",2018,1,6.2,9.7,4.79141205615788,5.27665840905405,8.525,990.081025,96,14.775,"S","cloudy"
"KF1",2018-04-03 00:00:00,4.4,7.9,NA,"0","4","3",2018,1,4.8,7.5,8.2,10,8.5725,989.874075,96,14.9375,"S","cloudy"
"KF1",2018-04-03 01:00:00,4.9,8.2,NA,"1","4","3",2018,1,4.2,6.8,6.9,8.3,8.8275,989.629175,95,15.53,"S","cloudy"
"KF1",2018-04-03 02:00:00,4.3,7.7,NA,"2","4","3",2018,1,3.6,6.3,6.7,8.2,9.215,990.415475,94,15.63,"S","cloudy"
"KF1",2018-04-03 03:00:00,4.9,8.4,NA,"3","4","3",2018,1,5.1,6.9,6.5,7.9,9.5425,989.164275,92.5,17.6075,"S","cloudy"
"KF1",2018-04-03 04:00:00,5.4,11.4,NA,"4","4","3",2018,1,3.8,5.6,6,7.6,9.7675,989.314975,90.75,17.97,"S","cloudy"
"KF1",2018-04-03 05:00:00,6.1,14.2,NA,"5","4","3",2018,1,4,6.3,6.5,8.1,9.915,989.955275,89,18.2475,"S","cloudy"
"KF1",2018-04-03 06:00:00,6.1,11.8,NA,"6","4","3",2018,1,3.9,5.4,6.5,8,10.0375,990.613525,87.75,18.0675,"S","cloudy"
"KF1",2018-04-03 07:00:00,5.9,10.8,NA,"7","4","3",2018,1,3.1,5.1,7.1,9,9.96,988.83415,88.75,19.5725,"S","cloudy"
"KF1",2018-04-03 08:00:00,6,10.7,NA,"8","4","3",2018,1,3.4,6.6,7.5,8.9,10.305,990.742825,86.25,18.04,"S","cloudy"
"KF1",2018-04-03 09:00:00,7.2,12.1,NA,"9","4","3",2018,1,5.2,10.8,7.9,9.8,10.8525,989.410975,84.25,20.04,"SW","cloudy"
"KF1",2018-04-03 10:00:00,6.6,11.2,NA,"10","4","3",2018,1,5.1,9.3,9.9,11.8,11.615,989.74735,78.75,21.06,"SW","cloudy"
"KF1",2018-04-03 11:00:00,5.3,8.9,NA,"11","4","3",2018,1,5.9,8.6,10.9,13.1,12.5975,989.664625,73,23.6,"SW","cloudy"
"KF1",2018-04-03 12:00:00,5.95,9.7,NA,"12","4","3",2018,1,4.8,7.6,12.3,14.9,13.43,989.7278,66.5,25.0675,"SW","cloudy"
"KF1",2018-04-03 13:00:00,6.6,10.5,NA,"13","4","3",2018,1,3.2,5.5,7.4,8.7,13.8675,989.814425,60.25,24.745,"SW","cloudy"
"KF1",2018-04-03 14:00:00,6.9,10.6,NA,"14","4","3",2018,1,4.2,7.9,6.4,7.4,13.6475,989.6835,59.5,24.73,"SW","cloudy"
"KF1",2018-04-03 15:00:00,7,11.6,NA,"15","4","3",2018,1,5.5,8.4,7.1,7.9,13.3975,989.86805,56.75,22.785,"SW","cloudy"
"KF1",2018-04-03 16:00:00,6.9,11.2,NA,"16","4","3",2018,1,3.1,6.5,7.3,8.1,12.8025,990.825625,57.75,22.1375,"SW","cloudy"
"KF1",2018-04-03 17:00:00,6.7,10.6,NA,"17","4","3",2018,1,1.9,6.2,7.9,8.7,11.855,989.861375,65.5,22.0025,"SW","cloudy"
"KF1",2018-04-03 18:00:00,6.8,9.9,NA,"18","4","3",2018,1,1.9,5.8,8.1,8.9,11.2325,990.084175,69.5,20.89,"SW","cloudy"
"KF1",2018-04-03 19:00:00,6.1,8.7,NA,"19","4","3",2018,1,2.3,5,6.3,6.9,11.295,991.45855,68.25,20.8375,"SW","cloudy"
"KF1",2018-04-03 20:00:00,4.5,6.2,NA,"20","4","3",2018,1,2.9,5.6,3.2,3.8,10.5575,991.62215,73.5,19.095,"S","cloudy"
"KF1",2018-04-03 21:00:00,4.7,7.1,NA,"21","4","3",2018,1,2.8,4.7,4.1,5.4,9.9175,991.57785,78.25,17.185,"S","clear"
"KF1",2018-04-03 22:00:00,3.9,6.7,NA,"22","4","3",2018,1,5.4,10.9,5.4,7.5,9.27,991.83055,84,15.07,"S","cloudy"
"KF1",2018-04-03 23:00:00,4.6,9,NA,"23","4","3",2018,1,7.1,12.4,5.3,7.8,8.9125,991.25205,86.5,14.83,"S","clear"
"KF1",2018-04-04 00:00:00,5.9,13.3,NA,"0","4","4",2018,1,6.8,12,5.2,7.8,8.7875,991.85685,86.75,14.6575,"S","cloudy"
"KF1",2018-04-04 01:00:00,7,14.1,NA,"1","4","4",2018,1,6.7,11.2,5,7.6,8.32,990.8246,87.5,14.7425,"S","cloudy"
"KF1",2018-04-04 02:00:00,8.6,18.8,NA,"2","4","4",2018,1,6,10,4.7,7.3,8.1125,990.40185,87.5,14.8,"S","cloudy"
"KF1",2018-04-04 03:00:00,7.5,14.9,NA,"3","4","4",2018,1,5.9,9.5,4.6,7.2,8.195,990.75655,86.75,14.315,"S","cloudy"
"KF1",2018-04-04 04:00:00,6.6,12.4,NA,"4","4","4",2018,1,6.3,9.9,5.1,6.9,7.7375,989.64255,89,17.235,"S","cloudy"
"KF1",2018-04-04 05:00:00,4.5,8.7,NA,"5","4","4",2018,1,6.6,10.8,5.2,7.1,7.755,989.1284,90.25,17.61,"S","cloudy"
"KF1",2018-04-04 06:00:00,4.6,9,NA,"6","4","4",2018,1,5.2,8.4,5.3,7.7,8.3,988.715525,87.5,19.2025,"S","cloudy"
"KF1",2018-04-04 07:00:00,5.5,10.1,NA,"7","4","4",2018,1,3,4.9,6.2,9.3,9.5575,988.5333,79,22.725,"S","cloudy"
"KF1",2018-04-04 08:00:00,5.9,9.8,NA,"8","4","4",2018,1,3.3,6.9,6.7,9.3,10.655,988.7178,70.5,26.2675,"S","cloudy"
"KF1",2018-04-04 09:00:00,6.4,10.1,NA,"9","4","4",2018,1,4.4,7.9,5.9,7.7,11.31,987.834575,65,29.7225,"S","cloudy"
"KF1",2018-04-04 10:00:00,6,8.8,NA,"10","4","4",2018,1,4.1,7,7,9.1,11.4075,988.27145,66,32.1125,"S","cloudy"
"KF1",2018-04-04 11:00:00,5,6.9,NA,"11","4","4",2018,1,3.4,6.7,8.1,11,11.02,988.351175,68.5,31.53,"S","cloudy"
"KF1",2018-04-04 12:00:00,4.4,5.9,NA,"12","4","4",2018,1,2.1,4.5,8,10.1,10.6425,988.5565,70.75,29.8625,"S","cloudy"
"KF1",2018-04-04 13:00:00,1.7,2.6,NA,"13","4","4",2018,1,2.3,4.3,5.3,6.6,10.59,988.031175,72.25,30.115,"S","rainy"
"KF1",2018-04-04 14:00:00,1.4,2.5,NA,"14","4","4",2018,1,2.6,5.2,5.2,6.9,10.8075,987.620625,71.75,29.9075,"S","rainy"
"KF1",2018-04-04 15:00:00,1.3,2.2,NA,"15","4","4",2018,1,2.7,4.3,4.1,5.4,11.2075,988.256175,69,28.2275,"S","rainy"
"KF1",2018-04-04 16:00:00,1.8,2.5,NA,"16","4","4",2018,1,3.2,5.7,3.9,5.8,11.0625,988.28165,70.5,28.2975,"SW","rainy"
"KF1",2018-04-04 17:00:00,1.7,2.5,NA,"17","4","4",2018,1,1.7,2.6,3.8,5.7,11.2625,988.65105,70.75,25.5825,"SW","rainy"
"KF1",2018-04-04 18:00:00,1.8,2.5,NA,"18","4","4",2018,1,1.5,2.6,3.8,5.6,11.04,989.0175,74,22.56,"SW","rainy"
"KF1",2018-04-04 19:00:00,1.7,2.1,NA,"19","4","4",2018,1,3.1,4.8,3,4.3,10.2175,988.969675,78.5,20.685,"SW","rainy"
"KF1",2018-04-04 20:00:00,2.2,2.9,NA,"20","4","4",2018,1,5,6.8,3.3,4.9,9.4525,990.271425,80,20.8275,"W","cloudy"
"KF1",2018-04-04 21:00:00,2.3,3.5,NA,"21","4","4",2018,1,5,7.1,3.5,5.2,9.17,993.5517,76.75,22.185,"W","clear"
"KF1",2018-04-04 22:00:00,2.8,5.5,NA,"22","4","4",2018,1,4.4,6.5,4.5,7.2,7.755,994.11265,78.5,23.2725,"W","clear"
"KF1",2018-04-04 23:00:00,2.9,11,NA,"23","4","4",2018,1,5.2,7.7,4.2,6.9,7.155,996.51435,76.5,23.6925,"W","clear"
"KF1",2018-04-05 00:00:00,2.4,7.5,NA,"0","4","5",2018,1,5.9,8.6,4.4,7.9,6.22,996.79625,78,23.6825,"W","cloudy"
"KF1",2018-04-05 01:00:00,2.3,5.7,NA,"1","4","5",2018,1,6.2,9.5,4.9,8.2,6.225,999.253725,72.5,22.99,"W","cloudy"
"KF1",2018-04-05 02:00:00,3,12.1,NA,"2","4","5",2018,1,6,9.6,4.3,7.7,5.89,1000.4428,70.75,23.03,"NW","cloudy"
"KF1",2018-04-05 03:00:00,2.3,7.2,NA,"3","4","5",2018,1,4.9,8.4,4.9,8.4,5.165,1000.8813,73,23.515,"NW","cloudy"
"KF1",2018-04-05 04:00:00,2.2,6.5,NA,"4","4","5",2018,1,3.8,6.7,5.4,11.4,4.825,1003.212075,73.25,21.2175,"NW","cloudy"
"KF1",2018-04-05 05:00:00,2.6,7.5,NA,"5","4","5",2018,1,5.2,8.4,6.1,14.2,3.8625,1004.058375,75.25,19.355,"NW","cloudy"
"KF1",2018-04-05 06:00:00,2.5,7.7,NA,"6","4","5",2018,1,4.8,10.7,6.1,11.8,3.885,1006.4555,70.75,17.125,"NW","cloudy"
"KF1",2018-04-05 07:00:00,2.5,5.9,NA,"7","4","5",2018,1,6.1,13.7,5.9,10.8,4.1575,1007.39085,66.5,15.085,"NW","cloudy"
"KF1",2018-04-05 08:00:00,3,5.5,NA,"8","4","5",2018,1,5.4,15.5,6,10.7,5.225,1010.39325,56.25,12.6325,"NW","clear"
"KF1",2018-04-05 09:00:00,3.7,6.7,NA,"9","4","5",2018,1,4.1,10.2,7.2,12.1,6.29,1009.833225,53,11.4925,"NW","clear"
"KF1",2018-04-05 10:00:00,3.3,6,NA,"10","4","5",2018,1,4.3,11.1,6.6,11.2,8.2175,1010.797375,48,9.2625,"NW","clear"
"KF1",2018-04-05 11:00:00,4.3,6.8,NA,"11","4","5",2018,1,4.7,12.4,5.3,8.9,10.1,1012.343075,35.5,7.265,"NW","clear"
"KF1",2018-04-05 12:00:00,4.5,6.7,NA,"12","4","5",2018,1,4.2,9.6,5.95,9.7,10.7675,1011.83745,34.5,5.4925,"W","clear"
"KF1",2018-04-05 13:00:00,4,5.9,NA,"13","4","5",2018,1,3.8,9.2,6.6,10.5,11.655,1011.990625,30,3.1325,"W","clear"
"KF1",2018-04-05 14:00:00,4.9,6.5,NA,"14","4","5",2018,1,2.1,6,6.9,10.6,12.5925,1012.87825,22.5,3.7,"S","clear"
"KF1",2018-04-05 15:00:00,5.4,7.4,NA,"15","4","5",2018,1,1.8,3.4,7,11.6,12.1925,1011.97345,31,7.48,"S","cloudy"
"KF1",2018-04-05 16:00:00,5.1,6.9,NA,"16","4","5",2018,1,3.6,6.2,6.9,11.2,11.8675,1013.389475,34.25,12.3025,"S","cloudy"
"KF1",2018-04-05 17:00:00,5.6,7.9,NA,"17","4","5",2018,1,3.9,7.1,6.7,10.6,10.4775,1012.466625,48,14.06,"S","cloudy"
"KF1",2018-04-05 18:00:00,6.7,9.6,NA,"18","4","5",2018,1,3.8,6.7,6.8,9.9,9.705,1012.831575,51,14.6175,"S","cloudy"
"KF1",2018-04-05 19:00:00,7.3,9.7,NA,"19","4","5",2018,1,3.3,5.6,6.1,8.7,8.6225,1013.629,55,14.755,"S","cloudy"
"KF1",2018-04-05 20:00:00,8.5,11.4,NA,"20","4","5",2018,1,3.8,6,4.5,6.2,7.24,1013.088,60,14.6775,"S","cloudy"
"KF1",2018-04-05 21:00:00,10.6,14.9,NA,"21","4","5",2018,1,3.9,6.5,4.7,7.1,6.585,1013.256825,62,14.9775,"SE","cloudy"
"KF1",2018-04-05 22:00:00,10.2090909090909,14.6,NA,"22","4","5",2018,1,4.3,7.8,3.9,6.7,6.835,1013.975975,60,16.0675,"SE","cloudy"
"KF1",2018-04-05 23:00:00,9.81818181818182,14.3,NA,"23","4","5",2018,1,3.3,5.7,4.6,9,6.5775,1012.860275,64.75,16.3925,"SE","cloudy"
"KF1",2018-04-06 00:00:00,9.42727272727273,14,NA,"0","4","6",2018,1,2.6,4.9,5.9,13.3,6.2975,1012.2018,70.5,16.5375,"SE","cloudy"
"KF1",2018-04-06 01:00:00,9.03636363636364,13.7,NA,"1","4","6",2018,1,3.2,6.6,7,14.1,6.3025,1011.58985,72.75,16.5975,"SE","cloudy"
"KF1",2018-04-06 02:00:00,8.64545454545454,13.4,NA,"2","4","6",2018,1,3.9,7.2,8.6,18.8,6.59,1011.2006,71.75,16.5425,"SE","cloudy"
"KF1",2018-04-06 03:00:00,8.25454545454545,13.1,NA,"3","4","6",2018,1,4.4,7.6,7.5,14.9,6.1275,1010.414075,74.5,16.6375,"SE","cloudy"
"KF1",2018-04-06 04:00:00,7.86363636363636,12.8,NA,"4","4","6",2018,1,4.8,8.3,6.6,12.4,6.0625,1010.61115,74.75,17,"SE","cloudy"
"KF1",2018-04-06 05:00:00,7.47272727272727,12.5,NA,"5","4","6",2018,1,5.4,9.7,4.5,8.7,5.88,1009.287375,75.5,17.45,"SE","cloudy"
"KF1",2018-04-06 06:00:00,7.08181818181818,12.2,NA,"6","4","6",2018,1,7.3,12.2,4.6,9,6.205,1008.81585,74.25,18.125,"SE","cloudy"
"KF1",2018-04-06 07:00:00,6.69090909090909,11.9,NA,"7","4","6",2018,1,8.5,12.7,5.5,10.1,7.0675,1009.0711,69.75,18.68,"SE","cloudy"
"KF1",2018-04-06 08:00:00,6.3,11.6,NA,"8","4","6",2018,1,8.4,12.9,5.9,9.8,7.99,1007.5578,69,21.655,"SE","cloudy"
"KF1",2018-04-06 09:00:00,7,12.8,NA,"9","4","6",2018,1,7.9,13.1,6.4,10.1,9.3575,1007.798575,62.75,22.0725,"SE","cloudy"
"KF1",2018-04-06 10:00:00,8.2,13.4,NA,"10","4","6",2018,1,8.2,12.8,6,8.8,10.53,1007.3097,57.75,22.27,"SE","cloudy"
"KF1",2018-04-06 11:00:00,11.4,18.5,NA,"11","4","6",2018,1,8,10.9,5,6.9,11.975,1007.0824,50.75,21.7075,"SE","cloudy"
"KF1",2018-04-06 12:00:00,13.5,19.9,NA,"12","4","6",2018,1,6.8,8.9,4.4,5.9,12.9675,1005.0488,54.5,25.4475,"SE","cloudy"
"KF1",2018-04-06 13:00:00,14,21.2,NA,"13","4","6",2018,1,5.8,7.3,1.7,2.6,14.3025,1004.54255,47.75,23.775,"SE","cloudy"
"KF1",2018-04-06 14:00:00,14,20.6,NA,"14","4","6",2018,1,4.3,5.4,1.4,2.5,14.9125,1003.49265,51.5,24.8325,"S","cloudy"
"KF1",2018-04-06 15:00:00,12.2,18.2,NA,"15","4","6",2018,1,4.3,5.5,1.3,2.2,15.4925,1003.018375,50.5,22.53,"S","cloudy"
"KF1",2018-04-06 16:00:00,12.7,18.7,NA,"16","4","6",2018,1,5.7,6.9,1.8,2.5,15.535,1002.863425,51.25,18.8,"S","cloudy"
"KF1",2018-04-06 17:00:00,13.4,20.3,NA,"17","4","6",2018,1,8.8,10.9,1.7,2.5,14.7875,1002.582925,58.5,15.97,"S","cloudy"
"KF1",2018-04-06 18:00:00,16.1,24,NA,"18","4","6",2018,1,7.6,9.2,1.8,2.5,14.1825,1002.72335,62.75,12.8975,"S","cloudy"
"KF1",2018-04-06 19:00:00,16.4,22.5,NA,"19","4","6",2018,1,4.6,5.6,1.7,2.1,12.965,1002.72795,70,10.545,"S","cloudy"
"KF1",2018-04-06 20:00:00,16.1692307692308,22.3769230769231,NA,"20","4","6",2018,1,3.1,3.6,2.2,2.9,11.965,1002.81255,75.25,8.815,"S","cloudy"
"KF1",2018-04-06 21:00:00,15.9384615384615,22.2538461538462,NA,"21","4","6",2018,1,4.5,5.2,2.3,3.5,11.1275,1002.841775,79.75,7.645,"S","cloudy"
"KF1",2018-04-06 22:00:00,15.7076923076923,22.1307692307692,NA,"22","4","6",2018,1,4.6,5.2,2.8,5.5,10.875,1002.64445,81.75,6.9725,"SE","cloudy"
"KF1",2018-04-06 23:00:00,15.4769230769231,22.0076923076923,NA,"23","4","6",2018,1,4.8,5.3,2.9,11,10.675,1002.5996,83.5,6.5375,"SE","cloudy"
"KF1",2018-04-07 00:00:00,15.2461538461538,21.8846153846154,NA,"0","4","7",2018,1,4.79964216900658,5.29902743371059,2.4,7.5,10.78,1003.19615,84.5,6.22,"SE","cloudy"
"KF1",2018-04-07 01:00:00,15.0153846153846,21.7615384615385,NA,"1","4","7",2018,1,4.79928433801316,5.29805486742117,2.3,5.7,10.0675,1001.596225,89,7.15,"SE","cloudy"
