"stationId","utc_time","PM2.5","PM10","NO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","tdPM2.5","tdPM10","temperature","pressure","humidity","windSpeed","windDir","weather"
"GR9",2018-04-01 04:00:00,10.1,15.9,35.8,"4","4","1",2018,1,31.9,41.3,4.4,9.9,4.1775,1002.643625,84,13.4975,"NW","cloudy"
"GR9",2018-04-01 05:00:00,10,17.8,42.9,"5","4","1",2018,1,25.3,36.7,7.3,16.3,3.625,1003.231,85.5,11.935,"NW","cloudy"
"GR9",2018-04-01 06:00:00,8.3,15.8,34.8,"6","4","1",2018,1,34.2,43.7,7.5,17,3.485,1003.816975,85.75,10.58,"NW","cloudy"
"GR9",2018-04-01 07:00:00,10.8,17.6,32.2,"7","4","1",2018,1,42.9,48,9,18.3,3.9725,1004.430125,83.75,9.7425,"NW","cloudy"
"GR9",2018-04-01 08:00:00,9.1,18.3,37.1,"8","4","1",2018,1,39,52,8,19.9,4.9425,1005.030475,78.75,9.4375,"NW","cloudy"
"GR9",2018-04-01 09:00:00,10.1,15.1,51.5,"9","4","1",2018,1,35.6,62.9,10.2,20.3,6.135,1005.561175,72.75,9.22,"NW","clear"
"GR9",2018-04-01 10:00:00,14.1,22.3,76.8,"10","4","1",2018,1,29.6,49.1,9.1,17.2,7.125,1005.98965,66,8.4075,"NW","clear"
"GR9",2018-04-01 11:00:00,13.8,24.3,62.8,"11","4","1",2018,1,29.2,42.8,12.2,21.4,7.89,1006.28035,60,7.1425,"NW","cloudy"
"GR9",2018-04-01 12:00:00,9.3,16.4,42.5,"12","4","1",2018,1,22.8,32.4,12.2,17.5,8.38,1006.408175,56,5.54,"NW","cloudy"
"GR9",2018-04-01 13:00:00,7.4,9.9,28.8,"13","4","1",2018,1,26.3,38.7,10.8,18.6,8.5575,1006.2913,54.25,3.785,"NW","cloudy"
"GR9",2018-04-01 14:00:00,5.7,9.8,21,"14","4","1",2018,1,20.6,33.3,6.6,14.1,8.5675,1006.163525,55,2.9775,"W","cloudy"
"GR9",2018-04-01 15:00:00,7.9,11.7,35.3,"15","4","1",2018,1,16.8205181759374,22.4,8.5,13.3,8.415,1005.862925,56.5,3.965,"SW","cloudy"
"GR9",2018-04-01 16:00:00,6.9,11.6,23.5,"16","4","1",2018,1,13,22.9,9.4,15.2,20,940,22,18,"NO","cloudy"
"GR9",2018-04-01 17:00:00,8.1,10.6,16.7,"17","4","1",2018,1,11.7,19.6,11.7,16.7,20,940,22,18,"NO","cloudy"
"GR9",2018-04-01 18:00:00,7.1,14,14.3,"18","4","1",2018,1,11.6,15.8,7.8,11.6,7.2375,1005.192875,63,6.9575,"S","cloudy"
"GR9",2018-04-01 19:00:00,2.1,8.5,11.8,"19","4","1",2018,1,22.6,31.5,3.5,7,6.9275,1004.987975,66,7.1375,"S","cloudy"
"GR9",2018-04-01 20:00:00,1.5,5.7,11.9,"20","4","1",2018,1,28.5,35.9,3.1,7.5,6.4975,1004.826625,69.25,7.4875,"S","cloudy"
"GR9",2018-04-01 21:00:00,2.7,8.6,13.7,"21","4","1",2018,1,32.6,42.3,3.8,7.3,5.995,1004.5314,72.25,8.9725,"SE","cloudy"
"GR9",2018-04-01 22:00:00,3.8,8.6,17.1,"22","4","1",2018,1,31.7,45.7,3.5,6.7,5.49,1004.449875,75.25,11.7725,"SE","rainy"
"GR9",2018-04-01 23:00:00,2.8,9.1,17.3,"23","4","1",2018,1,29.6,42.6,5.3,8,5.13,1003.505825,78.25,14.555,"SE","rainy"
"GR9",2018-04-02 00:00:00,2.9,10.4,14.9,"0","4","2",2018,1,30.8,39.9,5.2806590489662,7.74765490908425,5.065,1002.31075,81.5,16.69,"SE","rainy"
"GR9",2018-04-02 01:00:00,4.4,12.2,19.6,"1","4","2",2018,1,23.2,33.9,5.2782269372211,7.74459214337457,5.395,1000.985175,85,17.465,"SE","rainy"
"GR9",2018-04-02 02:00:00,2.7,9.8,18.4,"2","4","2",2018,1,17.1,25.5,5.27579482547599,7.7415293776649,5.965,999.673725,88.25,17.82,"SE","rainy"
"GR9",2018-04-02 03:00:00,6.9,10.7,20.8,"3","4","2",2018,1,11.3,24.8,5.27336271373089,7.73846661195522,6.5575,998.5271,91,18.41,"S","rainy"
"GR9",2018-04-02 04:00:00,4.3,10.5,22.7,"4","4","2",2018,1,7.4,26.2,5.27093060198579,7.73540384624554,6.2825,998.474975,90.25,19.455,"S","rainy"
"GR9",2018-04-02 05:00:00,6.4,10.5,18.4,"5","4","2",2018,1,5.7,22.1,5.26849849024069,7.73234108053586,6.6375,997.649275,90.75,19.3725,"S","rainy"
"GR9",2018-04-02 06:00:00,6.4,13,20.8,"6","4","2",2018,1,5.9,19.6,5.26606637849558,7.72927831482618,6.9975,996.8258,90.75,19.3425,"S","rainy"
"GR9",2018-04-02 07:00:00,5,10.8,20.1,"7","4","2",2018,1,8.2,21.4,5.26363426675048,7.72621554911651,7.3725,995.99015,90,19.705,"S","rainy"
"GR9",2018-04-02 08:00:00,4.9,13,29.7,"8","4","2",2018,1,7.3,18,5.26120215500538,7.72315278340683,7.78,995.1994,88.25,20.27,"S","rainy"
"GR9",2018-04-02 09:00:00,6.3,13,23.5,"9","4","2",2018,1,6.4,17.1,5.25877004326028,7.72009001769715,8.2225,994.528375,86.5,20.7575,"S","rainy"
"GR9",2018-04-02 10:00:00,5.8,9.2,32.2,"10","4","2",2018,1,3.3,11.4,5.25633793151517,7.71702725198747,9.1775,994.15015,85.5,19.195,"S","rainy"
"GR9",2018-04-02 11:00:00,7.5,10.1,29,"11","4","2",2018,1,5.4,16.6,5.25390581977007,7.7139644862778,9.265,993.489075,84.5,19.71,"S","rainy"
"GR9",2018-04-02 12:00:00,5.2,8.6,24.5,"12","4","2",2018,1,5.2,12.9,5.25147370802497,7.71090172056812,9.2625,992.859975,84.25,19.9525,"S","rainy"
"GR9",2018-04-02 13:00:00,4.9,9.1,23.3,"13","4","2",2018,1,4.6,13.7,5.24904159627986,7.70783895485844,9.265,992.281725,85,19.68,"S","rainy"
"GR9",2018-04-02 14:00:00,5.2,10,19.5,"14","4","2",2018,1,6.1,11.6,5.24660948453476,7.70477618914876,9.325,991.733025,86.25,19.0725,"S","rainy"
"GR9",2018-04-02 15:00:00,4.3,6.1,15.6,"15","4","2",2018,1,2.6,9.9,5.24417737278966,7.70171342343908,9.4875,991.182725,87.5,18.4075,"S","rainy"
"GR9",2018-04-02 16:00:00,4.8,8.9,10.5,"16","4","2",2018,1,3.9,7.1,5.24174526104456,7.69865065772941,9.2375,990.32915,90.25,16.105,"S","rainy"
"GR9",2018-04-02 17:00:00,5.8,9.4,8.9,"17","4","2",2018,1,6.03669375963909,12.2,5.23931314929945,7.69558789201973,9.495,989.89565,90.75,14.8275,"S","rainy"
"GR9",2018-04-02 18:00:00,1.9,8.9,6.9,"18","4","2",2018,1,8.1,20.8,5.23688103755435,7.69252512631005,9.67,989.6,91.75,13.97,"S","rainy"
"GR9",2018-04-02 19:00:00,3.2,9.6,9.3,"19","4","2",2018,1,17.2,35.6,5.23444892580925,7.68946236060037,9.65,989.4562,93,13.6875,"S","rainy"
"GR9",2018-04-02 20:00:00,3,9.7,20.1,"20","4","2",2018,1,14.9,28.4,5.23201681406415,7.6863995948907,9.47,989.42715,94.5,13.85,"S","cloudy"
"GR9",2018-04-02 21:00:00,5,15.7,30.2,"21","4","2",2018,1,13.6,25.7,5.22958470231904,7.68333682918102,9.2025,989.463,95.5,14.26,"S","cloudy"
"GR9",2018-04-02 22:00:00,7.1,15,36.7,"22","4","2",2018,1,10.6,21.3,5.22715259057394,7.68027406347134,8.865,989.75075,96,15.2375,"S","cloudy"
"GR9",2018-04-02 23:00:00,3.9,11.6,32.3,"23","4","2",2018,1,7.9,12.2,5.22472047882884,7.67721129776166,8.725,989.632975,96.5,15.1975,"S","cloudy"
"GR9",2018-04-03 00:00:00,6.6,14.6,32.6,"0","4","3",2018,1,5.5,14.3,7.5,14.5,8.7475,989.4427,96,15.3025,"S","cloudy"
"GR9",2018-04-03 01:00:00,5.8,14.1,29.5,"1","4","3",2018,1,6.1,13.4,10.4,16.7,8.9775,989.2123,95.5,15.7775,"S","cloudy"
"GR9",2018-04-03 02:00:00,5,14.4,29.6,"2","4","3",2018,1,3.5,10,11.3,17.5,9.3025,988.977225,94.5,16.5925,"S","cloudy"
"GR9",2018-04-03 03:00:00,7.7,19.6,37,"3","4","3",2018,1,6.1,12.2,7.5,16.1,9.5975,988.773875,92.5,17.6775,"S","cloudy"
"GR9",2018-04-03 04:00:00,7.7,18.4,28.4,"4","4","3",2018,1,3,9.6,10.1,15.9,9.715,988.723075,91,18.6,"S","cloudy"
"GR9",2018-04-03 05:00:00,7.2,16.9,27.4,"5","4","3",2018,1,3.6,11.4,10,17.8,9.735,988.5616,89.75,19.3,"S","cloudy"
"GR9",2018-04-03 06:00:00,6,14.8,32.8,"6","4","3",2018,1,3.5,15.7,8.3,15.8,9.75,988.4641,88.75,19.7275,"S","cloudy"
"GR9",2018-04-03 07:00:00,6.6,17.1,36.5,"7","4","3",2018,1,2.8,8.4,10.8,17.6,9.855,988.4646,88.5,19.9,"S","cloudy"
"GR9",2018-04-03 08:00:00,6.3,12.5,20.5,"8","4","3",2018,1,3.2,8.2,9.1,18.3,10.1325,988.580675,88,20.1425,"S","cloudy"
"GR9",2018-04-03 09:00:00,4.2,15.7,39.6,"9","4","3",2018,1,2.6,11.4,10.1,15.1,10.6675,988.6484,86.25,20.9825,"SW","cloudy"
"GR9",2018-04-03 10:00:00,6.5,16.8,35.4,"10","4","3",2018,1,4.3,8.1,14.1,22.3,11.275,989.1542,82.25,21.8325,"SW","cloudy"
"GR9",2018-04-03 11:00:00,5.7,14.6,28.6,"11","4","3",2018,1,4.9,5.6,13.8,24.3,12.09,989.3067,77,23.045,"SW","cloudy"
"GR9",2018-04-03 12:00:00,6,15.5,NA,"12","4","3",2018,1,5.3,6,9.3,16.4,12.7675,989.3841,71.75,24.0275,"SW","cloudy"
"GR9",2018-04-03 13:00:00,6.3,16.4,28.1,"13","4","3",2018,1,3.7,8.2,7.4,9.9,13.1325,989.37485,67,24.455,"SW","cloudy"
"GR9",2018-04-03 14:00:00,2.8,13.2,22.1,"14","4","3",2018,1,0.6,7.4,5.7,9.8,13.18,989.31785,63.5,24.265,"SW","cloudy"
"GR9",2018-04-03 15:00:00,5.2,14.8,18,"15","4","3",2018,1,3.9,9.4,7.9,11.7,12.9625,989.2647,62,23.4575,"SW","cloudy"
"GR9",2018-04-03 16:00:00,6.4,14.2,13.2,"16","4","3",2018,1,4.9,12.5,6.9,11.6,12.22,989.30175,65.5,23.12,"SW","cloudy"
"GR9",2018-04-03 17:00:00,4,13,10.6,"17","4","3",2018,1,0.6,7.3,8.1,10.6,11.6325,989.452325,68.5,22.0875,"SW","cloudy"
"GR9",2018-04-03 18:00:00,5.6,12.2,10.5,"18","4","3",2018,1,1.3,6,7.1,14,11.01,989.66495,72.25,21.005,"SW","cloudy"
"GR9",2018-04-03 19:00:00,4.7,7.9,10.5,"19","4","3",2018,1,0.7,4.5,2.1,8.5,10.42,989.910275,76.25,19.9625,"SW","cloudy"
"GR9",2018-04-03 20:00:00,5.4,9.7,21.3,"20","4","3",2018,1,1.1,5.5,1.5,5.7,9.8925,990.1543,79.25,18.8275,"S","cloudy"
"GR9",2018-04-03 21:00:00,7.3,12.3,31.8,"21","4","3",2018,1,1.5,5.5,2.7,8.6,9.4425,990.3614,82,17.3975,"S","clear"
"GR9",2018-04-03 22:00:00,6.3,10.3,42.3,"22","4","3",2018,1,3.4,10.5,3.8,8.6,8.825,990.600825,86.75,15.27,"S","cloudy"
"GR9",2018-04-03 23:00:00,4.2,11.3,40.5,"23","4","3",2018,1,4.1,12.2,2.8,9.1,8.595,990.697975,88.25,14.9325,"S","cloudy"
"GR9",2018-04-04 00:00:00,4.4,13,23.3,"0","4","4",2018,1,3.9,13.8,2.9,10.4,8.385,990.6338,89,14.695,"S","cloudy"
"GR9",2018-04-04 01:00:00,5.7,19.4,20.2,"1","4","4",2018,1,3.5,14.5,4.4,12.2,8.1325,990.367725,88.5,14.4225,"S","cloudy"
"GR9",2018-04-04 02:00:00,7.6,29.1,19.2,"2","4","4",2018,1,1,12.2,2.7,9.8,7.8825,989.94365,88,14.245,"S","cloudy"
"GR9",2018-04-04 03:00:00,6.5,23.8,14.6,"3","4","4",2018,1,3,10.6,6.9,10.7,7.7225,989.426925,89.25,14.1725,"S","cloudy"
"GR9",2018-04-04 04:00:00,7.1,18.9,18.3,"4","4","4",2018,1,5.7,14.6,4.3,10.5,7.4675,989.1075,90.75,17.19,"S","cloudy"
"GR9",2018-04-04 05:00:00,4.9,13.8,22.3,"5","4","4",2018,1,6.1,15.6,6.4,10.5,7.6575,988.6944,91.25,17.64,"S","cloudy"
"GR9",2018-04-04 06:00:00,3.4,15.9,28,"6","4","4",2018,1,5,13.5,6.4,13,8.2625,988.2957,88.5,19.545,"S","cloudy"
"GR9",2018-04-04 07:00:00,6.8,18.9,31.6,"7","4","4",2018,1,3.1,8.3,5,10.8,9.325,987.916825,81.75,23.365,"S","cloudy"
"GR9",2018-04-04 08:00:00,3.9,17.3,30.4,"8","4","4",2018,1,9,18.1,4.9,13,10.4925,987.6084,73,27.7775,"S","cloudy"
"GR9",2018-04-04 09:00:00,5.6,15.4,24.9,"9","4","4",2018,1,6.3,13.4,6.3,13,11.32,987.4325,66.75,31.135,"S","cloudy"
"GR9",2018-04-04 10:00:00,4,15,34,"10","4","4",2018,1,3,7.7,5.8,9.2,11.41,987.961375,66.25,32.505,"S","cloudy"
"GR9",2018-04-04 11:00:00,6.4,12.7,32.2,"11","4","4",2018,1,4.2,8.3,7.5,10.1,11.165,988.048875,68,32.2025,"S","cloudy"
"GR9",2018-04-04 12:00:00,3.2,7,18.6,"12","4","4",2018,1,2.7,6,5.2,8.6,10.9175,988.007875,70,31.465,"S","cloudy"
"GR9",2018-04-04 13:00:00,2.3,5.9,14.6,"13","4","4",2018,1,2,6.2,4.9,9.1,10.9725,987.747225,70.25,31.135,"S","rainy"
"GR9",2018-04-04 14:00:00,1.6,5.1,13,"14","4","4",2018,1,3.1,7.3,5.2,10,11.21,987.3527,69.5,30.9525,"S","rainy"
"GR9",2018-04-04 15:00:00,1.2,5.2,9.3,"15","4","4",2018,1,3.4,6.1,4.3,6.1,11.425,986.95155,69.5,30.39,"SW","rainy"
"GR9",2018-04-04 16:00:00,0,4.7,9.8,"16","4","4",2018,1,3.9,6,4.8,8.9,11.0675,987.26215,71.75,30.04,"SW","rainy"
"GR9",2018-04-04 17:00:00,0,4.5,10.4,"17","4","4",2018,1,3.3,6,5.8,9.4,10.9325,987.29065,74,27.425,"SW","rainy"
"GR9",2018-04-04 18:00:00,0,3.5,9.9,"18","4","4",2018,1,0,4.9,1.9,8.9,10.6175,987.66305,77.25,24.1225,"SW","rainy"
"GR9",2018-04-04 19:00:00,1.9,3.7,11.3,"19","4","4",2018,1,5,7.5,3.2,9.6,10.1125,988.479275,79.5,21.2175,"SW","cloudy"
"GR9",2018-04-04 20:00:00,0.9,3.7,13.2,"20","4","4",2018,1,6.5,12.5,3,9.7,9.495,989.637575,81,20.4025,"W","cloudy"
"GR9",2018-04-04 21:00:00,0,2.5,23.9,"21","4","4",2018,1,8,14.5,5,15.7,8.8625,990.98755,81,21.5975,"W","clear"
"GR9",2018-04-04 22:00:00,3,7.7,29.3,"22","4","4",2018,1,7,12.6,7.1,15,7.865,993.20775,80,22.1325,"W","clear"
"GR9",2018-04-04 23:00:00,1.2,7.2,29.7,"23","4","4",2018,1,4.1,10,3.9,11.6,7.04,994.617825,79,22.71,"W","clear"
"GR9",2018-04-05 00:00:00,4.7,6,22.8,"0","4","5",2018,1,5.2,10.3,6.6,14.6,6.395,995.937325,77.75,22.77,"W","cloudy"
"GR9",2018-04-05 01:00:00,1.7,5.7,20.6,"1","4","5",2018,1,4.4,11.5,5.8,14.1,6.0275,997.1923,75.75,22.685,"W","cloudy"
"GR9",2018-04-05 02:00:00,0.4,5.3,22.6,"2","4","5",2018,1,2.9,10.7,5,14.4,5.755,998.4731,74.25,22.815,"NW","cloudy"
"GR9",2018-04-05 03:00:00,1.1,6.6,30.3,"3","4","5",2018,1,3.5,12.4,7.7,19.6,5.34,999.8861,73.25,22.7025,"NW","cloudy"
"GR9",2018-04-05 04:00:00,1.9,10.2,27.9,"4","4","5",2018,1,8,18,7.7,18.4,4.7825,1001.451425,76.25,20.365,"NW","cloudy"
"GR9",2018-04-05 05:00:00,7.1,12.5,39,"5","4","5",2018,1,8.6,19.5,7.2,16.9,4.105,1003.115675,75.25,18.4775,"NW","cloudy"
"GR9",2018-04-05 06:00:00,7.1,12.4,33.2,"6","4","5",2018,1,10.2,18.8,6,14.8,3.815,1004.76205,73,16.37,"NW","cloudy"
"GR9",2018-04-05 07:00:00,6.6,9.5,42.9,"7","4","5",2018,1,7.5,16.2,6.6,17.1,4.2075,1006.2938,68.5,14.62,"NW","cloudy"
"GR9",2018-04-05 08:00:00,7.4,13.1,49,"8","4","5",2018,1,4.9,24.3,6.3,12.5,5.16,1007.675925,62.25,13.215,"NW","clear"
"GR9",2018-04-05 09:00:00,8.2,14.5,45.9,"9","4","5",2018,1,4.1,17.4,4.2,15.7,6.455,1008.8889,54.5,11.9,"NW","clear"
"GR9",2018-04-05 10:00:00,7.4,15.3,31.8,"10","4","5",2018,1,6.1,20.9,6.5,16.8,8.205,1009.983025,48,9.535,"NW","clear"
"GR9",2018-04-05 11:00:00,6.8,14.1,32.8,"11","4","5",2018,1,8,17.2,5.7,14.6,9.5875,1010.6584,40.5,8.02,"NW","clear"
"GR9",2018-04-05 12:00:00,4.8,9.6,33.7,"12","4","5",2018,1,3.2,17,6,15.5,10.795,1011.073925,34.75,5.77,"NW","clear"
"GR9",2018-04-05 13:00:00,5.7,11.2,30.6,"13","4","5",2018,1,4.9,11.8,6.3,16.4,11.7275,1011.260525,30.25,3.0425,"W","clear"
"GR9",2018-04-05 14:00:00,6.9,11.4,23.9,"14","4","5",2018,1,3.2,7.7,2.8,13.2,12.26,1011.31035,29.5,3.9075,"S","clear"
"GR9",2018-04-05 15:00:00,5.2,8.7,21.9,"15","4","5",2018,1,2,6.7,5.2,14.8,12.2575,1011.330875,33,7.45,"S","cloudy"
"GR9",2018-04-05 16:00:00,3.6,12.4,15.2,"16","4","5",2018,1,3.5,9.7,6.4,14.2,11.2875,1011.813875,43.5,13.235,"S","cloudy"
"GR9",2018-04-05 17:00:00,5.2,9.6,15.6,"17","4","5",2018,1,2.5,9.3,4,13,10.245,1011.9274,51.5,14.245,"S","cloudy"
"GR9",2018-04-05 18:00:00,5.8,12.5,12.4,"18","4","5",2018,1,4,10.9,5.6,12.2,9.02,1012.093375,58.25,14.3375,"S","cloudy"
"GR9",2018-04-05 19:00:00,5.5,13.4,15.7,"19","4","5",2018,1,5,12,4.7,7.9,7.8075,1012.331025,61.5,14.1375,"S","cloudy"
"GR9",2018-04-05 20:00:00,10.4,17.9,34.4,"20","4","5",2018,1,2.6,8.2,5.4,9.7,6.7875,1012.573225,63.25,14.0725,"S","cloudy"
"GR9",2018-04-05 21:00:00,11.8,21.4,49.2,"21","4","5",2018,1,3.7,8.9,7.3,12.3,6.1475,1012.731375,64.75,14.37,"SE","cloudy"
"GR9",2018-04-05 22:00:00,16.7,29.4,73.9,"22","4","5",2018,1,1.2,8.9,6.3,10.3,6.025,1012.634125,65,15.415,"SE","cloudy"
"GR9",2018-04-05 23:00:00,12.8,24.9,41.9,"23","4","5",2018,1,0.9,4.3,4.2,11.3,6.0275,1012.193525,69,15.9025,"SE","cloudy"
"GR9",2018-04-06 00:00:00,11.4,20.7,27.9,"0","4","6",2018,1,0.6,5.8,4.4,13,6.11,1011.6194,72.75,16.235,"SE","cloudy"
"GR9",2018-04-06 01:00:00,5,14.4,29.5,"1","4","6",2018,1,1.2,7.4,5.7,19.4,6.1225,1011.01095,74.25,16.3875,"SE","cloudy"
"GR9",2018-04-06 02:00:00,7.1,17,31.9,"2","4","6",2018,1,2.7,8.7,7.6,29.1,6.05,1010.412675,75.25,16.4375,"SE","cloudy"
"GR9",2018-04-06 03:00:00,7.4,18.9,27.2,"3","4","6",2018,1,3.1,9.8,6.5,23.8,5.9125,1009.85535,75.5,16.5025,"SE","cloudy"
"GR9",2018-04-06 04:00:00,8.5,18.5,27.9,"4","4","6",2018,1,4.4,9.9,7.1,18.9,5.6675,1009.269425,76.75,17.2825,"SE","clear"
"GR9",2018-04-06 05:00:00,8.7,18.2,29.8,"5","4","6",2018,1,7.3,16.3,4.9,13.8,5.595,1008.633525,77.25,17.655,"SE","cloudy"
"GR9",2018-04-06 06:00:00,9,16.1,35.2,"6","4","6",2018,1,7.5,17,3.4,15.9,5.8925,1008.046225,76.25,18.49,"SE","cloudy"
"GR9",2018-04-06 07:00:00,10.6,17.6,NA,"7","4","6",2018,1,9,18.3,6.8,18.9,6.7,1007.538825,73.75,19.965,"SE","cloudy"
"GR9",2018-04-06 08:00:00,12.2,19.1,42.5,"8","4","6",2018,1,8,19.9,3.9,17.3,7.8775,1007.06345,69.75,21.7925,"SE","cloudy"
"GR9",2018-04-06 09:00:00,11.5,21,49.2,"9","4","6",2018,1,10.2,20.3,5.6,15.4,9.2075,1006.55235,65.5,23.5125,"SE","cloudy"
"GR9",2018-04-06 10:00:00,11.6,27.4,82,"10","4","6",2018,1,9.1,17.2,4,15,10.3825,1006.050875,61.25,23.885,"SE","cloudy"
"GR9",2018-04-06 11:00:00,16,30.9,87.3,"11","4","6",2018,1,12.2,21.4,6.4,12.7,11.605,1005.3718,58.5,24.9675,"SE","cloudy"
"GR9",2018-04-06 12:00:00,23.2,36.5,94.3,"12","4","6",2018,1,12.2,17.5,3.2,7,12.7925,1004.604025,56,25.565,"SE","cloudy"
"GR9",2018-04-06 13:00:00,35.8,56,134.6,"13","4","6",2018,1,10.8,18.6,2.3,5.9,13.9125,1003.777875,54,25.56,"SE","cloudy"
"GR9",2018-04-06 14:00:00,30.5,78.9,122.9,"14","4","6",2018,1,6.6,14.1,1.6,5.1,14.81,1002.9998,53,24.8075,"S","cloudy"
"GR9",2018-04-06 15:00:00,20.9,35.6,101.4,"15","4","6",2018,1,8.5,13.3,1.2,5.2,15.295,1002.39535,54,22.96,"S","cloudy"
"GR9",2018-04-06 16:00:00,16,27.4,70.5,"16","4","6",2018,1,9.4,15.2,-0.2,4.7,15.2075,1002.08775,55.75,19.29,"S","cloudy"
"GR9",2018-04-06 17:00:00,18.3,31.5,79,"17","4","6",2018,1,11.7,16.7,0,4.5,14.675,1001.993375,60.25,16.085,"S","cloudy"
"GR9",2018-04-06 18:00:00,18.9,30.6,72.8,"18","4","6",2018,1,7.8,11.6,-0.8,3.5,13.8325,1002.023175,65.5,13.1525,"S","cloudy"
"GR9",2018-04-06 19:00:00,17.4,30.7,63.9,"19","4","6",2018,1,3.5,7,1.9,3.7,12.83,1002.090875,71,11.01,"S","cloudy"
"GR9",2018-04-06 20:00:00,20.7,30.4,71.6,"20","4","6",2018,1,3.1,7.5,0.9,3.7,11.8425,1002.149675,75.75,9.605,"S","cloudy"
"GR9",2018-04-06 21:00:00,24.1,33,78.1,"21","4","6",2018,1,3.8,7.3,0,2.5,11.04,1002.16275,80,8.7625,"S","cloudy"
"GR9",2018-04-06 22:00:00,32.1,50.2,76.9,"22","4","6",2018,1,3.5,6.7,3,7.7,10.5975,1001.873125,83.75,8.3125,"SE","cloudy"
"GR9",2018-04-06 23:00:00,18.2,27.2,66.8,"23","4","6",2018,1,5.3,8,1.2,7.2,10.38,1001.702625,86.25,8.115,"SE","cloudy"
"GR9",2018-04-07 00:00:00,9.3,20.8,36.7,"0","4","7",2018,1,5.2806590489662,7.74765490908425,4.7,6,10.255,1001.388475,88.25,8.1475,"SE","cloudy"
"GR9",2018-04-07 01:00:00,10.1,20.8,29.7,"1","4","7",2018,1,5.2782269372211,7.74459214337457,1.7,5.7,10.115,1000.9057,90,8.23,"SE","cloudy"
