"stationId","utc_time","PM2.5","PM10","NO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","tdPM2.5","tdPM10","temperature","pressure","humidity","windSpeed","windDir","weather"
"CD1",2018-03-31 18:00:00,11,10.9,15.3,"18","3","7",2018,1,38.2,47.7,6.7,14.7,7.675,995.1414,73,16.42,"NW","rainy"
"CD1",2018-03-31 19:00:00,12.1,12.3,13.4,"19","3","7",2018,1,38.1,44.1,8.1,10.9,6.9675,995.932325,77,17.38,"NW","cloudy"
"CD1",2018-03-31 20:00:00,11.2,13.6,17.6,"20","3","7",2018,1,36.1,42.9,9.9,11.5,6.905,998.074975,77.25,18.595,"NW","cloudy"
"CD1",2018-03-31 21:00:00,9.7,13.2,25.2,"21","3","7",2018,1,33.3,43.1,7.1,12,5.815,997.7603,83.5,18.58,"NW","clear"
"CD1",2018-03-31 22:00:00,11.1,12.8,33.5,"22","3","7",2018,1,35,40.4,7.6,9.9,5.8275,999.7614,84,18.2025,"NW","cloudy"
"CD1",2018-03-31 23:00:00,11,14.8,37.7,"23","3","7",2018,1,40.8,44.4,6,8.4,5.755,1000.48455,84,18.08,"NW","cloudy"
"CD1",2018-04-01 00:00:00,10.9,15.3,44.4,"0","4","1",2018,1,41.6,45.7,4.8,7.7,5.6975,1001.1136,83.5,17.58,"NW","cloudy"
"CD1",2018-04-01 01:00:00,10.6,13.5,49,"1","4","1",2018,1,44,48.3,4.2,10.9,5.5425,1001.74415,83.25,16.6025,"NW","cloudy"
"CD1",2018-04-01 02:00:00,11.4,18.5,60,"2","4","1",2018,1,43.4,49.2,4.4,10,5.2325,1002.36855,83.75,15.2875,"NW","cloudy"
"CD1",2018-04-01 03:00:00,13.8,16,65.3,"3","4","1",2018,1,41.6,51.4,6.4,9.1,4.73,1002.9531,84.75,13.89,"NW","cloudy"
"CD1",2018-04-01 04:00:00,10.8,11.7,51.6,"4","4","1",2018,1,46.1,52.2,6.8,11.3,4.31,1003.799125,83,14.2775,"NW","cloudy"
"CD1",2018-04-01 05:00:00,10.1,12.3,48.9,"5","4","1",2018,1,41.4,47.6,9.5,11.1,4.27,1005.4277,82.75,12.7625,"NW","cloudy"
"CD1",2018-04-01 06:00:00,10,11.1,45.5,"6","4","1",2018,1,37.6,38.8,11.8,16.1,3.6875,1004.946575,85.25,11.1025,"NW","cloudy"
"CD1",2018-04-01 07:00:00,12.8,16.6,63.6,"7","4","1",2018,1,30.1,38.2,13.4,18.3,4.105,1005.5489,83,9.9775,"NW","cloudy"
"CD1",2018-04-01 08:00:00,15.9,19.4,82.4,"8","4","1",2018,1,28.2,50.8,12.1,21.3,4.9625,1006.14065,78.75,9.3975,"NW","cloudy"
"CD1",2018-04-01 09:00:00,18.4,27,86.5,"9","4","1",2018,1,30.2,58.4,11.7,19.9,6.0425,1006.667725,73.25,9.0725,"NW","cloudy"
"CD1",2018-04-01 10:00:00,15.5,18.6,77,"10","4","1",2018,1,36.1,65.9,11.6,21.4,7.0775,1007.08065,66.5,8.39,"NW","cloudy"
"CD1",2018-04-01 11:00:00,15.4,18,95,"11","4","1",2018,1,33.4,60.7,11.6,13.2,7.9525,1007.352975,60,7.3525,"NW","cloudy"
"CD1",2018-04-01 12:00:00,18.1,21.1,58.7,"12","4","1",2018,1,25,49.5,10.1,12.8,8.54,1007.463525,55.75,5.8175,"NW","cloudy"
"CD1",2018-04-01 13:00:00,13.5,12.6,50.4,"13","4","1",2018,1,21.1,37.3,13.1,11.1,8.7425,1007.333425,54.25,3.665,"NW","cloudy"
"CD1",2018-04-01 14:00:00,7.9,10.9,46.5,"14","4","1",2018,1,18.6,33.7,9.8,9.2,9.0125,1007.397975,52,2.4825,"W","cloudy"
"CD1",2018-04-01 15:00:00,9,10.7,39.1,"15","4","1",2018,1,16.6,24.6,8.2,7.6,8.54,1006.883725,55.5,3.775,"SW","cloudy"
"CD1",2018-04-01 16:00:00,10.5,7.8,26.4,"16","4","1",2018,1,16,28.1,11.4,11,20,940,22,18,"NO","cloudy"
"CD1",2018-04-01 17:00:00,10.1,11.6,30.1,"17","4","1",2018,1,19.8,44.8,16.4,19,20,940,22,18,"NO","cloudy"
"CD1",2018-04-01 18:00:00,11.1,10.3,25.1,"18","4","1",2018,1,23.8,37.8,19.1,17.3,7.3625,1006.19575,61.5,6.75,"S","cloudy"
"CD1",2018-04-01 19:00:00,12.7,6.6,29.1,"19","4","1",2018,1,21.4,28.6,8.4,8.9,7.105,1005.98315,64,7.1,"S","cloudy"
"CD1",2018-04-01 20:00:00,4.7,6.6,29,"20","4","1",2018,1,26.4,34.9,7.1,8.8,6.725,1005.817375,67,7.7175,"SE","cloudy"
"CD1",2018-04-01 21:00:00,6.6,8.3,33.2,"21","4","1",2018,1,33,42,9.6,7.7,6.535,1005.74185,66.75,9.3075,"SE","cloudy"
"CD1",2018-04-01 22:00:00,9.4,10.6,44.7,"22","4","1",2018,1,35.4,60.1,9.1,6.9,6.005,1005.67485,70,11.925,"SE","rainy"
"CD1",2018-04-01 23:00:00,9.6,12.3,46.2,"23","4","1",2018,1,24.8,37.6,8.9,7,5.28,1004.510275,76.25,14.15,"SE","rainy"
"CD1",2018-04-02 00:00:00,7.7,11.8,47.2,"0","4","2",2018,1,14.9,18.6,8.90777966032323,6.99347935426315,5.1275,1003.309775,80,16.0425,"SE","rainy"
"CD1",2018-04-02 01:00:00,8.3,13.3,43.9,"1","4","2",2018,1,12,17.1,8.90488942301008,6.9899883693199,5.3575,1001.960125,84,17.0175,"SE","rainy"
"CD1",2018-04-02 02:00:00,8.9,11.4,36.5,"2","4","2",2018,1,9.9,14.2,8.90199918569694,6.98649738437664,5.85,1000.60975,87.5,17.5525,"SE","rainy"
"CD1",2018-04-02 03:00:00,10.6,10,51.5,"3","4","2",2018,1,9.2,13.8,8.8991089483838,6.98300639943338,6.43,999.41605,90.5,18.0475,"SE","rainy"
"CD1",2018-04-02 04:00:00,11.4,15.4,57.2,"4","4","2",2018,1,27.7,26,8.89621871107066,6.97951541449013,6.2175,999.3487,90,19.11,"S","rainy"
"CD1",2018-04-02 05:00:00,10.1,12.9,52.8,"5","4","2",2018,1,11.8,36.7,8.89332847375752,6.97602442954687,6.785,999.5306,89.25,18.4775,"S","rainy"
"CD1",2018-04-02 06:00:00,8.2,14,46.7,"6","4","2",2018,1,9.5,25.1,8.89043823644437,6.97253344460361,7.0425,997.61745,90,19.695,"S","rainy"
"CD1",2018-04-02 07:00:00,11.4,14.5,44.8,"7","4","2",2018,1,15.8,32.9,8.88754799913123,6.96904245966036,7.355,996.75825,90,20.15,"S","rainy"
"CD1",2018-04-02 08:00:00,10.4,13.7,44.5,"8","4","2",2018,1,15.5,38.7,8.88465776181809,6.9655514747171,7.6825,995.9565,88.75,20.6025,"S","rainy"
"CD1",2018-04-02 09:00:00,10.6,14.1,48.8,"9","4","2",2018,1,11.5,25.9,8.88176752450495,6.96206048977384,8.1975,996.325775,85.5,19.895,"S","rainy"
"CD1",2018-04-02 10:00:00,12.4,15.1,51.3,"10","4","2",2018,1,8.3,17.8,8.8788772871918,6.95856950483058,9.1075,994.98505,85.5,18.4925,"S","rainy"
"CD1",2018-04-02 11:00:00,11.2,17.6,53.8,"11","4","2",2018,1,10.7,14.2,8.87598704987866,6.95507851988733,9.35,994.306275,84.25,19.5975,"S","rainy"
"CD1",2018-04-02 12:00:00,13.3,15.4,47.3,"12","4","2",2018,1,8.9,13.9,8.87309681256552,6.95158753494407,9.5025,993.66255,83.25,20.44,"S","rainy"
"CD1",2018-04-02 13:00:00,8.5,9.2,35.3,"13","4","2",2018,1,8.5,14.1,8.87020657525238,6.94809655000081,9.6175,993.0845,83.5,20.4775,"S","rainy"
"CD1",2018-04-02 14:00:00,8.2,10,27.9,"14","4","2",2018,1,9.4,14.9,8.86731633793923,6.94460556505756,9.8675,992.76675,82.5,19.3025,"S","rainy"
"CD1",2018-04-02 15:00:00,7.3,6.1,23.2,"15","4","2",2018,1,7.4,10.4,8.86442610062609,6.9411145801143,9.86,992.0038,85.25,18.9475,"S","cloudy"
"CD1",2018-04-02 16:00:00,6.2,6.7,12.9,"16","4","2",2018,1,9.1,14.1,8.86153586331295,6.93762359517104,9.48,992.22465,87.5,15.1,"S","rainy"
"CD1",2018-04-02 17:00:00,5.9,7.9,8.5,"17","4","2",2018,1,11.8,16.9,8.85864562599981,6.93413261022779,9.5575,990.748225,90,14.55,"S","rainy"
"CD1",2018-04-02 18:00:00,5.6,6.6,7.8,"18","4","2",2018,1,12.5,16,8.85575538868667,6.93064162528453,9.865,991.679375,90,13.0125,"S","cloudy"
"CD1",2018-04-02 19:00:00,3.6,5.6,7.4,"19","4","2",2018,1,16.2,23.5,8.85286515137352,6.92715064034127,9.765,990.492275,92.25,13.3425,"S","cloudy"
"CD1",2018-04-02 20:00:00,4.3,6.1,9.1,"20","4","2",2018,1,16.7,24.7,8.84997491406038,6.92365965539801,9.6975,991.263025,93.5,13.37,"S","cloudy"
"CD1",2018-04-02 21:00:00,5,7.2,25.8,"21","4","2",2018,1,17.3,20.9,8.84708467674724,6.92016867045476,9.385,990.478825,94.75,14.0625,"S","cloudy"
"CD1",2018-04-02 22:00:00,8.6,12.8,44.6,"22","4","2",2018,1,13.8,18.9,8.8441944394341,6.9166776855115,9.035,991.831125,95.75,14.24,"S","cloudy"
"CD1",2018-04-02 23:00:00,10.1,11.6,43.7,"23","4","2",2018,1,17.1,16.2,8.84130420212095,6.91318670056824,8.575,990.453975,96,14.6475,"S","cloudy"
"CD1",2018-04-03 00:00:00,10.8,12.1,41.9,"0","4","3",2018,1,8.3,9.9,10.9,15.3,8.615,990.254225,96,14.795,"S","cloudy"
"CD1",2018-04-03 01:00:00,9.5,13.3,36.8,"1","4","3",2018,1,8.1,7.7,10.6,13.5,8.8625,990.0151,95,15.3225,"S","cloudy"
"CD1",2018-04-03 02:00:00,11.5,12.9,38.3,"2","4","3",2018,1,8.8,6.3,11.4,18.5,9.2375,990.80585,94,15.345,"S","cloudy"
"CD1",2018-04-03 03:00:00,7.7,11.3,34.9,"3","4","3",2018,1,9.4,11.4,13.8,16,9.56,989.558525,92.5,17.285,"S","cloudy"
"CD1",2018-04-03 04:00:00,7.3,14.9,29.8,"4","4","3",2018,1,7.7,4.7,10.8,11.7,9.7675,989.722275,90.5,17.685,"S","cloudy"
"CD1",2018-04-03 05:00:00,9.1,14.5,31.3,"5","4","3",2018,1,10.2,11.1,10.1,12.3,9.9075,990.360375,88.5,17.9875,"S","cloudy"
"CD1",2018-04-03 06:00:00,9.1,13.7,35.3,"6","4","3",2018,1,11.9,12.3,10,11.1,9.9625,990.253375,87.75,18.415,"S","cloudy"
"CD1",2018-04-03 07:00:00,11.5,14.8,34.1,"7","4","3",2018,1,12.1,11.9,12.8,16.6,9.95,989.22965,88.25,19.2575,"S","cloudy"
"CD1",2018-04-03 08:00:00,9.1,19,42.2,"8","4","3",2018,1,12,13.2,15.9,19.4,10.2525,990.373825,87,18.4,"S","cloudy"
"CD1",2018-04-03 09:00:00,11.4,20.4,43.7,"9","4","3",2018,1,11.6,21.8,18.4,27,10.7925,989.622825,84.5,19.685,"S","cloudy"
"CD1",2018-04-03 10:00:00,10,16.9,33.8,"10","4","3",2018,1,14.3,17.6,15.5,18.6,11.5325,990.1321,79.25,20.615,"S","cloudy"
"CD1",2018-04-03 11:00:00,11.2,14.6,33.5,"11","4","3",2018,1,12.1,12.7,15.4,18,12.46,990.05225,74,23.0825,"SW","cloudy"
"CD1",2018-04-03 12:00:00,10.8,14.75,NA,"12","4","3",2018,1,10.2,10,18.1,21.1,13.27,990.113075,67.75,24.5225,"SW","cloudy"
"CD1",2018-04-03 13:00:00,10.4,14.9,44,"13","4","3",2018,1,8,8.2,13.5,12.6,13.63,990.0971,63.5,24.885,"SW","cloudy"
"CD1",2018-04-03 14:00:00,9.7,15.1,53.5,"14","4","3",2018,1,7.5,7.1,7.9,10.9,13.5825,990.042225,60.25,24.3325,"SW","cloudy"
"CD1",2018-04-03 15:00:00,10.5,15,50,"15","4","3",2018,1,9.9,12,9,10.7,13.3825,990.214925,56.75,22.495,"SW","cloudy"
"CD1",2018-04-03 16:00:00,10.9,12.6,35.2,"16","4","3",2018,1,8.1,8.9,10.5,7.8,12.7475,991.07505,59.25,22.165,"SW","cloudy"
"CD1",2018-04-03 17:00:00,7.3,11.8,27.5,"17","4","3",2018,1,7.5,10.8,10.1,11.6,11.865,990.2087,65.5,21.8075,"SW","cloudy"
"CD1",2018-04-03 18:00:00,5.3,10.3,19.6,"18","4","3",2018,1,5.7,7.8,11.1,10.3,11.215,990.438725,69.5,20.7125,"SW","cloudy"
"CD1",2018-04-03 19:00:00,10.3,8.8,20.5,"19","4","3",2018,1,6.1,9.6,12.7,6.6,11.0625,991.731225,70,20.29,"SW","cloudy"
"CD1",2018-04-03 20:00:00,7.3,7.6,27.9,"20","4","3",2018,1,7.3,8.5,4.7,6.6,10.545,991.992725,74,18.95,"S","cloudy"
"CD1",2018-04-03 21:00:00,10.1,11.7,61.3,"21","4","3",2018,1,8.2,8.9,6.6,8.3,9.5525,991.20235,80.5,16.7625,"S","clear"
"CD1",2018-04-03 22:00:00,10.5,13.4,80.2,"22","4","3",2018,1,6.8,10.4,9.4,10.6,8.935,991.4497,85.5,14.815,"S","cloudy"
"CD1",2018-04-03 23:00:00,10.2,15.3,53.6,"23","4","3",2018,1,8.3,17.4,9.6,12.3,8.7025,991.55255,87.5,14.57,"S","cloudy"
"CD1",2018-04-04 00:00:00,6.9,18.3,40.3,"0","4","4",2018,1,11.5,11.8,7.7,11.8,8.5025,991.492675,88,14.51,"S","cloudy"
"CD1",2018-04-04 01:00:00,6.5,22.2,31.1,"1","4","4",2018,1,9.7,14.7,8.3,13.3,8.2625,991.2325,87.75,14.4575,"S","cloudy"
"CD1",2018-04-04 02:00:00,10.3,23.7,31.7,"2","4","4",2018,1,9.8,13.4,8.9,11.4,8.02,990.8161,87.5,14.46,"S","cloudy"
"CD1",2018-04-04 03:00:00,7.7,22.2,35.7,"3","4","4",2018,1,9.8,12.9,10.6,10,7.8475,990.308225,88.75,14.4775,"S","cloudy"
"CD1",2018-04-04 04:00:00,8.1,15.3,29.7,"4","4","4",2018,1,7.1,13.8,11.4,15.4,7.535,989.96885,90.25,17.0225,"SE","cloudy"
"CD1",2018-04-04 05:00:00,4.9,11.2,30.9,"5","4","4",2018,1,11.8,17.6,10.1,12.9,7.6275,989.5601,90.75,17.085,"S","cloudy"
"CD1",2018-04-04 06:00:00,8.2,10.7,33.6,"6","4","4",2018,1,10.9,17,8.2,14,8.185,989.148175,88.25,18.55,"S","cloudy"
"CD1",2018-04-04 07:00:00,8.6,12.1,33,"7","4","4",2018,1,12.9,21.1,11.4,14.5,9.4975,988.9665,79.5,22.085,"S","cloudy"
"CD1",2018-04-04 08:00:00,7.4,14.2,37.6,"8","4","4",2018,1,10,17.1,10.4,13.7,10.525,988.373725,72,26.73,"S","cloudy"
"CD1",2018-04-04 09:00:00,11.7,16.3,43.2,"9","4","4",2018,1,12.4,19.6,10.6,14.1,11.3825,988.161475,66,30.27,"S","cloudy"
"CD1",2018-04-04 10:00:00,11.7,17.4,47.9,"10","4","4",2018,1,10.1,9.1,12.4,15.1,11.535,988.696825,65.25,31.8225,"S","cloudy"
"CD1",2018-04-04 11:00:00,10.4,13.5,49.1,"11","4","4",2018,1,8.5,7.5,11.2,17.6,11.1925,988.7793,67.5,31.4125,"S","cloudy"
"CD1",2018-04-04 12:00:00,9.3,9.9,34.2,"12","4","4",2018,1,4.6,4.8,13.3,15.4,10.85,988.98915,69.25,29.8525,"S","cloudy"
"CD1",2018-04-04 13:00:00,3.2,5.9,14.2,"13","4","4",2018,1,6.9,7.7,8.5,9.2,10.82,988.46885,70.75,30.1175,"S","rainy"
"CD1",2018-04-04 14:00:00,3.9,0.7,11,"14","4","4",2018,1,10.2,8.3,8.2,10,11.04,988.0605,70.25,29.8875,"S","rainy"
"CD1",2018-04-04 15:00:00,2.2,3.4,7.6,"15","4","4",2018,1,10.4,7.9,7.3,6.1,11.4,988.691375,67.5,28.2375,"S","rainy"
"CD1",2018-04-04 16:00:00,3.6,5.5,7.3,"16","4","4",2018,1,8,7.6,6.2,6.7,11.075,987.927,71,28.925,"SW","rainy"
"CD1",2018-04-04 17:00:00,1,4.2,6.6,"17","4","4",2018,1,4.4,9.3,5.9,7.9,11.2325,988.9662,71,25.9025,"SW","rainy"
"CD1",2018-04-04 18:00:00,4.1,2.6,8.9,"18","4","4",2018,1,7.4,6,5.6,6.6,11.0325,989.35925,73.5,22.8275,"SW","rainy"
"CD1",2018-04-04 19:00:00,1.7,3.2,14.3,"19","4","4",2018,1,11.9,8.5,3.6,5.6,10.2425,989.249875,78.5,20.66,"SW","rainy"
"CD1",2018-04-04 20:00:00,2.5,6,19.8,"20","4","4",2018,1,13.3,12.7,4.3,6.1,9.545,990.487675,80,20.4775,"W","cloudy"
"CD1",2018-04-04 21:00:00,6.4,6.3,52.5,"21","4","4",2018,1,14.1,14.2,5,7.2,9.13,992.943875,78.25,21.9875,"W","clear"
"CD1",2018-04-04 22:00:00,6.7,11.6,66.3,"22","4","4",2018,1,14,12.9,8.6,12.8,7.8,994.177325,79,23.045,"W","clear"
"CD1",2018-04-04 23:00:00,4.7,9.6,65.8,"23","4","4",2018,1,11.9,11.3,10.1,11.6,7.3825,996.6623,75.75,23.5925,"W","clear"
"CD1",2018-04-05 00:00:00,5.2,11.6,59.6,"0","4","5",2018,1,9,11.6,10.8,12.1,6.4475,996.9434,77,23.615,"W","cloudy"
"CD1",2018-04-05 01:00:00,7.4,8.1,44.8,"1","4","5",2018,1,10.5,11.8,9.5,13.3,6.3375,999.30245,72.5,22.9925,"W","cloudy"
"CD1",2018-04-05 02:00:00,6.6,12.1,39.7,"2","4","5",2018,1,9.8,10.5,11.5,12.9,5.885,999.77705,72,23.2775,"NW","cloudy"
"CD1",2018-04-05 03:00:00,5.5,10.1,37.9,"3","4","5",2018,1,8.1,9.9,7.7,11.3,5.2975,1001.0093,73,23.415,"NW","cloudy"
"CD1",2018-04-05 04:00:00,7.6,9.4,50.6,"4","4","5",2018,1,5.7,7.9,7.3,14.9,4.6825,1002.5873,75.5,21.3325,"NW","cloudy"
"CD1",2018-04-05 05:00:00,4.2,14.9,49.4,"5","4","5",2018,1,12.1,17.3,9.1,14.5,4,1004.2436,74.75,19.3425,"NW","cloudy"
"CD1",2018-04-05 06:00:00,7.7,19.4,55.7,"6","4","5",2018,1,13.8,21.8,9.1,13.7,3.715,1005.87565,73,17.0575,"NW","cloudy"
"CD1",2018-04-05 07:00:00,6.8,10.4,54.2,"7","4","5",2018,1,16.3,23,11.5,14.8,4.3075,1007.61245,66,15.165,"NW","cloudy"
"CD1",2018-04-05 08:00:00,8.5,11.8,56.6,"8","4","5",2018,1,10.9,24.2,9.1,19,5.2325,1009.832475,58.5,13.07,"NW","clear"
"CD1",2018-04-05 09:00:00,9.2,14.5,59,"9","4","5",2018,1,12.1,30.7,11.4,20.4,6.3725,1009.974325,54,12.0075,"NW","clear"
"CD1",2018-04-05 10:00:00,11.4,12.2,64.6,"10","4","5",2018,1,13.8,25.9,10,16.9,8.21,1011.049325,48,9.6375,"NW","clear"
"CD1",2018-04-05 11:00:00,10.8,12.3,55.5,"11","4","5",2018,1,11.1,17.4,11.2,14.6,9.585,1011.716075,40.5,8.0875,"NW","clear"
"CD1",2018-04-05 12:00:00,8.5,14.9,61.8,"12","4","5",2018,1,10,14.8,10.8,14.75,10.775,1012.121625,34.5,5.9,"NW","clear"
"CD1",2018-04-05 13:00:00,6.9,11.2,54.1,"13","4","5",2018,1,12.1,13.4,10.4,14.9,11.685,1012.294675,29.75,3.2575,"W","clear"
"CD1",2018-04-05 14:00:00,8.8,11.7,50,"14","4","5",2018,1,8.8,12.6,9.7,15.1,12.2175,1012.323225,28,3.775,"S","clear"
"CD1",2018-04-05 15:00:00,7.9,10.7,41.5,"15","4","5",2018,1,8.4,9.2,10.5,15,12.2575,1012.310075,30.5,7.0075,"S","cloudy"
"CD1",2018-04-05 16:00:00,6.3,7.6,28.4,"16","4","5",2018,1,11.3,14.9,10.9,12.6,11.7325,1012.941925,37,12.215,"S","cloudy"
"CD1",2018-04-05 17:00:00,8.4,9.3,19.9,"17","4","5",2018,1,9.1,11.3,7.3,11.8,10.5525,1012.807775,48,13.7725,"S","cloudy"
"CD1",2018-04-05 18:00:00,9.9,12.5,18.2,"18","4","5",2018,1,6.7,14.7,5.3,10.3,9.76,1013.181025,51.5,14.3975,"S","cloudy"
"CD1",2018-04-05 19:00:00,6.7,11.8,18.3,"19","4","5",2018,1,8.1,10.9,10.3,8.8,8.225,1013.206225,58.5,14.44,"S","cloudy"
"CD1",2018-04-05 20:00:00,9.1,9.8,26.7,"20","4","5",2018,1,9.9,11.5,7.3,7.6,7.215,1013.471925,60.25,14.5225,"S","cloudy"
"CD1",2018-04-05 21:00:00,13.9,21.7,45.8,"21","4","5",2018,1,7.1,12,10.1,11.7,6.5275,1013.65745,62,14.79,"SE","cloudy"
"CD1",2018-04-05 22:00:00,17.6,25.3,68.9,"22","4","5",2018,1,7.6,9.9,10.5,13.4,6.3575,1013.592325,62.25,15.79,"SE","cloudy"
"CD1",2018-04-05 23:00:00,17.5,27.6,65.7,"23","4","5",2018,1,6,8.4,10.2,15.3,6.26,1013.169825,66.5,16.1625,"SE","cloudy"
"CD1",2018-04-06 00:00:00,14,23.7,56.3,"0","4","6",2018,1,4.8,7.7,6.9,18.3,6.265,1012.605,70.5,16.3925,"SE","cloudy"
"CD1",2018-04-06 01:00:00,14,21.9,58.1,"1","4","6",2018,1,4.2,10.9,6.5,22.2,6.2575,1011.99675,72.5,16.48,"SE","cloudy"
"CD1",2018-04-06 02:00:00,10.8,17.7,58.9,"2","4","6",2018,1,4.4,10,10.3,23.7,6.5325,1011.612525,71.5,16.4425,"SE","cloudy"
"CD1",2018-04-06 03:00:00,10.5,17.5,54.5,"3","4","6",2018,1,6.4,9.1,7.7,22.2,6.055,1010.832625,74.5,16.535,"SE","cloudy"
"CD1",2018-04-06 04:00:00,8.7,21.5,40.9,"4","4","6",2018,1,6.8,11.3,8.1,15.3,5.7575,1010.251975,75.75,17.1125,"SE","cloudy"
"CD1",2018-04-06 05:00:00,11.2,18.8,52.9,"5","4","6",2018,1,9.5,11.1,4.9,11.2,5.685,1009.613125,76.5,17.4825,"SE","cloudy"
"CD1",2018-04-06 06:00:00,12.3,17.9,54.4,"6","4","6",2018,1,11.8,16.1,8.2,10.7,6.1325,1009.248475,74.25,18.01,"SE","cloudy"
"CD1",2018-04-06 07:00:00,12.95,18.25,NA,"7","4","6",2018,1,13.4,18.3,8.6,12.1,6.8725,1008.729875,71.5,19.1925,"SE","cloudy"
"CD1",2018-04-06 08:00:00,13.6,18.6,69.5,"8","4","6",2018,1,12.1,21.3,7.4,14.2,7.9525,1008.0026,69,21.495,"SE","cloudy"
"CD1",2018-04-06 09:00:00,13.7,20.9,70.1,"9","4","6",2018,1,11.7,19.9,11.7,16.3,9.2925,1007.470725,65,23.165,"SE","cloudy"
"CD1",2018-04-06 10:00:00,17.5,24.9,92.9,"10","4","6",2018,1,11.6,21.4,11.7,17.4,10.4775,1006.9709,60,23.5,"SE","cloudy"
"CD1",2018-04-06 11:00:00,20.1,28.6,96.9,"11","4","6",2018,1,11.6,13.2,10.4,13.5,11.9575,1007.5268,50.75,21.565,"SE","cloudy"
"CD1",2018-04-06 12:00:00,20.8,27.8,85.6,"12","4","6",2018,1,10.1,12.8,9.3,9.9,12.935,1005.489125,54.5,25.28,"SE","cloudy"
"CD1",2018-04-06 13:00:00,20.7,27.3,85.8,"13","4","6",2018,1,13.1,11.1,3.2,5.9,14.18,1004.877075,49.75,24.3175,"SE","cloudy"
"CD1",2018-04-06 14:00:00,20.9,28.1,87.4,"14","4","6",2018,1,9.8,9.2,3.9,0.7,14.9,1003.89965,51.5,24.62,"S","cloudy"
"CD1",2018-04-06 15:00:00,17.7,26.7,79.1,"15","4","6",2018,1,8.2,7.6,2.2,3.4,15.38,1003.311175,52.5,22.8475,"S","cloudy"
"CD1",2018-04-06 16:00:00,19.8,26.6,77.1,"16","4","6",2018,1,11.4,11,3.6,5.5,15.5525,1003.234425,51.25,18.7775,"S","cloudy"
"CD1",2018-04-06 17:00:00,24.4,30.4,80.2,"17","4","6",2018,1,16.4,19,1,4.2,14.8125,1002.9468,58.5,16.0675,"S","cloudy"
"CD1",2018-04-06 18:00:00,23.7,27,63.1,"18","4","6",2018,1,19.1,17.3,4.1,2.6,13.9925,1002.989575,64,13.17,"S","cloudy"
"CD1",2018-04-06 19:00:00,23.5,27.6,44.4,"19","4","6",2018,1,8.4,8.9,1.7,3.2,12.9925,1003.071225,69.5,10.93,"S","cloudy"
"CD1",2018-04-06 20:00:00,20.9,25.5,48.8,"20","4","6",2018,1,7.1,8.8,2.5,6,11.9875,1003.142775,74.75,9.325,"S","cloudy"
"CD1",2018-04-06 21:00:00,20.2,29.1,62.4,"21","4","6",2018,1,9.6,7.7,6.4,6.3,11.15,1003.164325,79.25,8.2375,"S","cloudy"
"CD1",2018-04-06 22:00:00,31.1,31,61.5,"22","4","6",2018,1,9.1,6.9,6.7,11.6,10.685,1002.872675,83,7.76,"SE","cloudy"
"CD1",2018-04-06 23:00:00,26.8,37.6,71.4,"23","4","6",2018,1,8.9,7,4.7,9.6,10.735,1002.929125,84,6.9375,"SE","cloudy"
"CD1",2018-04-07 00:00:00,23.6,39,82.7,"0","4","7",2018,1,8.90777966032323,6.99347935426315,5.2,11.6,10.6725,1003.4358,85.5,6.785,"SE","cloudy"
